QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1
SplittinghERG_F_Dataset_09840	False	1	0.09375	0.90625
SplittinghERG_F_Dataset_06080	True	1	0.0	1.0
SplittinghERG_F_Dataset_01722	True	1	0.23646	0.76354
SplittinghERG_F_Dataset_03858	True	1	0.14616	0.85384
SplittinghERG_F_Dataset_11246	True	0	0.94705	0.05295
SplittinghERG_F_Dataset_07134	True	1	0.44955	0.55045
SplittinghERG_F_Dataset_03379	True	0	0.86458	0.13542
SplittinghERG_F_Dataset_00039	True	0	0.75747	0.24253
SplittinghERG_F_Dataset_08638	True	1	0.05521	0.94479
SplittinghERG_F_Dataset_03813	True	1	0.19497	0.80503
SplittinghERG_F_Dataset_08501	False	0	0.78056	0.21944
SplittinghERG_F_Dataset_07499	True	1	0.0816	0.9184
SplittinghERG_F_Dataset_08222	False	1	0.12969	0.87031
SplittinghERG_F_Dataset_03441	False	0	0.97396	0.02604
SplittinghERG_F_Dataset_02405	True	1	0.19774	0.80226
SplittinghERG_F_Dataset_02351	True	1	0.00382	0.99618
SplittinghERG_F_Dataset_04053	True	0	0.9504	0.0496
SplittinghERG_F_Dataset_11488	False	0	0.6901	0.3099
SplittinghERG_F_Dataset_02960	True	1	0.2717	0.7283
SplittinghERG_F_Dataset_02901	True	1	0.03212	0.96788
SplittinghERG_F_Dataset_05183	True	1	0.28735	0.71265
SplittinghERG_F_Dataset_08409	True	1	0.40057	0.59943
SplittinghERG_F_Dataset_09224	True	1	0.10208	0.89792
SplittinghERG_F_Dataset_00346	False	1	0.34028	0.65972
SplittinghERG_F_Dataset_06595	False	1	0.20642	0.79358
SplittinghERG_F_Dataset_06070	True	1	0.04167	0.95833
SplittinghERG_F_Dataset_09234	False	0	1.0	0.0
SplittinghERG_F_Dataset_03026	False	0	0.92882	0.07118
SplittinghERG_F_Dataset_08634	False	1	0.02188	0.97812
SplittinghERG_F_Dataset_08055	False	1	0.00608	0.99392
SplittinghERG_F_Dataset_01747	True	0	0.7408	0.2592
SplittinghERG_F_Dataset_00613	True	1	0.20764	0.79236
SplittinghERG_F_Dataset_05758	False	1	0.43564	0.56436
SplittinghERG_F_Dataset_02019	False	1	0.13559	0.86441
SplittinghERG_F_Dataset_08203	False	0	0.69759	0.30241
SplittinghERG_F_Dataset_09629	False	1	0.28472	0.71528
SplittinghERG_F_Dataset_08888	False	0	0.53929	0.46071
SplittinghERG_F_Dataset_10405	True	1	0.05903	0.94097
SplittinghERG_F_Dataset_01730	True	1	0.01736	0.98264
SplittinghERG_F_Dataset_10304	False	0	0.55141	0.44859
SplittinghERG_F_Dataset_09301	False	1	0.17547	0.82453
SplittinghERG_F_Dataset_06992	False	0	0.54123	0.45877
SplittinghERG_F_Dataset_04521	False	0	0.763	0.237
SplittinghERG_F_Dataset_06951	False	1	0.15191	0.84809
SplittinghERG_F_Dataset_00673	False	1	0.09549	0.90451
SplittinghERG_F_Dataset_01595	True	1	0.22135	0.77865
SplittinghERG_F_Dataset_11120	True	1	0.1214	0.8786
SplittinghERG_F_Dataset_04132	True	0	0.52691	0.47309
SplittinghERG_F_Dataset_00149	False	0	0.91406	0.08594
SplittinghERG_F_Dataset_09305	True	1	0.03646	0.96354
SplittinghERG_F_Dataset_11493	False	0	0.96146	0.03854
SplittinghERG_F_Dataset_09368	True	0	0.71484	0.28516
SplittinghERG_F_Dataset_09433	True	1	0.46267	0.53733
SplittinghERG_F_Dataset_10769	True	0	0.79184	0.20816
SplittinghERG_F_Dataset_01935	False	0	0.84061	0.15939
SplittinghERG_F_Dataset_09808	False	1	0.21458	0.78542
SplittinghERG_F_Dataset_07348	False	0	0.87847	0.12153
SplittinghERG_F_Dataset_06735	True	1	0.0026	0.9974
SplittinghERG_F_Dataset_02108	True	1	0.24735	0.75265
SplittinghERG_F_Dataset_05721	False	0	0.61823	0.38177
SplittinghERG_F_Dataset_08093	True	0	0.63614	0.36386
SplittinghERG_F_Dataset_04918	False	0	0.83594	0.16406
SplittinghERG_F_Dataset_00177	False	0	0.603	0.397
SplittinghERG_F_Dataset_07538	True	1	0.0	1.0
SplittinghERG_F_Dataset_07040	True	1	0.08698	0.91302
SplittinghERG_F_Dataset_02586	False	1	0.10938	0.89062
SplittinghERG_F_Dataset_06157	False	1	0.21119	0.78881
SplittinghERG_F_Dataset_04410	False	0	0.60377	0.39623
SplittinghERG_F_Dataset_10215	True	1	0.08993	0.91007
SplittinghERG_F_Dataset_08947	True	1	0.25955	0.74045
SplittinghERG_F_Dataset_06834	True	1	0.45174	0.54826
SplittinghERG_F_Dataset_09478	False	0	0.50278	0.49722
SplittinghERG_F_Dataset_09648	False	0	0.98958	0.01042
SplittinghERG_F_Dataset_07962	True	0	0.68542	0.31458
SplittinghERG_F_Dataset_06408	True	1	0.23776	0.76224
SplittinghERG_F_Dataset_07120	False	1	0.07153	0.92847
SplittinghERG_F_Dataset_08042	False	1	0.00521	0.99479
SplittinghERG_F_Dataset_00019	False	0	0.94618	0.05382
SplittinghERG_F_Dataset_00457	True	1	0.10417	0.89583
SplittinghERG_F_Dataset_05092	False	0	0.51215	0.48785
SplittinghERG_F_Dataset_05886	True	0	0.95052	0.04948
SplittinghERG_F_Dataset_10143	False	0	1.0	0.0
SplittinghERG_F_Dataset_07582	True	0	0.5375	0.4625
SplittinghERG_F_Dataset_03264	True	0	0.6875	0.3125
SplittinghERG_F_Dataset_08640	True	0	0.70694	0.29306
SplittinghERG_F_Dataset_02102	True	0	0.90208	0.09792
SplittinghERG_F_Dataset_06507	False	0	0.60268	0.39732
SplittinghERG_F_Dataset_00554	True	0	0.70573	0.29427
SplittinghERG_F_Dataset_05814	False	0	0.68576	0.31424
SplittinghERG_F_Dataset_04879	True	1	0.46186	0.53814
SplittinghERG_F_Dataset_08079	False	1	0.47031	0.52969
SplittinghERG_F_Dataset_05129	False	1	0.21927	0.78073
SplittinghERG_F_Dataset_02963	False	1	0.46944	0.53056
SplittinghERG_F_Dataset_04847	True	1	0.02604	0.97396
SplittinghERG_F_Dataset_02751	False	0	0.84427	0.15573
SplittinghERG_F_Dataset_00303	False	1	0.01042	0.98958
SplittinghERG_F_Dataset_11371	True	1	0.36687	0.63313
SplittinghERG_F_Dataset_08971	True	0	0.95387	0.04613
SplittinghERG_F_Dataset_01166	True	1	0.01302	0.98698
SplittinghERG_F_Dataset_05159	True	0	0.83264	0.16736
SplittinghERG_F_Dataset_07803	False	1	0.0026	0.9974
SplittinghERG_F_Dataset_11373	False	1	0.24557	0.75443
SplittinghERG_F_Dataset_09901	False	1	0.15104	0.84896
SplittinghERG_F_Dataset_07320	False	1	0.09983	0.90017
SplittinghERG_F_Dataset_10726	False	0	0.52708	0.47292
SplittinghERG_F_Dataset_03817	False	1	0.2182	0.7818
SplittinghERG_F_Dataset_07664	True	1	0.20174	0.79826
SplittinghERG_F_Dataset_06826	False	0	0.9401	0.0599
SplittinghERG_F_Dataset_03562	False	1	0.1033	0.8967
SplittinghERG_F_Dataset_02087	True	1	0.00521	0.99479
SplittinghERG_F_Dataset_01068	True	1	0.48196	0.51804
SplittinghERG_F_Dataset_07254	False	0	0.99306	0.00694
SplittinghERG_F_Dataset_10483	True	0	0.65833	0.34167
SplittinghERG_F_Dataset_07405	False	0	0.51904	0.48096
SplittinghERG_F_Dataset_01261	False	0	0.90451	0.09549
SplittinghERG_F_Dataset_02688	True	1	0.0	1.0
SplittinghERG_F_Dataset_10493	True	1	0.45918	0.54082
SplittinghERG_F_Dataset_00398	True	0	0.86927	0.13073
SplittinghERG_F_Dataset_11260	True	1	0.09722	0.90278
SplittinghERG_F_Dataset_00321	True	1	0.02083	0.97917
SplittinghERG_F_Dataset_05674	True	1	0.04167	0.95833
SplittinghERG_F_Dataset_04395	True	1	0.11719	0.88281
SplittinghERG_F_Dataset_10538	False	0	0.50964	0.49036
SplittinghERG_F_Dataset_03254	False	1	0.01432	0.98568
SplittinghERG_F_Dataset_10653	False	1	0.02083	0.97917
SplittinghERG_F_Dataset_01320	False	0	1.0	0.0
SplittinghERG_F_Dataset_11465	True	0	0.69792	0.30208
SplittinghERG_F_Dataset_02582	True	1	0.10503	0.89497
SplittinghERG_F_Dataset_04740	True	0	0.63264	0.36736
SplittinghERG_F_Dataset_07410	True	1	0.07986	0.92014
SplittinghERG_F_Dataset_03461	False	1	0.46347	0.53653
SplittinghERG_F_Dataset_03037	False	1	0.33755	0.66245
SplittinghERG_F_Dataset_08102	True	0	0.52448	0.47552
SplittinghERG_F_Dataset_08982	True	1	0.04792	0.95208
SplittinghERG_F_Dataset_07545	False	0	0.56198	0.43802
SplittinghERG_F_Dataset_03448	True	0	0.54311	0.45689
SplittinghERG_F_Dataset_04884	True	0	0.76042	0.23958
SplittinghERG_F_Dataset_03485	True	1	0.07882	0.92118
SplittinghERG_F_Dataset_11327	False	0	0.92715	0.07285
SplittinghERG_F_Dataset_03393	True	1	0.38941	0.61059
SplittinghERG_F_Dataset_07816	True	1	0.13281	0.86719
SplittinghERG_F_Dataset_10779	False	1	0.17986	0.82014
SplittinghERG_F_Dataset_09030	False	0	0.50156	0.49844
SplittinghERG_F_Dataset_04441	True	1	0.00521	0.99479
SplittinghERG_F_Dataset_04722	False	0	0.77517	0.22483
SplittinghERG_F_Dataset_01121	True	0	0.83125	0.16875
SplittinghERG_F_Dataset_01701	True	1	0.02604	0.97396
SplittinghERG_F_Dataset_10327	True	0	0.74754	0.25246
SplittinghERG_F_Dataset_08414	True	1	0.30301	0.69699
SplittinghERG_F_Dataset_02417	True	0	0.89757	0.10243
SplittinghERG_F_Dataset_08379	True	1	0.10035	0.89965
SplittinghERG_F_Dataset_02727	True	1	0.01302	0.98698
SplittinghERG_F_Dataset_11624	True	1	0.00521	0.99479
SplittinghERG_F_Dataset_00251	False	1	0.16493	0.83507
SplittinghERG_F_Dataset_10264	False	1	0.30883	0.69117
SplittinghERG_F_Dataset_04398	False	0	1.0	0.0
SplittinghERG_F_Dataset_05384	True	0	0.98958	0.01042
SplittinghERG_F_Dataset_00850	False	1	0.48872	0.51128
SplittinghERG_F_Dataset_10626	True	1	0.01042	0.98958
SplittinghERG_F_Dataset_03931	True	0	0.64045	0.35955
SplittinghERG_F_Dataset_08790	True	0	0.58819	0.41181
SplittinghERG_F_Dataset_08928	True	0	0.91319	0.08681
SplittinghERG_F_Dataset_03527	True	1	0.03646	0.96354
SplittinghERG_F_Dataset_10591	True	1	0.17622	0.82378
SplittinghERG_F_Dataset_06245	True	1	0.01042	0.98958
SplittinghERG_F_Dataset_04254	True	1	0.03596	0.96404
SplittinghERG_F_Dataset_09751	False	1	0.21823	0.78177
SplittinghERG_F_Dataset_04502	False	1	0.48628	0.51372
SplittinghERG_F_Dataset_09367	False	0	0.78125	0.21875
SplittinghERG_F_Dataset_08466	True	1	0.05816	0.94184
SplittinghERG_F_Dataset_04359	False	0	0.53199	0.46801
SplittinghERG_F_Dataset_01670	False	1	0.49132	0.50868
SplittinghERG_F_Dataset_03404	False	1	0.03403	0.96597
SplittinghERG_F_Dataset_00970	True	1	0.14844	0.85156
SplittinghERG_F_Dataset_08657	True	0	0.69492	0.30508
SplittinghERG_F_Dataset_01941	True	1	0.02344	0.97656
SplittinghERG_F_Dataset_08051	True	1	0.04948	0.95052
SplittinghERG_F_Dataset_10021	True	1	0.13177	0.86823
SplittinghERG_F_Dataset_06423	False	1	0.48756	0.51244
SplittinghERG_F_Dataset_09392	False	1	0.04601	0.95399
SplittinghERG_F_Dataset_01002	False	0	1.0	0.0
SplittinghERG_F_Dataset_06526	True	0	0.9809	0.0191
SplittinghERG_F_Dataset_07375	False	1	0.13628	0.86372
SplittinghERG_F_Dataset_02715	True	1	0.01042	0.98958
SplittinghERG_F_Dataset_01368	True	1	0.12865	0.87135
SplittinghERG_F_Dataset_11666	True	1	0.19358	0.80642
SplittinghERG_F_Dataset_03852	False	1	0.08038	0.91962
SplittinghERG_F_Dataset_02882	True	1	0.03125	0.96875
SplittinghERG_F_Dataset_04271	False	0	0.98958	0.01042
SplittinghERG_F_Dataset_11560	True	1	0.03733	0.96267
SplittinghERG_F_Dataset_03434	True	0	0.7184	0.2816
SplittinghERG_F_Dataset_04786	True	1	0.04167	0.95833
SplittinghERG_F_Dataset_04080	False	1	0.02009	0.97991
SplittinghERG_F_Dataset_00562	True	0	0.55193	0.44807
SplittinghERG_F_Dataset_00900	True	1	0.11927	0.88073
SplittinghERG_F_Dataset_06648	True	1	0.02691	0.97309
SplittinghERG_F_Dataset_11165	True	0	0.68576	0.31424
SplittinghERG_F_Dataset_09801	True	1	0.02604	0.97396
SplittinghERG_F_Dataset_05165	True	1	0.07552	0.92448
SplittinghERG_F_Dataset_09953	True	1	0.07292	0.92708
SplittinghERG_F_Dataset_01022	True	1	0.0434	0.9566
SplittinghERG_F_Dataset_08872	True	0	0.52235	0.47765
SplittinghERG_F_Dataset_06018	False	0	0.55955	0.44045
SplittinghERG_F_Dataset_09628	False	1	0.28472	0.71528
SplittinghERG_F_Dataset_10906	True	1	0.28576	0.71424
SplittinghERG_F_Dataset_09696	False	0	0.975	0.025
SplittinghERG_F_Dataset_04721	True	1	0.35035	0.64965
SplittinghERG_F_Dataset_00592	True	1	0.02604	0.97396
SplittinghERG_F_Dataset_08943	False	1	0.49557	0.50443
SplittinghERG_F_Dataset_00744	False	1	0.1441	0.8559
SplittinghERG_F_Dataset_09308	True	0	0.68921	0.31079
SplittinghERG_F_Dataset_02625	True	1	0.24714	0.75286
SplittinghERG_F_Dataset_02055	True	0	0.83038	0.16962
SplittinghERG_F_Dataset_00180	False	1	0.43819	0.56181
SplittinghERG_F_Dataset_06940	False	0	0.70938	0.29062
SplittinghERG_F_Dataset_07054	True	0	0.78021	0.21979
SplittinghERG_F_Dataset_11157	False	0	1.0	0.0
SplittinghERG_F_Dataset_03274	True	0	0.5135	0.4865
SplittinghERG_F_Dataset_00033	False	0	0.78108	0.21892
SplittinghERG_F_Dataset_03017	False	0	0.6658	0.3342
SplittinghERG_F_Dataset_10635	True	1	0.0	1.0
SplittinghERG_F_Dataset_01692	False	1	0.16372	0.83628
SplittinghERG_F_Dataset_07700	True	0	0.52949	0.47051
SplittinghERG_F_Dataset_02483	False	0	0.84127	0.15873
SplittinghERG_F_Dataset_02075	True	1	0.1309	0.8691
SplittinghERG_F_Dataset_08272	False	1	0.42795	0.57205
SplittinghERG_F_Dataset_01347	True	1	0.0	1.0
SplittinghERG_F_Dataset_03650	False	1	0.21892	0.78108
SplittinghERG_F_Dataset_09551	True	1	0.17622	0.82378
SplittinghERG_F_Dataset_09932	True	1	0.04167	0.95833
SplittinghERG_F_Dataset_03646	False	0	0.97135	0.02865
SplittinghERG_F_Dataset_08117	False	0	0.82937	0.17063
SplittinghERG_F_Dataset_08063	True	1	0.15972	0.84028
SplittinghERG_F_Dataset_07315	False	1	0.3099	0.6901
SplittinghERG_F_Dataset_10982	True	1	0.21615	0.78385
SplittinghERG_F_Dataset_02036	False	1	0.19688	0.80312
SplittinghERG_F_Dataset_09141	False	1	0.16004	0.83996
SplittinghERG_F_Dataset_06920	True	0	0.50677	0.49323
SplittinghERG_F_Dataset_02425	True	0	0.55082	0.44918
SplittinghERG_F_Dataset_04201	False	0	0.56282	0.43718
SplittinghERG_F_Dataset_11023	False	1	0.05208	0.94792
SplittinghERG_F_Dataset_05292	True	0	0.6033	0.3967
SplittinghERG_F_Dataset_07930	True	1	0.20833	0.79167
SplittinghERG_F_Dataset_03431	True	1	0.32144	0.67856
SplittinghERG_F_Dataset_02932	False	0	0.7316	0.2684
SplittinghERG_F_Dataset_02473	True	0	0.77344	0.22656
SplittinghERG_F_Dataset_11658	True	0	0.99479	0.00521
SplittinghERG_F_Dataset_03148	True	1	0.27378	0.72622
SplittinghERG_F_Dataset_06496	False	0	0.57349	0.42651
SplittinghERG_F_Dataset_04902	False	1	0.10815	0.89185
SplittinghERG_F_Dataset_10415	True	0	0.92827	0.07173
SplittinghERG_F_Dataset_06584	True	1	0.30903	0.69097
SplittinghERG_F_Dataset_11092	False	1	0.09635	0.90365
SplittinghERG_F_Dataset_11366	True	1	0.472	0.528
SplittinghERG_F_Dataset_02876	True	1	0.06944	0.93056
SplittinghERG_F_Dataset_02759	True	1	0.29687	0.70312
SplittinghERG_F_Dataset_00764	True	1	0.48038	0.51962
SplittinghERG_F_Dataset_03204	True	1	0.33056	0.66944
SplittinghERG_F_Dataset_03352	True	1	0.20833	0.79167
SplittinghERG_F_Dataset_03495	False	0	0.97708	0.02292
SplittinghERG_F_Dataset_07501	True	1	0.14983	0.85017
SplittinghERG_F_Dataset_05331	False	0	0.91997	0.08003
SplittinghERG_F_Dataset_07191	False	0	0.97917	0.02083
SplittinghERG_F_Dataset_08730	True	1	0.09896	0.90104
SplittinghERG_F_Dataset_10590	True	1	0.11545	0.88455
SplittinghERG_F_Dataset_07779	False	0	0.77083	0.22917
SplittinghERG_F_Dataset_10441	True	1	0.01562	0.98438
SplittinghERG_F_Dataset_08369	True	1	0.39444	0.60556
SplittinghERG_F_Dataset_06258	False	1	0.0375	0.9625
SplittinghERG_F_Dataset_05650	True	1	0.16753	0.83247
SplittinghERG_F_Dataset_04170	False	0	1.0	0.0
SplittinghERG_F_Dataset_03703	False	0	0.97708	0.02292
SplittinghERG_F_Dataset_00408	True	1	0.30278	0.69722
SplittinghERG_F_Dataset_02201	True	1	0.02083	0.97917
SplittinghERG_F_Dataset_05403	True	1	0.04129	0.95871
SplittinghERG_F_Dataset_03519	True	1	0.02795	0.97205
SplittinghERG_F_Dataset_04404	True	0	0.91431	0.08569
SplittinghERG_F_Dataset_03692	True	0	0.80097	0.19903
SplittinghERG_F_Dataset_09212	True	1	0.15347	0.84653
SplittinghERG_F_Dataset_09514	True	1	0.0408	0.9592
SplittinghERG_F_Dataset_08598	True	1	0.08351	0.91649
SplittinghERG_F_Dataset_03952	False	0	0.53316	0.46684
SplittinghERG_F_Dataset_01282	False	0	0.63725	0.36275
SplittinghERG_F_Dataset_04024	True	1	0.02778	0.97222
SplittinghERG_F_Dataset_09876	True	1	0.12066	0.87934
SplittinghERG_F_Dataset_09485	False	1	0.18056	0.81944
SplittinghERG_F_Dataset_06152	True	1	0.24826	0.75174
SplittinghERG_F_Dataset_10101	False	0	0.69722	0.30278
SplittinghERG_F_Dataset_11443	True	1	0.08229	0.91771
SplittinghERG_F_Dataset_05583	True	0	0.78601	0.21399
SplittinghERG_F_Dataset_02357	False	0	0.83333	0.16667
SplittinghERG_F_Dataset_04708	False	0	0.66285	0.33715
SplittinghERG_F_Dataset_06280	True	0	0.76736	0.23264
SplittinghERG_F_Dataset_04978	False	1	0.09792	0.90208
SplittinghERG_F_Dataset_03608	True	1	0.12587	0.87413
SplittinghERG_F_Dataset_04147	True	0	0.79167	0.20833
SplittinghERG_F_Dataset_01434	True	1	0.10764	0.89236
SplittinghERG_F_Dataset_06237	True	1	0.2092	0.7908
SplittinghERG_F_Dataset_05894	True	1	0.29924	0.70076
SplittinghERG_F_Dataset_04100	True	1	0.09375	0.90625
SplittinghERG_F_Dataset_00330	True	1	0.47795	0.52205
SplittinghERG_F_Dataset_00927	True	0	0.95208	0.04792
SplittinghERG_F_Dataset_08664	True	1	0.13403	0.86597
SplittinghERG_F_Dataset_03643	True	1	0.48455	0.51545
SplittinghERG_F_Dataset_10502	False	1	0.23438	0.76562
SplittinghERG_F_Dataset_10338	True	1	0.40208	0.59792
SplittinghERG_F_Dataset_04983	True	1	0.04201	0.95799
SplittinghERG_F_Dataset_07109	True	1	0.19045	0.80955
SplittinghERG_F_Dataset_05517	True	1	0.48594	0.51406
SplittinghERG_F_Dataset_07257	True	1	0.4658	0.5342
SplittinghERG_F_Dataset_07434	False	0	0.66667	0.33333
SplittinghERG_F_Dataset_06883	True	1	0.34288	0.65712
SplittinghERG_F_Dataset_01175	True	1	0.16049	0.83951
SplittinghERG_F_Dataset_01432	True	0	0.59097	0.40903
SplittinghERG_F_Dataset_10370	False	0	0.52656	0.47344
SplittinghERG_F_Dataset_01078	False	0	0.89757	0.10243
SplittinghERG_F_Dataset_09593	False	0	0.88194	0.11806
SplittinghERG_F_Dataset_01791	False	1	0.49427	0.50573
SplittinghERG_F_Dataset_06945	False	0	0.65191	0.34809
SplittinghERG_F_Dataset_07671	True	1	0.10069	0.89931
SplittinghERG_F_Dataset_06290	False	0	0.60347	0.39653
SplittinghERG_F_Dataset_00092	False	1	0.49735	0.50265
SplittinghERG_F_Dataset_00041	False	0	0.75747	0.24253
SplittinghERG_F_Dataset_05992	False	1	0.12939	0.87061
SplittinghERG_F_Dataset_09486	False	1	0.2691	0.7309
SplittinghERG_F_Dataset_06253	False	0	0.88108	0.11892
SplittinghERG_F_Dataset_07369	True	1	0.12361	0.87639
SplittinghERG_F_Dataset_11206	True	1	0.03767	0.96233
SplittinghERG_F_Dataset_11490	True	1	0.29783	0.70217
SplittinghERG_F_Dataset_08092	True	1	0.00868	0.99132
SplittinghERG_F_Dataset_06808	True	1	0.27674	0.72326
SplittinghERG_F_Dataset_01208	False	0	0.76042	0.23958
SplittinghERG_F_Dataset_10974	True	1	0.0	1.0
SplittinghERG_F_Dataset_06569	True	1	0.18351	0.81649
SplittinghERG_F_Dataset_01501	True	1	0.427	0.573
SplittinghERG_F_Dataset_05371	True	0	0.96354	0.03646
SplittinghERG_F_Dataset_09306	True	1	0.07465	0.92535
SplittinghERG_F_Dataset_08115	True	1	0.30131	0.69869
SplittinghERG_F_Dataset_05709	True	1	0.42396	0.57604
SplittinghERG_F_Dataset_00839	True	1	0.05312	0.94688
SplittinghERG_F_Dataset_04509	False	0	0.94618	0.05382
SplittinghERG_F_Dataset_08144	True	0	0.94271	0.05729
SplittinghERG_F_Dataset_03247	True	1	0.15017	0.84983
SplittinghERG_F_Dataset_06503	True	1	0.02083	0.97917
SplittinghERG_F_Dataset_02109	False	1	0.16865	0.83135
SplittinghERG_F_Dataset_10236	True	0	0.86554	0.13446
SplittinghERG_F_Dataset_05425	False	0	0.56701	0.43299
SplittinghERG_F_Dataset_00085	False	1	0.22205	0.77795
SplittinghERG_F_Dataset_00932	False	1	0.19913	0.80087
SplittinghERG_F_Dataset_04453	False	0	0.67887	0.32113
SplittinghERG_F_Dataset_00135	True	1	0.07292	0.92708
SplittinghERG_F_Dataset_10756	True	1	0.05625	0.94375
SplittinghERG_F_Dataset_07566	False	1	0.34123	0.65877
SplittinghERG_F_Dataset_01035	True	1	0.08507	0.91493
SplittinghERG_F_Dataset_00318	True	0	0.68204	0.31796
SplittinghERG_F_Dataset_07171	True	0	0.98542	0.01458
SplittinghERG_F_Dataset_10191	True	1	0.00347	0.99653
SplittinghERG_F_Dataset_10863	False	1	0.35573	0.64427
SplittinghERG_F_Dataset_05803	True	0	0.55345	0.44655
SplittinghERG_F_Dataset_11611	True	1	0.06163	0.93837
SplittinghERG_F_Dataset_01496	False	0	0.56319	0.43681
SplittinghERG_F_Dataset_07477	False	1	0.0875	0.9125
SplittinghERG_F_Dataset_01373	True	1	0.34306	0.65694
SplittinghERG_F_Dataset_06724	True	1	0.29896	0.70104
SplittinghERG_F_Dataset_01039	True	1	0.19618	0.80382
SplittinghERG_F_Dataset_03542	False	0	0.86384	0.13616
SplittinghERG_F_Dataset_03526	False	1	0.375	0.625
SplittinghERG_F_Dataset_08031	False	0	0.96701	0.03299
SplittinghERG_F_Dataset_03881	False	0	0.89948	0.10052
SplittinghERG_F_Dataset_03372	True	1	0.01042	0.98958
SplittinghERG_F_Dataset_08057	True	1	0.01042	0.98958
SplittinghERG_F_Dataset_05202	True	1	0.13802	0.86198
SplittinghERG_F_Dataset_08900	True	1	0.16215	0.83785
SplittinghERG_F_Dataset_08373	True	1	0.28939	0.71061
SplittinghERG_F_Dataset_07288	False	1	0.26866	0.73134
SplittinghERG_F_Dataset_07181	True	0	0.64931	0.35069
SplittinghERG_F_Dataset_01427	True	1	0.06597	0.93403
SplittinghERG_F_Dataset_02271	False	0	0.58507	0.41493
SplittinghERG_F_Dataset_03194	True	1	0.0	1.0
SplittinghERG_F_Dataset_07497	False	1	0.02865	0.97135
SplittinghERG_F_Dataset_10631	True	0	0.90885	0.09115
SplittinghERG_F_Dataset_08240	True	1	0.06771	0.93229
SplittinghERG_F_Dataset_10548	True	1	0.35069	0.64931
SplittinghERG_F_Dataset_05768	False	0	0.97917	0.02083
SplittinghERG_F_Dataset_01157	False	1	0.25538	0.74462
SplittinghERG_F_Dataset_08248	True	1	0.03745	0.96255
SplittinghERG_F_Dataset_01530	True	1	0.15712	0.84288
SplittinghERG_F_Dataset_06661	False	1	0.46828	0.53172
SplittinghERG_F_Dataset_01470	False	0	0.86736	0.13264
SplittinghERG_F_Dataset_09560	False	0	0.89253	0.10747
SplittinghERG_F_Dataset_00868	False	1	0.09784	0.90216
SplittinghERG_F_Dataset_00070	True	1	0.00781	0.99219
SplittinghERG_F_Dataset_11651	True	1	0.21689	0.78311
SplittinghERG_F_Dataset_05152	False	0	0.91667	0.08333
SplittinghERG_F_Dataset_01845	False	0	0.86806	0.13194
SplittinghERG_F_Dataset_10390	True	1	0.01562	0.98438
SplittinghERG_F_Dataset_07799	False	0	0.97569	0.02431
SplittinghERG_F_Dataset_00360	True	1	0.01736	0.98264
SplittinghERG_F_Dataset_09304	False	1	0.07465	0.92535
SplittinghERG_F_Dataset_07958	False	0	0.74618	0.25382
SplittinghERG_F_Dataset_06186	False	1	0.1375	0.8625
SplittinghERG_F_Dataset_08457	True	0	0.84722	0.15278
SplittinghERG_F_Dataset_11663	True	1	0.43229	0.56771
SplittinghERG_F_Dataset_11669	True	0	0.96111	0.03889
SplittinghERG_F_Dataset_10908	False	1	0.45226	0.54774
SplittinghERG_F_Dataset_07760	True	0	0.55729	0.44271
SplittinghERG_F_Dataset_02709	True	1	0.49017	0.50983
SplittinghERG_F_Dataset_10561	True	1	0.01354	0.98646
SplittinghERG_F_Dataset_02791	False	0	0.61562	0.38438
SplittinghERG_F_Dataset_07871	True	1	0.45781	0.54219
SplittinghERG_F_Dataset_02020	False	0	0.88507	0.11493
SplittinghERG_F_Dataset_08690	False	0	0.87599	0.12401
SplittinghERG_F_Dataset_02913	True	1	0.43108	0.56892
SplittinghERG_F_Dataset_02531	True	1	0.10938	0.89062
SplittinghERG_F_Dataset_05804	True	1	0.13542	0.86458
SplittinghERG_F_Dataset_02675	True	1	0.09236	0.90764
SplittinghERG_F_Dataset_04415	False	0	0.82917	0.17083
SplittinghERG_F_Dataset_01617	True	1	0.07899	0.92101
SplittinghERG_F_Dataset_10360	True	1	0.0875	0.9125
SplittinghERG_F_Dataset_06703	True	0	0.91667	0.08333
SplittinghERG_F_Dataset_07553	False	1	0.11285	0.88715
SplittinghERG_F_Dataset_06769	True	1	0.21285	0.78715
SplittinghERG_F_Dataset_01511	True	1	0.0625	0.9375
SplittinghERG_F_Dataset_03593	True	1	0.01667	0.98333
SplittinghERG_F_Dataset_08169	True	1	0.06562	0.93438
SplittinghERG_F_Dataset_06925	False	1	0.16528	0.83472
SplittinghERG_F_Dataset_02342	True	1	0.18924	0.81076
SplittinghERG_F_Dataset_01662	False	1	0.32981	0.67019
SplittinghERG_F_Dataset_08231	True	1	0.00521	0.99479
SplittinghERG_F_Dataset_07070	True	1	0.07066	0.92934
SplittinghERG_F_Dataset_02150	False	0	0.54338	0.45662
SplittinghERG_F_Dataset_01413	True	1	0.03125	0.96875
SplittinghERG_F_Dataset_05687	False	1	0.48068	0.51932
SplittinghERG_F_Dataset_07258	True	1	0.4658	0.5342
SplittinghERG_F_Dataset_00465	True	0	0.63614	0.36386
SplittinghERG_F_Dataset_02232	False	1	0.15851	0.84149
