QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1
SplittinghERG_F_Dataset_02766	True	1	0.41178	0.58822
SplittinghERG_F_Dataset_02773	True	1	0.45312	0.54688
SplittinghERG_F_Dataset_02774	False	1	0.45312	0.54688
SplittinghERG_F_Dataset_02775	False	1	0.45312	0.54688
SplittinghERG_F_Dataset_02776	True	1	0.29828	0.70172
SplittinghERG_F_Dataset_02777	False	1	0.29828	0.70172
SplittinghERG_F_Dataset_02780	True	0	0.81688	0.18312
SplittinghERG_F_Dataset_02781	False	1	0.34524	0.65476
SplittinghERG_F_Dataset_02789	True	1	0.16508	0.83492
SplittinghERG_F_Dataset_02790	True	1	0.16508	0.83492
SplittinghERG_F_Dataset_02791	False	0	0.58212	0.41788
SplittinghERG_F_Dataset_02792	True	1	0.11048	0.88952
SplittinghERG_F_Dataset_02793	True	1	0.11048	0.88952
SplittinghERG_F_Dataset_02802	True	1	0.43056	0.56944
SplittinghERG_F_Dataset_02803	False	1	0.43056	0.56944
SplittinghERG_F_Dataset_02804	True	1	0.0427	0.9573
SplittinghERG_F_Dataset_02805	True	1	0.0427	0.9573
SplittinghERG_F_Dataset_02806	True	1	0.0427	0.9573
SplittinghERG_F_Dataset_02811	True	0	0.51825	0.48175
SplittinghERG_F_Dataset_02815	True	0	0.69746	0.30254
SplittinghERG_F_Dataset_02819	True	1	0.25191	0.74809
SplittinghERG_F_Dataset_02820	False	1	0.25191	0.74809
SplittinghERG_F_Dataset_02831	False	0	0.71742	0.28258
SplittinghERG_F_Dataset_02832	True	0	0.69056	0.30944
SplittinghERG_F_Dataset_02833	False	0	0.69056	0.30944
SplittinghERG_F_Dataset_02834	False	0	0.69056	0.30944
SplittinghERG_F_Dataset_02850	True	1	0.28444	0.71556
SplittinghERG_F_Dataset_02857	True	1	0.2361	0.7639
SplittinghERG_F_Dataset_02858	False	1	0.49964	0.50036
SplittinghERG_F_Dataset_02859	True	1	0.49964	0.50036
SplittinghERG_F_Dataset_02864	True	1	0.28863	0.71137
SplittinghERG_F_Dataset_02865	False	1	0.28863	0.71137
SplittinghERG_F_Dataset_02868	True	1	0.19009	0.80991
SplittinghERG_F_Dataset_02869	False	1	0.19009	0.80991
SplittinghERG_F_Dataset_02870	False	1	0.19009	0.80991
SplittinghERG_F_Dataset_02872	True	1	0.21269	0.78731
SplittinghERG_F_Dataset_02875	False	1	0.47438	0.52562
SplittinghERG_F_Dataset_02881	True	0	0.51889	0.48111
SplittinghERG_F_Dataset_02882	True	0	0.51889	0.48111
SplittinghERG_F_Dataset_02883	True	0	0.51889	0.48111
SplittinghERG_F_Dataset_02884	True	0	0.51889	0.48111
SplittinghERG_F_Dataset_02885	True	1	0.40882	0.59118
SplittinghERG_F_Dataset_02886	False	1	0.40882	0.59118
SplittinghERG_F_Dataset_02887	True	1	0.40882	0.59118
SplittinghERG_F_Dataset_02888	True	1	0.18751	0.81249
SplittinghERG_F_Dataset_02889	True	1	0.18751	0.81249
SplittinghERG_F_Dataset_02890	True	1	0.18751	0.81249
SplittinghERG_F_Dataset_02901	True	1	0.43139	0.56861
SplittinghERG_F_Dataset_02902	True	1	0.13756	0.86244
SplittinghERG_F_Dataset_02903	True	1	0.13756	0.86244
SplittinghERG_F_Dataset_02904	True	1	0.13756	0.86244
SplittinghERG_F_Dataset_02905	True	1	0.13756	0.86244
SplittinghERG_F_Dataset_02910	True	0	0.8209	0.1791
SplittinghERG_F_Dataset_02911	True	1	0.0502	0.9498
SplittinghERG_F_Dataset_02912	False	1	0.0502	0.9498
SplittinghERG_F_Dataset_02913	True	1	0.0502	0.9498
SplittinghERG_F_Dataset_02914	True	0	0.74083	0.25917
SplittinghERG_F_Dataset_02918	False	0	0.59545	0.40455
SplittinghERG_F_Dataset_02919	True	0	0.59545	0.40455
SplittinghERG_F_Dataset_02936	True	1	0.43022	0.56978
SplittinghERG_F_Dataset_02937	False	1	0.43022	0.56978
SplittinghERG_F_Dataset_02938	True	1	0.43022	0.56978
SplittinghERG_F_Dataset_02939	True	1	0.43022	0.56978
SplittinghERG_F_Dataset_02940	False	0	0.83352	0.16648
SplittinghERG_F_Dataset_02941	False	0	0.83352	0.16648
SplittinghERG_F_Dataset_02945	False	0	0.50002	0.49998
SplittinghERG_F_Dataset_02946	False	0	0.50002	0.49998
SplittinghERG_F_Dataset_02947	True	1	0.46482	0.53518
SplittinghERG_F_Dataset_02948	True	1	0.46482	0.53518
SplittinghERG_F_Dataset_02953	False	1	0.39066	0.60934
SplittinghERG_F_Dataset_02954	True	1	0.39066	0.60934
SplittinghERG_F_Dataset_02955	True	1	0.39066	0.60934
SplittinghERG_F_Dataset_02956	False	1	0.25658	0.74342
SplittinghERG_F_Dataset_02957	False	1	0.25658	0.74342
SplittinghERG_F_Dataset_02958	True	1	0.25658	0.74342
SplittinghERG_F_Dataset_02959	True	1	0.25658	0.74342
SplittinghERG_F_Dataset_02960	True	1	0.39981	0.60019
SplittinghERG_F_Dataset_02967	True	1	0.25895	0.74105
SplittinghERG_F_Dataset_02980	True	0	0.74994	0.25006
SplittinghERG_F_Dataset_02991	True	1	0.29696	0.70304
SplittinghERG_F_Dataset_02992	True	1	0.42314	0.57686
SplittinghERG_F_Dataset_02993	False	1	0.42314	0.57686
SplittinghERG_F_Dataset_02997	True	0	0.53157	0.46843
SplittinghERG_F_Dataset_02998	False	0	0.62354	0.37646
SplittinghERG_F_Dataset_03002	False	0	0.8448	0.1552
SplittinghERG_F_Dataset_03003	False	0	0.8448	0.1552
SplittinghERG_F_Dataset_03004	False	0	0.8448	0.1552
SplittinghERG_F_Dataset_03009	True	1	0.3393	0.6607
SplittinghERG_F_Dataset_03010	True	1	0.3393	0.6607
SplittinghERG_F_Dataset_03014	False	1	0.44941	0.55059
SplittinghERG_F_Dataset_03015	False	1	0.44941	0.55059
SplittinghERG_F_Dataset_03016	False	1	0.44787	0.55213
SplittinghERG_F_Dataset_03017	False	1	0.44787	0.55213
SplittinghERG_F_Dataset_03020	True	1	0.06665	0.93335
SplittinghERG_F_Dataset_03021	True	1	0.35439	0.64561
SplittinghERG_F_Dataset_03022	False	1	0.35439	0.64561
SplittinghERG_F_Dataset_03023	False	1	0.46003	0.53997
SplittinghERG_F_Dataset_03025	False	1	0.48723	0.51277
SplittinghERG_F_Dataset_03026	False	1	0.48723	0.51277
SplittinghERG_F_Dataset_03033	False	1	0.41556	0.58444
SplittinghERG_F_Dataset_03034	True	1	0.41556	0.58444
SplittinghERG_F_Dataset_03039	False	0	0.5078	0.4922
SplittinghERG_F_Dataset_03040	True	0	0.5078	0.4922
SplittinghERG_F_Dataset_03050	False	1	0.32102	0.67898
SplittinghERG_F_Dataset_03051	False	1	0.32102	0.67898
SplittinghERG_F_Dataset_03061	False	0	0.90921	0.09079
SplittinghERG_F_Dataset_03062	False	0	0.90921	0.09079
SplittinghERG_F_Dataset_03065	True	1	0.39188	0.60812
SplittinghERG_F_Dataset_03066	False	1	0.39188	0.60812
SplittinghERG_F_Dataset_03074	False	0	0.63617	0.36383
SplittinghERG_F_Dataset_03082	True	1	0.30715	0.69285
SplittinghERG_F_Dataset_03083	False	1	0.30715	0.69285
SplittinghERG_F_Dataset_03084	True	1	0.30715	0.69285
SplittinghERG_F_Dataset_03087	True	1	0.41884	0.58116
SplittinghERG_F_Dataset_03088	False	1	0.41884	0.58116
SplittinghERG_F_Dataset_03092	True	1	0.38781	0.61219
SplittinghERG_F_Dataset_03093	False	1	0.38781	0.61219
SplittinghERG_F_Dataset_03099	False	0	0.85941	0.14059
SplittinghERG_F_Dataset_03100	False	0	0.85941	0.14059
SplittinghERG_F_Dataset_03103	True	1	0.14857	0.85143
SplittinghERG_F_Dataset_03104	True	1	0.14857	0.85143
SplittinghERG_F_Dataset_03105	True	1	0.14857	0.85143
SplittinghERG_F_Dataset_03108	False	1	0.21217	0.78783
SplittinghERG_F_Dataset_03120	False	1	0.33242	0.66758
SplittinghERG_F_Dataset_03121	True	1	0.24358	0.75642
SplittinghERG_F_Dataset_03122	True	1	0.24358	0.75642
SplittinghERG_F_Dataset_03123	True	1	0.46906	0.53094
SplittinghERG_F_Dataset_03124	True	1	0.48775	0.51225
SplittinghERG_F_Dataset_03125	False	1	0.48775	0.51225
SplittinghERG_F_Dataset_03132	True	1	0.45406	0.54594
SplittinghERG_F_Dataset_03143	False	0	0.50116	0.49884
SplittinghERG_F_Dataset_03144	True	0	0.50116	0.49884
SplittinghERG_F_Dataset_03145	False	0	0.50116	0.49884
SplittinghERG_F_Dataset_03153	True	1	0.4141	0.5859
SplittinghERG_F_Dataset_03154	False	1	0.4141	0.5859
SplittinghERG_F_Dataset_03162	True	1	0.33474	0.66526
SplittinghERG_F_Dataset_03167	True	1	0.04452	0.95548
SplittinghERG_F_Dataset_03168	True	1	0.04452	0.95548
SplittinghERG_F_Dataset_03169	True	1	0.04452	0.95548
SplittinghERG_F_Dataset_03171	True	1	0.41801	0.58199
SplittinghERG_F_Dataset_03172	False	1	0.41801	0.58199
SplittinghERG_F_Dataset_03174	True	1	0.43423	0.56577
SplittinghERG_F_Dataset_03175	True	1	0.22571	0.7743
SplittinghERG_F_Dataset_03181	True	0	0.60727	0.39273
SplittinghERG_F_Dataset_03193	True	1	0.30316	0.69684
SplittinghERG_F_Dataset_03194	True	1	0.30316	0.69684
SplittinghERG_F_Dataset_03195	True	1	0.30316	0.69684
SplittinghERG_F_Dataset_03199	True	1	0.3083	0.6917
SplittinghERG_F_Dataset_03200	True	1	0.4932	0.5068
SplittinghERG_F_Dataset_03201	False	1	0.4932	0.5068
SplittinghERG_F_Dataset_03202	False	1	0.4932	0.5068
SplittinghERG_F_Dataset_03203	True	1	0.4932	0.5068
SplittinghERG_F_Dataset_03208	True	1	0.20381	0.79619
SplittinghERG_F_Dataset_03209	True	1	0.20381	0.79619
SplittinghERG_F_Dataset_03210	False	1	0.20381	0.79619
SplittinghERG_F_Dataset_03211	True	1	0.47496	0.52504
SplittinghERG_F_Dataset_03212	False	1	0.47496	0.52504
SplittinghERG_F_Dataset_03223	False	0	0.88634	0.11366
SplittinghERG_F_Dataset_03224	True	0	0.54794	0.45206
SplittinghERG_F_Dataset_03225	True	0	0.54794	0.45206
SplittinghERG_F_Dataset_03226	False	0	0.54794	0.45206
SplittinghERG_F_Dataset_03236	False	1	0.25394	0.74606
SplittinghERG_F_Dataset_03239	True	1	0.46896	0.53104
SplittinghERG_F_Dataset_03241	True	0	0.50346	0.49654
SplittinghERG_F_Dataset_03242	True	0	0.50346	0.49654
SplittinghERG_F_Dataset_03243	False	0	0.63089	0.36911
SplittinghERG_F_Dataset_03253	True	0	0.53863	0.46137
SplittinghERG_F_Dataset_03258	False	0	0.50133	0.49867
SplittinghERG_F_Dataset_03263	False	1	0.44146	0.55854
SplittinghERG_F_Dataset_03272	True	1	0.37771	0.62229
SplittinghERG_F_Dataset_03277	True	1	0.36878	0.63122
SplittinghERG_F_Dataset_03278	True	1	0.36878	0.63122
SplittinghERG_F_Dataset_03284	True	1	0.27368	0.72632
SplittinghERG_F_Dataset_03285	False	1	0.27368	0.72632
SplittinghERG_F_Dataset_03289	True	1	0.42091	0.57909
SplittinghERG_F_Dataset_03295	True	1	0.28086	0.71914
SplittinghERG_F_Dataset_03304	False	0	0.81413	0.18587
SplittinghERG_F_Dataset_03310	False	0	0.9425	0.0575
SplittinghERG_F_Dataset_03313	True	1	0.45971	0.54029
SplittinghERG_F_Dataset_03315	False	0	0.70833	0.29167
SplittinghERG_F_Dataset_03316	False	0	0.70833	0.29167
SplittinghERG_F_Dataset_03317	False	0	0.70833	0.29167
SplittinghERG_F_Dataset_03318	False	0	0.72408	0.27592
SplittinghERG_F_Dataset_03326	True	1	0.46365	0.53635
SplittinghERG_F_Dataset_03335	True	0	0.90427	0.09573
SplittinghERG_F_Dataset_03338	False	1	0.30178	0.69822
SplittinghERG_F_Dataset_03339	True	1	0.30178	0.69822
SplittinghERG_F_Dataset_03340	False	0	0.65639	0.34361
SplittinghERG_F_Dataset_03341	True	1	0.20085	0.79915
SplittinghERG_F_Dataset_03347	True	1	0.37308	0.62692
SplittinghERG_F_Dataset_03348	True	1	0.37308	0.62692
SplittinghERG_F_Dataset_03349	False	1	0.37308	0.62692
SplittinghERG_F_Dataset_03353	True	1	0.3107	0.6893
SplittinghERG_F_Dataset_03355	False	1	0.37828	0.62172
SplittinghERG_F_Dataset_03358	False	0	0.76276	0.23724
SplittinghERG_F_Dataset_03359	True	1	0.39922	0.60078
SplittinghERG_F_Dataset_03360	True	0	0.56152	0.43848
SplittinghERG_F_Dataset_03361	True	0	0.56152	0.43848
SplittinghERG_F_Dataset_03362	True	0	0.56152	0.43848
SplittinghERG_F_Dataset_03375	False	0	0.5221	0.4779
SplittinghERG_F_Dataset_03376	False	1	0.42232	0.57768
SplittinghERG_F_Dataset_03377	False	0	0.77353	0.22647
SplittinghERG_F_Dataset_03378	True	0	0.85254	0.14746
SplittinghERG_F_Dataset_03381	True	0	0.56582	0.43418
SplittinghERG_F_Dataset_03382	True	0	0.74405	0.25595
SplittinghERG_F_Dataset_03386	True	1	0.25645	0.74355
SplittinghERG_F_Dataset_03387	True	0	0.68672	0.31328
SplittinghERG_F_Dataset_03390	True	0	0.92782	0.07218
SplittinghERG_F_Dataset_03391	False	0	0.92782	0.07218
SplittinghERG_F_Dataset_03392	False	0	0.92782	0.07218
SplittinghERG_F_Dataset_03400	True	1	0.34562	0.65438
SplittinghERG_F_Dataset_03401	True	1	0.34562	0.65438
SplittinghERG_F_Dataset_03411	True	1	0.44828	0.55172
SplittinghERG_F_Dataset_03412	False	1	0.44828	0.55172
SplittinghERG_F_Dataset_03413	False	1	0.44828	0.55172
SplittinghERG_F_Dataset_03414	True	1	0.33688	0.66312
SplittinghERG_F_Dataset_03415	False	1	0.33688	0.66312
SplittinghERG_F_Dataset_03421	False	1	0.29379	0.70621
SplittinghERG_F_Dataset_03422	False	1	0.29379	0.70621
SplittinghERG_F_Dataset_03423	True	1	0.29379	0.70621
SplittinghERG_F_Dataset_03424	True	1	0.29379	0.70621
SplittinghERG_F_Dataset_03432	True	1	0.39327	0.60673
SplittinghERG_F_Dataset_03433	False	0	0.73967	0.26033
SplittinghERG_F_Dataset_03434	True	1	0.47741	0.52259
SplittinghERG_F_Dataset_03435	True	1	0.24672	0.75328
SplittinghERG_F_Dataset_03436	True	1	0.24672	0.75328
SplittinghERG_F_Dataset_03453	True	1	0.26758	0.73242
SplittinghERG_F_Dataset_03457	False	1	0.25604	0.74396
SplittinghERG_F_Dataset_03458	True	1	0.25604	0.74396
SplittinghERG_F_Dataset_03459	True	1	0.25604	0.74396
SplittinghERG_F_Dataset_03461	False	0	0.65068	0.34932
SplittinghERG_F_Dataset_03462	True	0	0.65068	0.34932
SplittinghERG_F_Dataset_03463	False	0	0.65068	0.34932
SplittinghERG_F_Dataset_03464	False	0	0.87077	0.12923
SplittinghERG_F_Dataset_03465	True	0	0.70825	0.29175
SplittinghERG_F_Dataset_03466	True	0	0.70825	0.29175
SplittinghERG_F_Dataset_03467	True	0	0.70825	0.29175
SplittinghERG_F_Dataset_03470	True	1	0.46878	0.53122
SplittinghERG_F_Dataset_03476	True	1	0.17189	0.82811
SplittinghERG_F_Dataset_03477	False	1	0.17189	0.82811
SplittinghERG_F_Dataset_03494	False	0	0.72113	0.27887
SplittinghERG_F_Dataset_03495	False	0	0.93413	0.06587
SplittinghERG_F_Dataset_03505	True	1	0.39327	0.60673
SplittinghERG_F_Dataset_03506	False	0	0.77248	0.22752
SplittinghERG_F_Dataset_03517	True	1	0.36082	0.63918
SplittinghERG_F_Dataset_03518	True	1	0.36082	0.63918
SplittinghERG_F_Dataset_03519	True	1	0.36082	0.63918
SplittinghERG_F_Dataset_03520	False	0	0.58758	0.41242
SplittinghERG_F_Dataset_03523	True	1	0.45754	0.54246
SplittinghERG_F_Dataset_03524	True	1	0.12736	0.87264
SplittinghERG_F_Dataset_03525	False	1	0.12736	0.87264
SplittinghERG_F_Dataset_03526	False	0	0.63189	0.36811
SplittinghERG_F_Dataset_03527	True	1	0.26173	0.73827
SplittinghERG_F_Dataset_03528	True	1	0.32173	0.67827
SplittinghERG_F_Dataset_03529	False	1	0.32173	0.67827
SplittinghERG_F_Dataset_03533	True	1	0.27806	0.72194
SplittinghERG_F_Dataset_03534	True	1	0.27806	0.72194
SplittinghERG_F_Dataset_03538	False	1	0.37433	0.62567
SplittinghERG_F_Dataset_03539	False	1	0.37433	0.62567
SplittinghERG_F_Dataset_03542	False	0	0.55773	0.44227
SplittinghERG_F_Dataset_03549	True	1	0.26035	0.73965
SplittinghERG_F_Dataset_03556	True	1	0.24711	0.75289
SplittinghERG_F_Dataset_03567	True	0	0.69481	0.30519
SplittinghERG_F_Dataset_03568	False	1	0.44529	0.55471
SplittinghERG_F_Dataset_03579	True	1	0.44339	0.55661
SplittinghERG_F_Dataset_03582	False	0	0.94551	0.05449
SplittinghERG_F_Dataset_03583	False	0	0.94551	0.05449
SplittinghERG_F_Dataset_03584	False	0	0.94551	0.05449
SplittinghERG_F_Dataset_03589	False	1	0.38293	0.61707
SplittinghERG_F_Dataset_03590	False	1	0.38293	0.61707
SplittinghERG_F_Dataset_03600	False	1	0.41726	0.58274
SplittinghERG_F_Dataset_03608	True	1	0.36751	0.63249
SplittinghERG_F_Dataset_03609	True	1	0.36751	0.63249
SplittinghERG_F_Dataset_03610	True	1	0.37401	0.62599
SplittinghERG_F_Dataset_03611	True	0	0.50091	0.49909
SplittinghERG_F_Dataset_03612	True	1	0.47932	0.52068
SplittinghERG_F_Dataset_03619	True	1	0.34777	0.65223
SplittinghERG_F_Dataset_03622	True	0	0.63961	0.36039
SplittinghERG_F_Dataset_03627	True	0	0.62897	0.37103
SplittinghERG_F_Dataset_03633	False	1	0.41431	0.58569
SplittinghERG_F_Dataset_03634	True	1	0.41431	0.58569
SplittinghERG_F_Dataset_03635	False	1	0.41431	0.58569
SplittinghERG_F_Dataset_03640	True	1	0.46897	0.53103
SplittinghERG_F_Dataset_03641	False	1	0.43238	0.56762
SplittinghERG_F_Dataset_03642	False	1	0.43238	0.56762
SplittinghERG_F_Dataset_03643	True	0	0.57228	0.42772
SplittinghERG_F_Dataset_03644	False	0	0.57228	0.42772
SplittinghERG_F_Dataset_03645	True	0	0.57228	0.42772
SplittinghERG_F_Dataset_03655	True	1	0.2567	0.7433
SplittinghERG_F_Dataset_03665	False	0	0.58319	0.41681
SplittinghERG_F_Dataset_03666	False	1	0.43526	0.56474
SplittinghERG_F_Dataset_03673	False	0	0.57222	0.42778
SplittinghERG_F_Dataset_03674	False	0	0.57222	0.42778
SplittinghERG_F_Dataset_03675	False	1	0.45554	0.54446
SplittinghERG_F_Dataset_03676	True	1	0.45554	0.54446
SplittinghERG_F_Dataset_03685	True	0	0.79112	0.20888
SplittinghERG_F_Dataset_03686	False	0	0.79112	0.20888
SplittinghERG_F_Dataset_03690	False	1	0.34354	0.65646
SplittinghERG_F_Dataset_03694	True	0	0.53547	0.46453
SplittinghERG_F_Dataset_03695	True	0	0.53547	0.46453
SplittinghERG_F_Dataset_03697	False	0	0.937	0.063
SplittinghERG_F_Dataset_03698	False	0	0.937	0.063
SplittinghERG_F_Dataset_03700	False	0	0.93634	0.06366
SplittinghERG_F_Dataset_03704	False	0	0.56711	0.43289
SplittinghERG_F_Dataset_03705	False	0	0.9019	0.0981
SplittinghERG_F_Dataset_03710	True	1	0.42556	0.57444
SplittinghERG_F_Dataset_03713	False	0	0.70565	0.29435
SplittinghERG_F_Dataset_03714	False	0	0.70565	0.29435
SplittinghERG_F_Dataset_03715	False	0	0.70565	0.29435
SplittinghERG_F_Dataset_03722	False	0	0.6774	0.3226
SplittinghERG_F_Dataset_03736	False	1	0.4	0.6
SplittinghERG_F_Dataset_03738	False	0	0.79995	0.20005
SplittinghERG_F_Dataset_03739	True	0	0.79995	0.20005
SplittinghERG_F_Dataset_03740	False	0	0.79995	0.20005
SplittinghERG_F_Dataset_03741	True	0	0.79995	0.20005
SplittinghERG_F_Dataset_03746	False	0	0.56223	0.43777
SplittinghERG_F_Dataset_03756	True	1	0.13825	0.86175
SplittinghERG_F_Dataset_03757	True	1	0.13825	0.86175
SplittinghERG_F_Dataset_03759	True	1	0.2882	0.7118
SplittinghERG_F_Dataset_03760	True	1	0.2882	0.7118
SplittinghERG_F_Dataset_03772	True	1	0.29465	0.70535
SplittinghERG_F_Dataset_03773	False	1	0.38722	0.61278
SplittinghERG_F_Dataset_03774	True	1	0.38722	0.61278
SplittinghERG_F_Dataset_03775	True	1	0.38722	0.61278
SplittinghERG_F_Dataset_03776	True	1	0.32684	0.67316
SplittinghERG_F_Dataset_03778	True	0	0.60568	0.39432
SplittinghERG_F_Dataset_03779	True	0	0.60568	0.39432
SplittinghERG_F_Dataset_03780	False	0	0.60568	0.39432
SplittinghERG_F_Dataset_03783	False	1	0.42085	0.57915
SplittinghERG_F_Dataset_03784	False	1	0.24236	0.75764
SplittinghERG_F_Dataset_03785	False	1	0.24236	0.75764
SplittinghERG_F_Dataset_03786	True	1	0.24236	0.75764
SplittinghERG_F_Dataset_03787	False	1	0.24236	0.75764
SplittinghERG_F_Dataset_03790	True	0	0.55317	0.44683
SplittinghERG_F_Dataset_03791	False	0	0.55317	0.44683
SplittinghERG_F_Dataset_03792	False	0	0.55317	0.44683
SplittinghERG_F_Dataset_03798	True	1	0.24753	0.75247
SplittinghERG_F_Dataset_03799	False	1	0.24753	0.75247
SplittinghERG_F_Dataset_03807	False	1	0.25278	0.74722
SplittinghERG_F_Dataset_03808	True	1	0.25278	0.74722
SplittinghERG_F_Dataset_03809	True	1	0.25278	0.74722
SplittinghERG_F_Dataset_03810	False	1	0.25278	0.74722
SplittinghERG_F_Dataset_03811	False	0	0.81999	0.18001
SplittinghERG_F_Dataset_03813	True	1	0.46231	0.53769
SplittinghERG_F_Dataset_03815	False	0	0.53874	0.46126
SplittinghERG_F_Dataset_03816	True	1	0.46455	0.53545
SplittinghERG_F_Dataset_03817	False	1	0.46455	0.53545
SplittinghERG_F_Dataset_03823	False	1	0.20941	0.79059
SplittinghERG_F_Dataset_03824	True	0	0.72784	0.27216
SplittinghERG_F_Dataset_03830	False	0	0.71885	0.28115
SplittinghERG_F_Dataset_03836	True	1	0.37602	0.62398
SplittinghERG_F_Dataset_03837	False	1	0.37602	0.62398
SplittinghERG_F_Dataset_03838	True	0	0.61214	0.38786
SplittinghERG_F_Dataset_03839	False	0	0.61214	0.38786
SplittinghERG_F_Dataset_03842	True	0	0.61215	0.38785
SplittinghERG_F_Dataset_03847	False	1	0.39408	0.60592
SplittinghERG_F_Dataset_03848	False	1	0.39408	0.60592
SplittinghERG_F_Dataset_03849	False	0	0.77805	0.22195
SplittinghERG_F_Dataset_03850	False	0	0.77805	0.22195
SplittinghERG_F_Dataset_03851	True	0	0.77805	0.22195
SplittinghERG_F_Dataset_03869	True	1	0.49591	0.50409
SplittinghERG_F_Dataset_03870	False	1	0.43459	0.56541
SplittinghERG_F_Dataset_03888	False	1	0.30538	0.69462
SplittinghERG_F_Dataset_03889	False	1	0.30538	0.69462
SplittinghERG_F_Dataset_03890	True	1	0.30538	0.69462
SplittinghERG_F_Dataset_03900	True	1	0.47658	0.52342
SplittinghERG_F_Dataset_03904	False	0	0.73868	0.26132
SplittinghERG_F_Dataset_03905	False	0	0.73868	0.26132
SplittinghERG_F_Dataset_03906	False	0	0.73868	0.26132
SplittinghERG_F_Dataset_03911	False	1	0.43253	0.56747
SplittinghERG_F_Dataset_03912	True	1	0.43253	0.56747
SplittinghERG_F_Dataset_03929	False	0	0.95199	0.04801
SplittinghERG_F_Dataset_03930	False	0	0.95199	0.04801
SplittinghERG_F_Dataset_03934	False	1	0.09149	0.90851
SplittinghERG_F_Dataset_03935	True	1	0.09149	0.90851
SplittinghERG_F_Dataset_03936	True	1	0.09149	0.90851
SplittinghERG_F_Dataset_03937	True	1	0.40584	0.59416
SplittinghERG_F_Dataset_03938	True	1	0.40584	0.59416
SplittinghERG_F_Dataset_03942	False	0	0.72952	0.27048
SplittinghERG_F_Dataset_03943	True	1	0.36014	0.63986
SplittinghERG_F_Dataset_03944	True	1	0.36014	0.63986
SplittinghERG_F_Dataset_03945	False	1	0.12585	0.87415
SplittinghERG_F_Dataset_03946	True	1	0.12585	0.87415
SplittinghERG_F_Dataset_03947	True	1	0.12585	0.87415
SplittinghERG_F_Dataset_03948	True	1	0.12585	0.87415
SplittinghERG_F_Dataset_03949	True	0	0.64128	0.35872
SplittinghERG_F_Dataset_03950	True	1	0.47218	0.52782
SplittinghERG_F_Dataset_03951	False	1	0.47218	0.52782
SplittinghERG_F_Dataset_03952	False	1	0.47218	0.52782
SplittinghERG_F_Dataset_03954	True	1	0.12857	0.87143
SplittinghERG_F_Dataset_03955	True	1	0.12857	0.87143
SplittinghERG_F_Dataset_03956	True	1	0.12857	0.87143
SplittinghERG_F_Dataset_03957	True	0	0.66123	0.33877
SplittinghERG_F_Dataset_03958	True	0	0.66123	0.33877
SplittinghERG_F_Dataset_03959	True	0	0.66123	0.33877
SplittinghERG_F_Dataset_03960	False	1	0.37394	0.62606
SplittinghERG_F_Dataset_03964	True	0	0.52747	0.47253
SplittinghERG_F_Dataset_03965	True	0	0.52747	0.47253
SplittinghERG_F_Dataset_03969	False	1	0.40132	0.59868
SplittinghERG_F_Dataset_03970	False	0	0.6463	0.3537
SplittinghERG_F_Dataset_03971	False	1	0.48092	0.51908
SplittinghERG_F_Dataset_03975	True	0	0.51766	0.48234
SplittinghERG_F_Dataset_03976	True	0	0.55338	0.44662
SplittinghERG_F_Dataset_03977	False	0	0.55338	0.44662
SplittinghERG_F_Dataset_03978	True	0	0.55338	0.44662
SplittinghERG_F_Dataset_03981	False	0	0.62589	0.37411
SplittinghERG_F_Dataset_03982	True	1	0.29594	0.70406
SplittinghERG_F_Dataset_03988	True	0	0.65398	0.34602
SplittinghERG_F_Dataset_03989	False	0	0.70362	0.29638
SplittinghERG_F_Dataset_03993	True	1	0.31445	0.68555
SplittinghERG_F_Dataset_03994	False	1	0.31445	0.68555
SplittinghERG_F_Dataset_03997	True	1	0.2795	0.7205
SplittinghERG_F_Dataset_03998	False	1	0.2795	0.7205
SplittinghERG_F_Dataset_03999	True	1	0.48247	0.51753
SplittinghERG_F_Dataset_04004	True	1	0.36045	0.63955
SplittinghERG_F_Dataset_04005	True	1	0.36045	0.63955
SplittinghERG_F_Dataset_04024	True	1	0.23915	0.76085
SplittinghERG_F_Dataset_04025	True	1	0.23915	0.76085
SplittinghERG_F_Dataset_04026	True	1	0.23915	0.76085
SplittinghERG_F_Dataset_04029	True	0	0.79549	0.20451
SplittinghERG_F_Dataset_04030	True	0	0.8353	0.1647
SplittinghERG_F_Dataset_04031	False	0	0.70255	0.29745
SplittinghERG_F_Dataset_04032	True	1	0.46429	0.53571
SplittinghERG_F_Dataset_04033	False	1	0.49447	0.50553
SplittinghERG_F_Dataset_04034	True	1	0.49447	0.50553
SplittinghERG_F_Dataset_04035	True	1	0.49447	0.50553
SplittinghERG_F_Dataset_04036	True	1	0.49447	0.50553
SplittinghERG_F_Dataset_04050	True	0	0.54366	0.45634
SplittinghERG_F_Dataset_04051	False	0	0.54366	0.45634
SplittinghERG_F_Dataset_04055	True	1	0.39489	0.60511
SplittinghERG_F_Dataset_04056	True	1	0.39489	0.60511
SplittinghERG_F_Dataset_04057	True	1	0.39489	0.60511
SplittinghERG_F_Dataset_04060	False	1	0.4303	0.5697
SplittinghERG_F_Dataset_04061	False	1	0.4303	0.5697
SplittinghERG_F_Dataset_04062	True	1	0.36848	0.63152
