QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
SplittinghERG_F_Dataset_04747	True	0	0.55878	0.44122	0.0
SplittinghERG_F_Dataset_04748	False	0	0.55878	0.44122	0.0
SplittinghERG_F_Dataset_04749	False	1	0.49498	0.50502	0.0
SplittinghERG_F_Dataset_04750	True	1	0.21886	0.78114	0.0
SplittinghERG_F_Dataset_04751	True	1	0.21886	0.78114	0.0
SplittinghERG_F_Dataset_04752	False	1	0.03427	0.96573	0.0
SplittinghERG_F_Dataset_04753	True	1	0.03427	0.96573	0.0
SplittinghERG_F_Dataset_04755	False	0	0.82093	0.17907	0.0
SplittinghERG_F_Dataset_04756	True	0	0.82093	0.17907	0.0
SplittinghERG_F_Dataset_04757	True	1	0.06538	0.93462	0.0
SplittinghERG_F_Dataset_04764	False	1	0.02402	0.97598	0.0
SplittinghERG_F_Dataset_04765	True	1	0.08584	0.91416	0.0
SplittinghERG_F_Dataset_04766	True	1	0.08584	0.91416	0.0
SplittinghERG_F_Dataset_04769	True	0	0.99448	0.00552	0.0
SplittinghERG_F_Dataset_04770	True	0	0.99448	0.00552	0.0
SplittinghERG_F_Dataset_04773	True	1	0.13988	0.86012	0.0
SplittinghERG_F_Dataset_04774	True	1	0.13988	0.86012	0.0
SplittinghERG_F_Dataset_04777	True	1	0.48589	0.51411	0.0
SplittinghERG_F_Dataset_04778	True	1	0.09243	0.90757	0.0
SplittinghERG_F_Dataset_04779	False	1	0.09243	0.90757	0.0
SplittinghERG_F_Dataset_04780	True	1	0.09243	0.90757	0.0
SplittinghERG_F_Dataset_04787	True	1	0.48925	0.51075	0.0
SplittinghERG_F_Dataset_04788	False	1	0.48925	0.51075	0.0
SplittinghERG_F_Dataset_04789	False	1	0.36618	0.63382	0.0
SplittinghERG_F_Dataset_04790	True	1	0.36618	0.63382	0.0
SplittinghERG_F_Dataset_04794	True	1	0.40048	0.59952	0.0
SplittinghERG_F_Dataset_04795	True	1	0.40048	0.59952	0.0
SplittinghERG_F_Dataset_04800	False	1	0.26907	0.73093	0.0
SplittinghERG_F_Dataset_04804	True	1	0.43566	0.56434	0.0
SplittinghERG_F_Dataset_04806	True	0	0.56888	0.43112	0.0
SplittinghERG_F_Dataset_04809	True	0	0.75927	0.24073	0.0
SplittinghERG_F_Dataset_04810	False	0	0.6578	0.3422	0.0
SplittinghERG_F_Dataset_04811	False	0	0.6578	0.3422	0.0
SplittinghERG_F_Dataset_04812	False	0	0.6578	0.3422	0.0
SplittinghERG_F_Dataset_04813	False	1	0.3413	0.6587	0.0
SplittinghERG_F_Dataset_04814	True	1	0.3413	0.6587	0.0
SplittinghERG_F_Dataset_04815	False	1	0.3413	0.6587	0.0
SplittinghERG_F_Dataset_04816	True	0	0.86426	0.13574	0.0
SplittinghERG_F_Dataset_04819	False	0	0.54107	0.45893	0.0
SplittinghERG_F_Dataset_04820	True	1	0.07549	0.92451	0.0
SplittinghERG_F_Dataset_04821	True	1	0.07549	0.92451	0.0
SplittinghERG_F_Dataset_04822	True	0	0.69662	0.30338	0.0
SplittinghERG_F_Dataset_04823	True	1	0.35311	0.64689	0.0
SplittinghERG_F_Dataset_04824	True	1	0.35311	0.64689	0.0
SplittinghERG_F_Dataset_04825	True	1	0.2275	0.7725	0.0
SplittinghERG_F_Dataset_04826	True	1	0.2275	0.7725	0.0
SplittinghERG_F_Dataset_04827	True	1	0.2275	0.7725	0.0
SplittinghERG_F_Dataset_04829	True	0	0.86142	0.13858	0.0
SplittinghERG_F_Dataset_04830	False	0	0.86142	0.13858	0.0
SplittinghERG_F_Dataset_04831	False	0	0.86142	0.13858	0.0
SplittinghERG_F_Dataset_04836	True	1	0.19963	0.80037	0.0
SplittinghERG_F_Dataset_04837	True	1	0.19963	0.80037	0.0
SplittinghERG_F_Dataset_04838	True	1	0.01134	0.98866	0.0
SplittinghERG_F_Dataset_04839	False	1	0.01134	0.98866	0.0
SplittinghERG_F_Dataset_04840	True	1	0.01134	0.98866	0.0
SplittinghERG_F_Dataset_04842	True	1	0.32688	0.67312	0.0
SplittinghERG_F_Dataset_04843	False	0	0.7814	0.2186	0.0
SplittinghERG_F_Dataset_04844	False	0	0.7814	0.2186	0.0
SplittinghERG_F_Dataset_04845	True	1	0.31346	0.68654	0.0
SplittinghERG_F_Dataset_04846	False	1	0.31346	0.68654	0.0
SplittinghERG_F_Dataset_04847	True	0	0.67968	0.32032	0.0
SplittinghERG_F_Dataset_04848	True	0	0.67968	0.32032	0.0
SplittinghERG_F_Dataset_04852	True	1	0.31765	0.68235	0.0
SplittinghERG_F_Dataset_04858	True	1	0.25959	0.74041	0.0
SplittinghERG_F_Dataset_04859	False	1	0.25959	0.74041	0.0
SplittinghERG_F_Dataset_04860	False	1	0.25959	0.74041	0.0
SplittinghERG_F_Dataset_04861	True	1	0.25959	0.74041	0.0
SplittinghERG_F_Dataset_04862	True	1	0.21803	0.78197	0.0
SplittinghERG_F_Dataset_04863	False	1	0.21803	0.78197	0.0
SplittinghERG_F_Dataset_04864	True	1	0.21803	0.78197	0.0
SplittinghERG_F_Dataset_04865	True	1	0.31509	0.68491	0.0
SplittinghERG_F_Dataset_04866	True	1	0.31509	0.68491	0.0
SplittinghERG_F_Dataset_04867	True	1	0.31509	0.68491	0.0
SplittinghERG_F_Dataset_04868	True	1	0.05915	0.94085	0.0
SplittinghERG_F_Dataset_04869	True	1	0.05915	0.94085	0.0
SplittinghERG_F_Dataset_04870	True	1	0.10347	0.89653	0.0
SplittinghERG_F_Dataset_04871	False	1	0.10347	0.89653	0.0
SplittinghERG_F_Dataset_04873	True	1	0.03202	0.96798	0.0
SplittinghERG_F_Dataset_04874	True	1	0.05707	0.94293	0.0
SplittinghERG_F_Dataset_04875	False	1	0.11968	0.88032	0.0
SplittinghERG_F_Dataset_04878	False	1	0.13307	0.86693	0.0
SplittinghERG_F_Dataset_04879	True	1	0.13307	0.86693	0.0
SplittinghERG_F_Dataset_04880	False	1	0.13307	0.86693	0.0
SplittinghERG_F_Dataset_04881	False	0	0.57955	0.42045	0.0
SplittinghERG_F_Dataset_04882	True	0	0.57955	0.42045	0.0
SplittinghERG_F_Dataset_04883	False	1	0.32938	0.67062	0.0
SplittinghERG_F_Dataset_04884	True	1	0.32938	0.67062	0.0
SplittinghERG_F_Dataset_04885	True	1	0.32938	0.67062	0.0
SplittinghERG_F_Dataset_04887	True	0	0.65167	0.34833	0.0
SplittinghERG_F_Dataset_04888	True	0	0.65167	0.34833	0.0
SplittinghERG_F_Dataset_04892	True	1	0.18961	0.81039	0.0
SplittinghERG_F_Dataset_04893	True	1	0.18961	0.81039	0.0
SplittinghERG_F_Dataset_04894	True	1	0.18961	0.81039	0.0
SplittinghERG_F_Dataset_04895	True	1	0.06486	0.93514	0.0
SplittinghERG_F_Dataset_04896	True	1	0.42053	0.57947	0.0
SplittinghERG_F_Dataset_04897	True	1	0.42053	0.57947	0.0
SplittinghERG_F_Dataset_04898	True	0	0.59268	0.40732	0.0
SplittinghERG_F_Dataset_04899	False	0	0.59268	0.40732	0.0
SplittinghERG_F_Dataset_04900	True	0	0.59268	0.40732	0.0
SplittinghERG_F_Dataset_04907	True	1	0.25971	0.74029	0.0
SplittinghERG_F_Dataset_04908	False	1	0.25971	0.74029	0.0
SplittinghERG_F_Dataset_04909	True	1	0.20208	0.79792	0.0
SplittinghERG_F_Dataset_04910	True	1	0.20208	0.79792	0.0
SplittinghERG_F_Dataset_04911	False	1	0.20208	0.79792	0.0
SplittinghERG_F_Dataset_04914	True	1	0.1609	0.8391	0.0
SplittinghERG_F_Dataset_04915	True	1	0.1609	0.8391	0.0
SplittinghERG_F_Dataset_04916	True	1	0.1609	0.8391	0.0
SplittinghERG_F_Dataset_04917	False	1	0.35935	0.64065	0.0
SplittinghERG_F_Dataset_04921	False	1	0.37237	0.62763	0.0
SplittinghERG_F_Dataset_04922	False	1	0.37237	0.62763	0.0
SplittinghERG_F_Dataset_04923	True	1	0.37237	0.62763	0.0
SplittinghERG_F_Dataset_04924	False	1	0.37237	0.62763	0.0
SplittinghERG_F_Dataset_04926	True	0	0.79407	0.20593	0.0
SplittinghERG_F_Dataset_04927	True	0	0.79407	0.20593	0.0
SplittinghERG_F_Dataset_04928	True	1	0.12277	0.87723	0.0
SplittinghERG_F_Dataset_04930	True	0	0.54738	0.45262	0.0
SplittinghERG_F_Dataset_04931	True	1	0.1564	0.8436	0.0
SplittinghERG_F_Dataset_04932	True	1	0.1564	0.8436	0.0
SplittinghERG_F_Dataset_04941	True	1	0.04789	0.95211	0.0
SplittinghERG_F_Dataset_04942	True	1	0.0253	0.9747	0.0
SplittinghERG_F_Dataset_04943	True	1	0.0253	0.9747	0.0
SplittinghERG_F_Dataset_04947	True	1	0.40624	0.59376	0.0
SplittinghERG_F_Dataset_04948	False	1	0.40624	0.59376	0.0
SplittinghERG_F_Dataset_04950	True	1	0.01487	0.98513	0.0
SplittinghERG_F_Dataset_04951	False	1	0.01487	0.98513	0.0
SplittinghERG_F_Dataset_04952	False	1	0.31585	0.68415	0.0
SplittinghERG_F_Dataset_04953	False	1	0.31585	0.68415	0.0
SplittinghERG_F_Dataset_04954	True	0	0.78484	0.21516	0.0
SplittinghERG_F_Dataset_04958	True	1	0.09902	0.90098	0.0
SplittinghERG_F_Dataset_04959	False	1	0.27674	0.72326	0.0
SplittinghERG_F_Dataset_04960	False	1	0.27674	0.72326	0.0
SplittinghERG_F_Dataset_04963	False	0	0.97693	0.02307	0.0
SplittinghERG_F_Dataset_04964	False	0	0.97693	0.02307	0.0
SplittinghERG_F_Dataset_04966	False	1	0.41579	0.58421	0.0
SplittinghERG_F_Dataset_04967	True	1	0.41579	0.58421	0.0
SplittinghERG_F_Dataset_04968	False	1	0.41579	0.58421	0.0
SplittinghERG_F_Dataset_04969	True	1	0.41579	0.58421	0.0
SplittinghERG_F_Dataset_04970	True	0	0.74441	0.25559	0.0
SplittinghERG_F_Dataset_04971	False	1	0.25216	0.74784	0.0
SplittinghERG_F_Dataset_04973	False	0	0.98883	0.01117	0.0
SplittinghERG_F_Dataset_04974	True	0	0.73569	0.26431	0.0
SplittinghERG_F_Dataset_04975	False	1	0.30234	0.69766	0.0
SplittinghERG_F_Dataset_04976	True	1	0.27469	0.72531	0.0
SplittinghERG_F_Dataset_04977	True	1	0.27469	0.72531	0.0
SplittinghERG_F_Dataset_04978	False	1	0.27469	0.72531	0.0
SplittinghERG_F_Dataset_04980	False	1	0.11807	0.88193	0.0
SplittinghERG_F_Dataset_04981	True	1	0.22163	0.77837	0.0
SplittinghERG_F_Dataset_04982	True	1	0.22163	0.77837	0.0
SplittinghERG_F_Dataset_04983	True	0	0.66862	0.33138	0.0
SplittinghERG_F_Dataset_04985	True	1	0.01519	0.98481	0.0
SplittinghERG_F_Dataset_04993	True	1	0.14504	0.85496	0.0
SplittinghERG_F_Dataset_04994	False	0	0.71561	0.28439	0.0
SplittinghERG_F_Dataset_04997	False	0	0.72885	0.27115	0.0
SplittinghERG_F_Dataset_04998	True	1	0.05647	0.94353	0.0
SplittinghERG_F_Dataset_04999	False	1	0.05647	0.94353	0.0
SplittinghERG_F_Dataset_05000	False	1	0.05647	0.94353	0.0
SplittinghERG_F_Dataset_05003	True	0	0.84498	0.15502	0.0
SplittinghERG_F_Dataset_05006	False	0	0.73435	0.26565	0.0
SplittinghERG_F_Dataset_05008	True	0	0.52056	0.47944	0.0
SplittinghERG_F_Dataset_05009	False	0	0.90651	0.09349	0.0
SplittinghERG_F_Dataset_05013	True	1	0.18952	0.81048	0.0
SplittinghERG_F_Dataset_05014	True	1	0.18952	0.81048	0.0
SplittinghERG_F_Dataset_05015	False	1	0.18952	0.81048	0.0
SplittinghERG_F_Dataset_05016	False	1	0.49395	0.50605	0.0
SplittinghERG_F_Dataset_05017	True	1	0.49395	0.50605	0.0
SplittinghERG_F_Dataset_05018	False	0	0.85347	0.14653	0.0
SplittinghERG_F_Dataset_05019	False	0	0.85347	0.14653	0.0
SplittinghERG_F_Dataset_05020	True	1	0.06909	0.93091	0.0
SplittinghERG_F_Dataset_05021	True	1	0.06909	0.93091	0.0
SplittinghERG_F_Dataset_05022	False	1	0.2334	0.7666	0.0
SplittinghERG_F_Dataset_05023	True	1	0.05637	0.94363	0.0
SplittinghERG_F_Dataset_05024	True	1	0.05637	0.94363	0.0
SplittinghERG_F_Dataset_05025	True	1	0.05637	0.94363	0.0
SplittinghERG_F_Dataset_05026	False	0	0.75682	0.24318	0.0
SplittinghERG_F_Dataset_05027	True	0	0.75682	0.24318	0.0
SplittinghERG_F_Dataset_05028	False	0	0.75682	0.24318	0.0
SplittinghERG_F_Dataset_05029	True	0	0.75682	0.24318	0.0
SplittinghERG_F_Dataset_05033	True	0	0.97923	0.02077	0.0
SplittinghERG_F_Dataset_05034	True	0	0.97923	0.02077	0.0
SplittinghERG_F_Dataset_05035	True	1	0.09954	0.90046	0.0
SplittinghERG_F_Dataset_05036	False	1	0.09954	0.90046	0.0
SplittinghERG_F_Dataset_05037	False	1	0.09954	0.90046	0.0
SplittinghERG_F_Dataset_05039	False	0	0.54089	0.45911	0.0
SplittinghERG_F_Dataset_05040	False	0	0.54089	0.45911	0.0
SplittinghERG_F_Dataset_05041	False	0	0.54089	0.45911	0.0
SplittinghERG_F_Dataset_05042	True	1	0.28339	0.71661	0.0
SplittinghERG_F_Dataset_05043	True	1	0.28339	0.71661	0.0
SplittinghERG_F_Dataset_05044	True	0	0.69586	0.30414	0.0
SplittinghERG_F_Dataset_05051	True	0	0.87004	0.12996	0.0
SplittinghERG_F_Dataset_05052	True	0	0.87004	0.12996	0.0
SplittinghERG_F_Dataset_05056	True	1	0.19621	0.80379	0.0
SplittinghERG_F_Dataset_05057	False	1	0.19621	0.80379	0.0
SplittinghERG_F_Dataset_05064	True	1	0.31667	0.68333	0.0
SplittinghERG_F_Dataset_05065	True	1	0.31667	0.68333	0.0
SplittinghERG_F_Dataset_05066	True	1	0.31667	0.68333	0.0
SplittinghERG_F_Dataset_05067	True	1	0.26738	0.73262	0.0
SplittinghERG_F_Dataset_05068	True	1	0.26738	0.73262	0.0
SplittinghERG_F_Dataset_05069	False	1	0.26738	0.73262	0.0
SplittinghERG_F_Dataset_05074	True	1	0.19238	0.80762	0.0
SplittinghERG_F_Dataset_05075	True	1	0.19238	0.80762	0.0
SplittinghERG_F_Dataset_05076	False	0	0.54597	0.45403	0.0
SplittinghERG_F_Dataset_05077	False	0	0.54597	0.45403	0.0
SplittinghERG_F_Dataset_05078	False	0	0.54597	0.45403	0.0
SplittinghERG_F_Dataset_05079	False	0	0.87335	0.12665	0.0
SplittinghERG_F_Dataset_05082	False	1	0.03405	0.96595	0.0
SplittinghERG_F_Dataset_05087	False	0	0.82005	0.17995	0.0
SplittinghERG_F_Dataset_05088	False	0	0.82005	0.17995	0.0
SplittinghERG_F_Dataset_05089	False	0	0.82005	0.17995	0.0
SplittinghERG_F_Dataset_05092	False	1	0.25376	0.74624	0.0
SplittinghERG_F_Dataset_05093	False	1	0.41047	0.58953	0.0
SplittinghERG_F_Dataset_05094	False	1	0.41047	0.58953	0.0
SplittinghERG_F_Dataset_05098	True	1	0.08379	0.91621	0.0
SplittinghERG_F_Dataset_05099	True	1	0.08379	0.91621	0.0
SplittinghERG_F_Dataset_05100	False	1	0.10046	0.89954	0.0
SplittinghERG_F_Dataset_05101	False	1	0.10046	0.89954	0.0
SplittinghERG_F_Dataset_05102	False	1	0.04332	0.95668	0.0
SplittinghERG_F_Dataset_05103	True	1	0.04332	0.95668	0.0
SplittinghERG_F_Dataset_05104	True	1	0.04332	0.95668	0.0
SplittinghERG_F_Dataset_05107	True	1	0.30151	0.69848	0.0
SplittinghERG_F_Dataset_05111	False	0	0.96112	0.03888	0.0
SplittinghERG_F_Dataset_05112	True	0	0.51802	0.48198	0.0
SplittinghERG_F_Dataset_05113	False	0	0.51802	0.48198	0.0
SplittinghERG_F_Dataset_05118	False	1	0.17569	0.82431	0.0
SplittinghERG_F_Dataset_05120	False	0	0.50483	0.49517	0.0
SplittinghERG_F_Dataset_05124	True	1	0.0555	0.9445	0.0
SplittinghERG_F_Dataset_05125	True	1	0.0555	0.9445	0.0
SplittinghERG_F_Dataset_05126	True	1	0.41586	0.58414	0.0
SplittinghERG_F_Dataset_05129	False	1	0.04977	0.95023	0.0
SplittinghERG_F_Dataset_05130	True	1	0.04977	0.95023	0.0
SplittinghERG_F_Dataset_05131	True	1	0.2856	0.7144	0.0
SplittinghERG_F_Dataset_05132	True	1	0.2856	0.7144	0.0
SplittinghERG_F_Dataset_05133	False	1	0.2856	0.7144	0.0
SplittinghERG_F_Dataset_05135	False	1	0.29286	0.70714	0.0
SplittinghERG_F_Dataset_05136	True	0	0.88265	0.11735	0.0
SplittinghERG_F_Dataset_05137	False	0	0.88265	0.11735	0.0
SplittinghERG_F_Dataset_05138	False	0	0.88265	0.11735	0.0
SplittinghERG_F_Dataset_05139	False	0	0.8026	0.1974	0.0
SplittinghERG_F_Dataset_05140	False	1	0.13478	0.86522	0.0
SplittinghERG_F_Dataset_05141	False	1	0.13478	0.86522	0.0
SplittinghERG_F_Dataset_05142	False	1	0.13478	0.86522	0.0
SplittinghERG_F_Dataset_05153	True	1	0.0199	0.9801	0.0
SplittinghERG_F_Dataset_05154	True	1	0.0199	0.9801	0.0
SplittinghERG_F_Dataset_05155	False	0	0.64822	0.35178	0.0
SplittinghERG_F_Dataset_05156	True	0	0.64822	0.35178	0.0
SplittinghERG_F_Dataset_05157	True	0	0.64822	0.35178	0.0
SplittinghERG_F_Dataset_05159	True	1	0.09379	0.90621	0.0
SplittinghERG_F_Dataset_05160	False	1	0.09379	0.90621	0.0
SplittinghERG_F_Dataset_05161	False	0	0.81273	0.18727	0.0
SplittinghERG_F_Dataset_05162	True	0	0.90011	0.09989	0.0
SplittinghERG_F_Dataset_05163	True	1	0.18133	0.81867	0.0
SplittinghERG_F_Dataset_05164	True	1	0.18133	0.81867	0.0
SplittinghERG_F_Dataset_05165	True	1	0.07855	0.92145	0.0
SplittinghERG_F_Dataset_05167	True	1	0.24266	0.75734	0.0
SplittinghERG_F_Dataset_05168	True	1	0.24266	0.75734	0.0
SplittinghERG_F_Dataset_05170	True	1	0.09415	0.90585	0.0
SplittinghERG_F_Dataset_05171	True	1	0.09415	0.90585	0.0
SplittinghERG_F_Dataset_05177	False	1	0.05805	0.94195	0.0
SplittinghERG_F_Dataset_05179	True	0	0.72432	0.27568	0.0
SplittinghERG_F_Dataset_05181	True	1	0.22799	0.77201	0.0
SplittinghERG_F_Dataset_05182	True	1	0.22799	0.77201	0.0
SplittinghERG_F_Dataset_05184	True	1	0.18793	0.81207	0.0
SplittinghERG_F_Dataset_05185	False	1	0.18793	0.81207	0.0
SplittinghERG_F_Dataset_05186	False	1	0.32191	0.67809	0.0
SplittinghERG_F_Dataset_05191	False	1	0.11015	0.88985	0.0
SplittinghERG_F_Dataset_05197	True	1	0.33655	0.66345	0.0
SplittinghERG_F_Dataset_05198	False	1	0.33655	0.66345	0.0
SplittinghERG_F_Dataset_05203	True	0	0.82161	0.17839	0.0
SplittinghERG_F_Dataset_05207	True	0	0.55109	0.44891	0.0
SplittinghERG_F_Dataset_05208	True	0	0.55109	0.44891	0.0
SplittinghERG_F_Dataset_05209	True	1	0.2235	0.7765	0.0
SplittinghERG_F_Dataset_05210	True	1	0.2235	0.7765	0.0
SplittinghERG_F_Dataset_05211	True	1	0.2235	0.7765	0.0
SplittinghERG_F_Dataset_05216	False	1	0.35011	0.64989	0.0
SplittinghERG_F_Dataset_05217	False	1	0.35011	0.64989	0.0
SplittinghERG_F_Dataset_05218	True	1	0.35011	0.64989	0.0
SplittinghERG_F_Dataset_05219	True	1	0.21958	0.78042	0.0
SplittinghERG_F_Dataset_05220	True	1	0.21958	0.78042	0.0
SplittinghERG_F_Dataset_05225	True	1	0.12987	0.87013	0.0
SplittinghERG_F_Dataset_05226	True	1	0.12987	0.87013	0.0
SplittinghERG_F_Dataset_05227	False	1	0.12987	0.87013	0.0
SplittinghERG_F_Dataset_05228	False	0	0.7047	0.2953	0.0
SplittinghERG_F_Dataset_05229	False	0	0.7047	0.2953	0.0
SplittinghERG_F_Dataset_05230	True	1	0.19764	0.80236	0.0
SplittinghERG_F_Dataset_05231	True	1	0.26831	0.73169	0.0
SplittinghERG_F_Dataset_05235	False	1	0.20448	0.79552	0.0
SplittinghERG_F_Dataset_05236	True	1	0.20448	0.79552	0.0
SplittinghERG_F_Dataset_05238	False	1	0.37429	0.62571	0.0
SplittinghERG_F_Dataset_05239	False	1	0.37429	0.62571	0.0
SplittinghERG_F_Dataset_05240	False	1	0.37429	0.62571	0.0
SplittinghERG_F_Dataset_05241	True	1	0.35048	0.64952	0.0
SplittinghERG_F_Dataset_05242	True	1	0.35048	0.64952	0.0
SplittinghERG_F_Dataset_05243	False	1	0.35048	0.64952	0.0
SplittinghERG_F_Dataset_05244	True	0	0.96405	0.03595	0.0
SplittinghERG_F_Dataset_05245	False	1	0.12652	0.87348	0.0
SplittinghERG_F_Dataset_05246	False	1	0.12652	0.87348	0.0
SplittinghERG_F_Dataset_05247	False	1	0.12652	0.87348	0.0
SplittinghERG_F_Dataset_05248	True	1	0.05869	0.94131	0.0
SplittinghERG_F_Dataset_05249	False	1	0.05869	0.94131	0.0
SplittinghERG_F_Dataset_05250	False	1	0.05869	0.94131	0.0
SplittinghERG_F_Dataset_05251	True	0	0.80421	0.19579	0.0
SplittinghERG_F_Dataset_05252	True	0	0.80421	0.19579	0.0
SplittinghERG_F_Dataset_05253	True	1	0.25886	0.74114	0.0
SplittinghERG_F_Dataset_05254	True	1	0.25886	0.74114	0.0
SplittinghERG_F_Dataset_05255	False	0	0.55467	0.44533	0.0
SplittinghERG_F_Dataset_05256	True	1	0.21625	0.78375	0.0
SplittinghERG_F_Dataset_05257	True	0	0.59981	0.40019	0.0
SplittinghERG_F_Dataset_05258	True	0	0.59981	0.40019	0.0
SplittinghERG_F_Dataset_05259	False	0	0.59981	0.40019	0.0
SplittinghERG_F_Dataset_05261	True	1	0.18903	0.81097	0.0
SplittinghERG_F_Dataset_05263	True	0	0.55631	0.44369	0.0
SplittinghERG_F_Dataset_05269	False	0	0.86221	0.13779	0.0
SplittinghERG_F_Dataset_05270	True	1	0.04475	0.95526	0.0
SplittinghERG_F_Dataset_05271	True	1	0.04475	0.95526	0.0
SplittinghERG_F_Dataset_05272	True	1	0.24478	0.75522	0.0
SplittinghERG_F_Dataset_05273	True	0	0.78392	0.21608	0.0
SplittinghERG_F_Dataset_05274	True	0	0.78392	0.21608	0.0
SplittinghERG_F_Dataset_05275	True	1	0.08624	0.91376	0.0
SplittinghERG_F_Dataset_05276	True	1	0.16943	0.83057	0.0
SplittinghERG_F_Dataset_05277	True	0	0.50106	0.49894	0.0
SplittinghERG_F_Dataset_05278	True	1	0.26634	0.73366	0.0
SplittinghERG_F_Dataset_05280	True	1	0.43364	0.56636	0.0
SplittinghERG_F_Dataset_05284	True	1	0.15855	0.84145	0.0
SplittinghERG_F_Dataset_05285	False	1	0.15855	0.84145	0.0
SplittinghERG_F_Dataset_05292	True	1	0.01763	0.98237	0.0
SplittinghERG_F_Dataset_05294	True	0	0.59032	0.40968	0.0
SplittinghERG_F_Dataset_05295	True	0	0.78689	0.21311	0.0
SplittinghERG_F_Dataset_05296	True	1	0.25764	0.74236	0.0
SplittinghERG_F_Dataset_05297	True	1	0.03173	0.96827	0.0
SplittinghERG_F_Dataset_05299	True	1	0.18278	0.81722	0.0
SplittinghERG_F_Dataset_05302	False	0	0.55273	0.44727	0.0
SplittinghERG_F_Dataset_05303	True	0	0.55273	0.44727	0.0
SplittinghERG_F_Dataset_05304	True	0	0.55273	0.44727	0.0
SplittinghERG_F_Dataset_05308	True	1	0.22414	0.77586	0.0
SplittinghERG_F_Dataset_05309	True	1	0.47102	0.52898	0.0
SplittinghERG_F_Dataset_05310	False	1	0.0655	0.9345	0.0
SplittinghERG_F_Dataset_05314	True	1	0.44172	0.55828	0.0
SplittinghERG_F_Dataset_05315	False	0	0.56926	0.43074	0.0
SplittinghERG_F_Dataset_05316	True	0	0.67619	0.32381	0.0
SplittinghERG_F_Dataset_05317	True	1	0.31339	0.68661	0.0
SplittinghERG_F_Dataset_05318	True	1	0.31339	0.68661	0.0
SplittinghERG_F_Dataset_05319	True	1	0.2314	0.7686	0.0
SplittinghERG_F_Dataset_05320	True	1	0.2314	0.7686	0.0
SplittinghERG_F_Dataset_05321	False	1	0.2314	0.7686	0.0
SplittinghERG_F_Dataset_05322	True	1	0.05813	0.94186	0.0
SplittinghERG_F_Dataset_05323	True	1	0.08678	0.91322	0.0
SplittinghERG_F_Dataset_05324	True	1	0.02933	0.97067	0.0
SplittinghERG_F_Dataset_05326	True	1	0.24004	0.75996	0.0
SplittinghERG_F_Dataset_05328	False	1	0.37764	0.62236	0.0
SplittinghERG_F_Dataset_05329	True	1	0.37764	0.62236	0.0
SplittinghERG_F_Dataset_05330	False	0	0.96991	0.03009	0.0
SplittinghERG_F_Dataset_05332	True	1	0.074	0.926	0.0
SplittinghERG_F_Dataset_05337	True	1	0.16314	0.83686	0.0
SplittinghERG_F_Dataset_05338	True	0	0.56941	0.43059	0.0
SplittinghERG_F_Dataset_05339	True	0	0.98566	0.01434	0.0
SplittinghERG_F_Dataset_05341	True	1	0.44321	0.55679	0.0
SplittinghERG_F_Dataset_05342	True	1	0.44321	0.55679	0.0
SplittinghERG_F_Dataset_05349	False	1	0.23637	0.76363	0.0
SplittinghERG_F_Dataset_05350	False	1	0.23637	0.76363	0.0
SplittinghERG_F_Dataset_05351	True	0	0.74397	0.25603	0.0
SplittinghERG_F_Dataset_05357	True	1	0.32411	0.67589	0.0
SplittinghERG_F_Dataset_05358	True	1	0.32411	0.67589	0.0
SplittinghERG_F_Dataset_05359	True	1	0.32411	0.67589	0.0
SplittinghERG_F_Dataset_05360	True	1	0.27736	0.72264	0.0
SplittinghERG_F_Dataset_05364	False	1	0.13496	0.86504	0.0
SplittinghERG_F_Dataset_05365	True	0	0.64001	0.35999	0.0
SplittinghERG_F_Dataset_05366	True	1	0.25116	0.74884	0.0
SplittinghERG_F_Dataset_05370	False	1	0.00725	0.99275	0.0
SplittinghERG_F_Dataset_05372	True	1	0.03322	0.96678	0.0
SplittinghERG_F_Dataset_05373	True	1	0.24773	0.75227	0.0
SplittinghERG_F_Dataset_05374	True	1	0.24773	0.75227	0.0
SplittinghERG_F_Dataset_05376	True	1	0.46244	0.53756	0.0
SplittinghERG_F_Dataset_05377	True	0	0.83186	0.16814	0.0
SplittinghERG_F_Dataset_05380	True	0	0.58807	0.41193	0.0
SplittinghERG_F_Dataset_05381	False	0	0.58807	0.41193	0.0
SplittinghERG_F_Dataset_05384	True	1	0.27528	0.72472	0.0
SplittinghERG_F_Dataset_05389	False	0	0.78967	0.21033	0.0
SplittinghERG_F_Dataset_05390	True	1	0.46416	0.53584	0.0
SplittinghERG_F_Dataset_05391	True	1	0.46416	0.53584	0.0
SplittinghERG_F_Dataset_05397	True	0	0.87519	0.12481	0.0
SplittinghERG_F_Dataset_05400	True	1	0.02589	0.97411	0.0
SplittinghERG_F_Dataset_05404	True	1	0.13307	0.86693	0.0
SplittinghERG_F_Dataset_05405	True	1	0.25703	0.74297	0.0
SplittinghERG_F_Dataset_05406	True	1	0.20208	0.79792	0.0
SplittinghERG_F_Dataset_05407	False	0	0.74441	0.25559	0.0
SplittinghERG_F_Dataset_05408	True	1	0.14504	0.85496	0.0
SplittinghERG_F_Dataset_05409	True	1	0.14504	0.85496	0.0
