QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1
SplittinghERGDataset_01984	True	1	0.07955	0.92045
SplittinghERGDataset_08304	True	1	0.0	1.0
SplittinghERGDataset_06706	True	1	0.0	1.0
SplittinghERGDataset_03464	True	1	0.0	1.0
SplittinghERGDataset_03785	True	1	0.06439	0.93561
SplittinghERGDataset_03526	True	1	0.0	1.0
SplittinghERGDataset_08620	True	0	0.5	0.5
SplittinghERGDataset_06997	True	1	0.0	1.0
SplittinghERGDataset_06957	True	1	0.21023	0.78977
SplittinghERGDataset_08721	False	1	0.0	1.0
SplittinghERGDataset_06702	True	1	0.0	1.0
SplittinghERGDataset_09293	False	0	0.88068	0.11932
SplittinghERGDataset_11545	True	1	0.125	0.875
SplittinghERGDataset_05766	False	0	0.5	0.5
SplittinghERGDataset_02407	False	0	0.57955	0.42045
SplittinghERGDataset_10434	True	1	0.0	1.0
SplittinghERGDataset_00101	False	0	1.0	0.0
SplittinghERGDataset_05837	False	0	0.5	0.5
SplittinghERGDataset_05044	False	0	0.8447	0.1553
SplittinghERGDataset_08934	True	0	1.0	0.0
SplittinghERGDataset_10855	True	0	0.5	0.5
SplittinghERGDataset_08587	True	0	0.66667	0.33333
SplittinghERGDataset_01346	False	1	0.14773	0.85227
SplittinghERGDataset_10680	True	1	0.0	1.0
SplittinghERGDataset_01368	True	1	0.31818	0.68182
SplittinghERGDataset_08523	True	0	1.0	0.0
SplittinghERGDataset_05721	False	1	0.0	1.0
SplittinghERGDataset_00749	True	0	1.0	0.0
SplittinghERGDataset_09627	True	0	0.56061	0.43939
SplittinghERGDataset_05424	True	1	0.24621	0.75379
SplittinghERGDataset_02267	False	0	0.5	0.5
SplittinghERGDataset_05399	False	1	0.37879	0.62121
SplittinghERGDataset_09366	True	1	0.0	1.0
SplittinghERGDataset_00533	False	0	0.58712	0.41288
SplittinghERGDataset_06877	True	0	1.0	0.0
SplittinghERGDataset_12108	False	1	0.0	1.0
SplittinghERGDataset_06270	True	1	0.0	1.0
SplittinghERGDataset_06438	True	1	0.0	1.0
SplittinghERGDataset_02303	False	0	1.0	0.0
SplittinghERGDataset_07947	True	0	1.0	0.0
SplittinghERGDataset_09673	True	0	1.0	0.0
SplittinghERGDataset_06604	True	1	0.0	1.0
SplittinghERGDataset_00019	False	1	0.0	1.0
SplittinghERGDataset_05497	False	1	0.0	1.0
SplittinghERGDataset_01807	True	1	0.0	1.0
SplittinghERGDataset_05145	True	1	0.18939	0.81061
SplittinghERGDataset_01595	True	0	0.5	0.5
SplittinghERGDataset_04561	True	0	1.0	0.0
SplittinghERGDataset_10034	True	0	0.66667	0.33333
SplittinghERGDataset_11337	False	1	0.0	1.0
SplittinghERGDataset_00321	True	0	0.5	0.5
SplittinghERGDataset_09188	True	1	0.0	1.0
SplittinghERGDataset_10224	False	0	1.0	0.0
SplittinghERGDataset_10684	False	1	0.0	1.0
SplittinghERGDataset_01496	True	1	0.0	1.0
SplittinghERGDataset_02340	False	0	1.0	0.0
SplittinghERGDataset_07066	False	1	0.03788	0.96212
SplittinghERGDataset_01355	True	1	0.0	1.0
SplittinghERGDataset_04122	True	1	0.0	1.0
SplittinghERGDataset_05957	True	1	0.0	1.0
SplittinghERGDataset_05549	True	0	0.5625	0.4375
SplittinghERGDataset_03449	True	0	0.5	0.5
SplittinghERGDataset_00850	True	0	0.5	0.5
SplittinghERGDataset_03100	False	0	0.63826	0.36174
SplittinghERGDataset_00263	True	1	0.35606	0.64394
SplittinghERGDataset_07666	True	1	0.38258	0.61742
SplittinghERGDataset_02576	False	1	0.0	1.0
SplittinghERGDataset_08891	True	1	0.42045	0.57955
SplittinghERGDataset_09317	True	0	0.5	0.5
SplittinghERGDataset_09806	True	0	0.5	0.5
SplittinghERGDataset_11792	True	1	0.0	1.0
SplittinghERGDataset_00473	True	1	0.26136	0.73864
SplittinghERGDataset_09209	True	1	0.02273	0.97727
SplittinghERGDataset_08622	False	0	0.5	0.5
SplittinghERGDataset_05419	False	1	0.0	1.0
SplittinghERGDataset_03441	True	1	0.08333	0.91667
SplittinghERGDataset_05058	True	0	1.0	0.0
SplittinghERGDataset_05579	False	1	0.0	1.0
SplittinghERGDataset_00744	True	1	0.0	1.0
SplittinghERGDataset_04639	True	1	0.25379	0.74621
SplittinghERGDataset_08762	True	1	0.0	1.0
SplittinghERGDataset_05537	True	1	0.0	1.0
SplittinghERGDataset_04093	True	1	0.0	1.0
SplittinghERGDataset_11966	False	1	0.0	1.0
SplittinghERGDataset_09384	False	1	0.0	1.0
SplittinghERGDataset_08029	True	0	0.60606	0.39394
SplittinghERGDataset_01570	False	1	0.0	1.0
SplittinghERGDataset_09664	True	1	0.0	1.0
SplittinghERGDataset_11181	True	1	0.04545	0.95455
SplittinghERGDataset_00895	False	1	0.0	1.0
SplittinghERGDataset_02611	True	1	0.0	1.0
SplittinghERGDataset_02879	False	0	0.5	0.5
SplittinghERGDataset_01665	True	0	0.5	0.5
SplittinghERGDataset_04880	True	1	0.0	1.0
SplittinghERGDataset_01643	True	1	0.0	1.0
SplittinghERGDataset_02664	False	1	0.0	1.0
SplittinghERGDataset_02009	True	1	0.0	1.0
SplittinghERGDataset_08784	True	0	1.0	0.0
SplittinghERGDataset_12080	True	0	0.88636	0.11364
SplittinghERGDataset_08876	False	0	1.0	0.0
SplittinghERGDataset_03877	True	0	1.0	0.0
SplittinghERGDataset_03599	True	0	1.0	0.0
SplittinghERGDataset_01085	True	1	0.0	1.0
SplittinghERGDataset_12365	True	0	0.69545	0.30455
SplittinghERGDataset_03989	False	0	0.70076	0.29924
SplittinghERGDataset_01078	True	1	0.25568	0.74432
SplittinghERGDataset_02473	True	1	0.0	1.0
SplittinghERGDataset_09639	False	0	0.82576	0.17424
SplittinghERGDataset_00967	False	1	0.0	1.0
SplittinghERGDataset_06101	True	1	0.03409	0.96591
SplittinghERGDataset_00811	False	0	0.66667	0.33333
SplittinghERGDataset_05385	True	0	1.0	0.0
SplittinghERGDataset_10018	False	0	0.96591	0.03409
SplittinghERGDataset_08816	False	0	1.0	0.0
SplittinghERGDataset_00095	False	1	0.0	1.0
SplittinghERGDataset_03013	False	0	1.0	0.0
SplittinghERGDataset_02995	True	1	0.0	1.0
SplittinghERGDataset_02232	False	0	0.94697	0.05303
SplittinghERGDataset_06860	True	1	0.0	1.0
SplittinghERGDataset_06684	False	0	1.0	0.0
SplittinghERGDataset_08361	True	1	0.03409	0.96591
SplittinghERGDataset_00059	False	0	0.60985	0.39015
SplittinghERGDataset_01692	True	1	0.0	1.0
SplittinghERGDataset_04338	False	0	0.62689	0.37311
SplittinghERGDataset_09613	True	0	1.0	0.0
SplittinghERGDataset_05643	True	1	0.17424	0.82576
SplittinghERGDataset_09254	False	0	0.5	0.5
SplittinghERGDataset_09161	True	1	0.0	1.0
SplittinghERGDataset_01373	True	1	0.20833	0.79167
SplittinghERGDataset_05561	True	1	0.33333	0.66667
SplittinghERGDataset_06849	False	0	0.93182	0.06818
SplittinghERGDataset_11880	True	1	0.43182	0.56818
SplittinghERGDataset_07928	False	1	0.0	1.0
SplittinghERGDataset_04771	False	0	1.0	0.0
SplittinghERGDataset_08299	False	1	0.25189	0.74811
SplittinghERGDataset_09083	True	1	0.0	1.0
SplittinghERGDataset_07792	True	1	0.0	1.0
SplittinghERGDataset_07895	True	0	0.66667	0.33333
SplittinghERGDataset_03524	False	0	1.0	0.0
SplittinghERGDataset_09741	True	0	1.0	0.0
SplittinghERGDataset_11405	True	1	0.33333	0.66667
SplittinghERGDataset_07753	True	1	0.23864	0.76136
SplittinghERGDataset_07810	True	0	1.0	0.0
SplittinghERGDataset_07171	False	0	0.52083	0.47917
SplittinghERGDataset_10345	False	1	0.33333	0.66667
SplittinghERGDataset_02412	False	1	0.0	1.0
SplittinghERGDataset_08441	True	1	0.05682	0.94318
SplittinghERGDataset_11275	True	1	0.04545	0.95455
SplittinghERGDataset_10379	True	1	0.0	1.0
SplittinghERGDataset_06634	True	1	0.34848	0.65152
SplittinghERGDataset_08637	True	0	0.84091	0.15909
SplittinghERGDataset_00373	False	0	0.5	0.5
SplittinghERGDataset_04253	True	1	0.28409	0.71591
SplittinghERGDataset_04474	False	0	0.5	0.5
SplittinghERGDataset_11692	True	0	1.0	0.0
SplittinghERGDataset_09727	True	1	0.0	1.0
SplittinghERGDataset_06648	False	1	0.0	1.0
SplittinghERGDataset_11454	False	1	0.0	1.0
SplittinghERGDataset_08291	True	1	0.0	1.0
SplittinghERGDataset_08724	False	1	0.0	1.0
SplittinghERGDataset_00613	True	1	0.0	1.0
SplittinghERGDataset_11883	False	1	0.30303	0.69697
SplittinghERGDataset_11339	True	0	1.0	0.0
SplittinghERGDataset_03958	False	0	0.66667	0.33333
SplittinghERGDataset_06435	False	0	1.0	0.0
SplittinghERGDataset_00724	True	0	0.5	0.5
SplittinghERGDataset_06592	True	1	0.0	1.0
SplittinghERGDataset_11987	True	1	0.08333	0.91667
SplittinghERGDataset_09575	False	0	1.0	0.0
SplittinghERGDataset_08444	False	1	0.43182	0.56818
SplittinghERGDataset_01783	True	1	0.13258	0.86742
SplittinghERGDataset_12348	True	1	0.14773	0.85227
SplittinghERGDataset_01068	True	1	0.0	1.0
SplittinghERGDataset_00611	True	1	0.0	1.0
SplittinghERGDataset_02818	True	0	1.0	0.0
SplittinghERGDataset_09843	False	1	0.33333	0.66667
SplittinghERGDataset_05400	False	0	0.95833	0.04167
SplittinghERGDataset_04193	True	1	0.0	1.0
SplittinghERGDataset_08690	False	0	0.82955	0.17045
SplittinghERGDataset_08802	True	1	0.0	1.0
SplittinghERGDataset_11498	False	0	0.5	0.5
SplittinghERGDataset_11746	True	1	0.33333	0.66667
SplittinghERGDataset_06186	True	1	0.0	1.0
SplittinghERGDataset_04010	False	0	0.66667	0.33333
SplittinghERGDataset_10114	True	1	0.26136	0.73864
SplittinghERGDataset_04385	True	0	1.0	0.0
SplittinghERGDataset_05461	False	0	1.0	0.0
SplittinghERGDataset_09876	True	1	0.0	1.0
SplittinghERGDataset_03621	True	0	1.0	0.0
SplittinghERGDataset_11193	False	1	0.0	1.0
SplittinghERGDataset_07991	False	0	1.0	0.0
SplittinghERGDataset_02807	True	1	0.28409	0.71591
SplittinghERGDataset_05719	False	0	1.0	0.0
SplittinghERGDataset_03656	True	1	0.0	1.0
SplittinghERGDataset_11122	True	0	0.5	0.5
SplittinghERGDataset_12395	True	0	1.0	0.0
SplittinghERGDataset_08023	True	0	1.0	0.0
SplittinghERGDataset_10095	False	1	0.0	1.0
SplittinghERGDataset_02901	False	0	1.0	0.0
SplittinghERGDataset_00119	False	1	0.0	1.0
SplittinghERGDataset_02929	False	1	0.0	1.0
SplittinghERGDataset_04989	True	0	0.66667	0.33333
SplittinghERGDataset_01669	False	1	0.48485	0.51515
SplittinghERGDataset_08165	True	1	0.05303	0.94697
SplittinghERGDataset_03752	True	1	0.38636	0.61364
SplittinghERGDataset_01839	True	1	0.33333	0.66667
SplittinghERGDataset_06178	True	0	1.0	0.0
SplittinghERGDataset_03325	False	1	0.0	1.0
SplittinghERGDataset_09085	True	1	0.375	0.625
SplittinghERGDataset_05965	True	1	0.0	1.0
SplittinghERGDataset_04403	False	0	0.5	0.5
SplittinghERGDataset_10065	False	1	0.33333	0.66667
SplittinghERGDataset_09386	True	1	0.0	1.0
SplittinghERGDataset_02288	False	1	0.0	1.0
SplittinghERGDataset_06433	False	0	1.0	0.0
SplittinghERGDataset_10833	False	0	0.56818	0.43182
SplittinghERGDataset_02732	True	1	0.19697	0.80303
SplittinghERGDataset_08346	True	1	0.0	1.0
SplittinghERGDataset_06346	False	1	0.0	1.0
SplittinghERGDataset_03006	True	1	0.33333	0.66667
SplittinghERGDataset_03813	True	1	0.0	1.0
SplittinghERGDataset_08639	True	1	0.10227	0.89773
SplittinghERGDataset_08965	True	1	0.0	1.0
SplittinghERGDataset_02085	True	0	1.0	0.0
SplittinghERGDataset_01617	False	0	1.0	0.0
SplittinghERGDataset_02124	True	0	0.66667	0.33333
SplittinghERGDataset_09967	True	1	0.06818	0.93182
SplittinghERGDataset_02157	False	0	0.60227	0.39773
SplittinghERGDataset_05654	True	0	0.5	0.5
SplittinghERGDataset_12270	True	1	0.0	1.0
SplittinghERGDataset_06322	True	0	1.0	0.0
SplittinghERGDataset_10851	False	0	0.70455	0.29545
SplittinghERGDataset_07481	False	0	1.0	0.0
SplittinghERGDataset_10505	False	1	0.0	1.0
SplittinghERGDataset_11100	True	1	0.0	1.0
SplittinghERGDataset_11446	True	1	0.0	1.0
SplittinghERGDataset_01769	False	0	1.0	0.0
SplittinghERGDataset_00979	True	1	0.0	1.0
SplittinghERGDataset_01825	True	1	0.0	1.0
SplittinghERGDataset_03387	False	0	1.0	0.0
SplittinghERGDataset_03274	True	0	0.5	0.5
SplittinghERGDataset_12433	False	0	0.5928	0.4072
SplittinghERGDataset_02684	False	1	0.20076	0.79924
SplittinghERGDataset_06463	False	0	1.0	0.0
SplittinghERGDataset_11460	True	1	0.12879	0.87121
SplittinghERGDataset_01178	False	0	0.5	0.5
SplittinghERGDataset_00424	False	0	1.0	0.0
SplittinghERGDataset_00554	True	1	0.17424	0.82576
SplittinghERGDataset_00828	True	1	0.0	1.0
SplittinghERGDataset_11766	False	0	0.5	0.5
SplittinghERGDataset_06058	False	0	0.93939	0.06061
SplittinghERGDataset_00487	False	1	0.0	1.0
SplittinghERGDataset_09964	True	1	0.08902	0.91098
SplittinghERGDataset_12329	True	1	0.03409	0.96591
SplittinghERGDataset_06210	False	1	0.0	1.0
SplittinghERGDataset_05970	False	0	0.5	0.5
SplittinghERGDataset_04394	True	1	0.0	1.0
SplittinghERGDataset_11147	False	0	0.76894	0.23106
SplittinghERGDataset_08370	True	0	0.5	0.5
SplittinghERGDataset_08408	True	1	0.0	1.0
SplittinghERGDataset_12053	False	1	0.33333	0.66667
SplittinghERGDataset_00468	False	1	0.0	1.0
SplittinghERGDataset_05015	False	0	0.5	0.5
SplittinghERGDataset_06429	False	1	0.0	1.0
SplittinghERGDataset_06750	False	0	1.0	0.0
SplittinghERGDataset_09212	False	0	1.0	0.0
SplittinghERGDataset_12317	False	1	0.22348	0.77652
SplittinghERGDataset_07324	True	0	0.58333	0.41667
SplittinghERGDataset_08131	False	1	0.33333	0.66667
SplittinghERGDataset_01722	True	1	0.0	1.0
SplittinghERGDataset_02474	True	1	0.0	1.0
SplittinghERGDataset_10259	True	1	0.01136	0.98864
SplittinghERGDataset_02884	True	1	0.0	1.0
SplittinghERGDataset_08359	False	1	0.0	1.0
SplittinghERGDataset_00068	False	0	0.5	0.5
SplittinghERGDataset_03694	True	1	0.03977	0.96023
SplittinghERGDataset_11509	True	1	0.37879	0.62121
SplittinghERGDataset_10626	True	0	1.0	0.0
SplittinghERGDataset_00177	False	0	1.0	0.0
SplittinghERGDataset_01261	True	0	0.5	0.5
SplittinghERGDataset_09821	True	1	0.0	1.0
SplittinghERGDataset_11105	True	0	1.0	0.0
SplittinghERGDataset_05723	True	1	0.06818	0.93182
SplittinghERGDataset_02422	True	0	0.5	0.5
SplittinghERGDataset_07820	True	1	0.0	1.0
SplittinghERGDataset_06153	True	1	0.20644	0.79356
SplittinghERGDataset_01923	True	1	0.0	1.0
SplittinghERGDataset_09870	True	1	0.21212	0.78788
SplittinghERGDataset_08376	True	0	0.5	0.5
SplittinghERGDataset_09835	True	0	0.5	0.5
SplittinghERGDataset_09780	True	1	0.0	1.0
SplittinghERGDataset_11461	True	1	0.12879	0.87121
SplittinghERGDataset_00245	True	0	0.88636	0.11364
SplittinghERGDataset_02450	True	0	1.0	0.0
SplittinghERGDataset_11528	False	0	1.0	0.0
SplittinghERGDataset_02981	True	1	0.0	1.0
SplittinghERGDataset_06187	False	1	0.0	1.0
SplittinghERGDataset_10039	False	0	0.60227	0.39773
SplittinghERGDataset_02487	True	1	0.33333	0.66667
SplittinghERGDataset_07828	True	1	0.0	1.0
SplittinghERGDataset_11956	True	1	0.23864	0.76136
SplittinghERGDataset_10311	False	1	0.0	1.0
SplittinghERGDataset_05609	True	1	0.0	1.0
SplittinghERGDataset_00673	True	0	1.0	0.0
SplittinghERGDataset_09023	False	0	1.0	0.0
SplittinghERGDataset_04215	True	1	0.0	1.0
SplittinghERGDataset_09191	True	0	1.0	0.0
SplittinghERGDataset_11644	True	1	0.0	1.0
SplittinghERGDataset_08013	False	1	0.12879	0.87121
SplittinghERGDataset_03635	False	1	0.0	1.0
SplittinghERGDataset_07670	True	1	0.0	1.0
SplittinghERGDataset_03541	True	0	0.5303	0.4697
SplittinghERGDataset_11067	True	1	0.0	1.0
SplittinghERGDataset_03902	True	1	0.0	1.0
SplittinghERGDataset_05220	True	1	0.15909	0.84091
SplittinghERGDataset_05464	True	1	0.0	1.0
SplittinghERGDataset_00461	True	1	0.0	1.0
SplittinghERGDataset_05294	True	0	1.0	0.0
SplittinghERGDataset_01491	False	0	1.0	0.0
SplittinghERGDataset_10148	True	0	0.5	0.5
SplittinghERGDataset_02543	True	1	0.0	1.0
SplittinghERGDataset_10794	True	0	1.0	0.0
SplittinghERGDataset_01107	True	1	0.08333	0.91667
SplittinghERGDataset_10009	True	1	0.27841	0.72159
SplittinghERGDataset_09084	True	1	0.0	1.0
SplittinghERGDataset_00014	True	1	0.1875	0.8125
SplittinghERGDataset_02882	True	1	0.0	1.0
SplittinghERGDataset_05651	True	0	0.5	0.5
SplittinghERGDataset_01351	False	1	0.0	1.0
SplittinghERGDataset_10900	False	0	0.64962	0.35038
SplittinghERGDataset_10122	False	1	0.0	1.0
SplittinghERGDataset_07514	False	1	0.0	1.0
SplittinghERGDataset_02088	True	1	0.24053	0.75947
SplittinghERGDataset_02128	True	0	0.55682	0.44318
SplittinghERGDataset_05858	True	0	0.5	0.5
SplittinghERGDataset_09809	False	1	0.44318	0.55682
SplittinghERGDataset_08537	True	1	0.0	1.0
SplittinghERGDataset_05438	True	0	0.5	0.5
SplittinghERGDataset_06232	True	1	0.0947	0.9053
SplittinghERGDataset_00812	True	0	0.66667	0.33333
SplittinghERGDataset_05034	True	1	0.0	1.0
SplittinghERGDataset_05692	True	1	0.06818	0.93182
SplittinghERGDataset_07886	False	0	1.0	0.0
SplittinghERGDataset_03143	True	0	0.66667	0.33333
SplittinghERGDataset_10475	True	0	0.66667	0.33333
SplittinghERGDataset_05778	True	1	0.20455	0.79545
SplittinghERGDataset_01201	True	1	0.04545	0.95455
SplittinghERGDataset_06768	True	0	1.0	0.0
SplittinghERGDataset_03975	False	0	1.0	0.0
SplittinghERGDataset_06489	True	1	0.0	1.0
SplittinghERGDataset_10564	True	1	0.0	1.0
SplittinghERGDataset_03433	False	0	1.0	0.0
SplittinghERGDataset_04896	True	0	0.52841	0.47159
SplittinghERGDataset_05418	False	1	0.0	1.0
SplittinghERGDataset_09850	False	0	0.5	0.5
SplittinghERGDataset_10931	True	0	1.0	0.0
SplittinghERGDataset_08116	False	1	0.29924	0.70076
SplittinghERGDataset_11967	True	1	0.0	1.0
SplittinghERGDataset_10338	False	0	0.69697	0.30303
SplittinghERGDataset_05147	False	0	0.51326	0.48674
SplittinghERGDataset_11831	True	1	0.0	1.0
SplittinghERGDataset_02820	False	0	0.52652	0.47348
SplittinghERGDataset_08170	True	1	0.0	1.0
SplittinghERGDataset_01579	True	1	0.0	1.0
SplittinghERGDataset_00214	True	0	1.0	0.0
SplittinghERGDataset_12089	True	0	1.0	0.0
SplittinghERGDataset_10200	True	1	0.0	1.0
SplittinghERGDataset_05144	False	0	1.0	0.0
SplittinghERGDataset_09251	False	0	1.0	0.0
SplittinghERGDataset_06192	True	1	0.0	1.0
SplittinghERGDataset_08412	True	1	0.15909	0.84091
SplittinghERGDataset_02316	False	0	0.5	0.5
SplittinghERGDataset_01713	True	1	0.19318	0.80682
SplittinghERGDataset_09157	True	1	0.0	1.0
SplittinghERGDataset_09171	False	0	1.0	0.0
SplittinghERGDataset_04084	False	1	0.0	1.0
SplittinghERGDataset_05936	False	1	0.0	1.0
SplittinghERGDataset_12342	True	1	0.03409	0.96591
SplittinghERGDataset_10968	True	0	0.5	0.5
SplittinghERGDataset_03492	True	1	0.28788	0.71212
SplittinghERGDataset_02389	False	0	0.51894	0.48106
SplittinghERGDataset_07328	False	1	0.0	1.0
SplittinghERGDataset_03886	True	1	0.03598	0.96402
SplittinghERGDataset_01039	False	0	0.5	0.5
SplittinghERGDataset_11859	False	0	0.66667	0.33333
SplittinghERGDataset_03668	False	1	0.33333	0.66667
SplittinghERGDataset_09263	True	1	0.0	1.0
SplittinghERGDataset_06512	True	1	0.17992	0.82008
SplittinghERGDataset_04981	False	0	1.0	0.0
SplittinghERGDataset_08979	False	1	0.0	1.0
SplittinghERGDataset_00647	True	1	0.14015	0.85985
SplittinghERGDataset_11724	True	0	1.0	0.0
SplittinghERGDataset_00736	True	1	0.04924	0.95076
SplittinghERGDataset_02325	True	1	0.33333	0.66667
SplittinghERGDataset_05817	True	0	0.5	0.5
SplittinghERGDataset_03800	False	0	1.0	0.0
SplittinghERGDataset_06520	False	1	0.0	1.0
SplittinghERGDataset_01955	True	1	0.11364	0.88636
SplittinghERGDataset_10450	True	1	0.0	1.0
SplittinghERGDataset_06497	True	1	0.29167	0.70833
SplittinghERGDataset_08940	True	1	0.0	1.0
SplittinghERGDataset_06798	True	1	0.0	1.0
SplittinghERGDataset_04111	True	1	0.0	1.0
SplittinghERGDataset_02512	True	0	0.5	0.5
SplittinghERGDataset_05140	True	1	0.0	1.0
SplittinghERGDataset_10125	True	1	0.125	0.875
SplittinghERGDataset_04096	True	1	0.06061	0.93939
SplittinghERGDataset_06334	True	0	0.5	0.5
SplittinghERGDataset_05862	True	1	0.10795	0.89205
SplittinghERGDataset_03753	True	1	0.38636	0.61364
SplittinghERGDataset_05216	True	1	0.0	1.0
SplittinghERGDataset_07202	True	1	0.0	1.0
SplittinghERGDataset_07210	True	0	0.5	0.5
SplittinghERGDataset_00031	False	0	1.0	0.0
SplittinghERGDataset_08144	True	1	0.06818	0.93182
SplittinghERGDataset_06216	True	1	0.0	1.0
SplittinghERGDataset_02714	False	1	0.36174	0.63826
SplittinghERGDataset_07539	False	0	1.0	0.0
SplittinghERGDataset_01593	True	1	0.32955	0.67045
SplittinghERGDataset_02447	True	1	0.12879	0.87121
SplittinghERGDataset_05038	True	1	0.0	1.0
SplittinghERGDataset_05500	False	0	0.5	0.5
SplittinghERGDataset_06301	True	1	0.46212	0.53788
SplittinghERGDataset_05391	False	0	1.0	0.0
SplittinghERGDataset_06175	True	0	1.0	0.0
SplittinghERGDataset_00050	False	0	0.5928	0.4072
SplittinghERGDataset_08627	True	1	0.08523	0.91477
SplittinghERGDataset_00483	False	1	0.0	1.0
SplittinghERGDataset_02974	True	1	0.35795	0.64205
SplittinghERGDataset_02034	False	1	0.0	1.0
SplittinghERGDataset_07791	True	0	1.0	0.0
SplittinghERGDataset_10154	False	0	1.0	0.0
SplittinghERGDataset_09309	False	1	0.0	1.0
SplittinghERGDataset_10942	False	1	0.0	1.0
SplittinghERGDataset_03971	False	1	0.0	1.0
SplittinghERGDataset_00653	True	1	0.03409	0.96591
SplittinghERGDataset_04484	True	1	0.0	1.0
SplittinghERGDataset_03002	True	1	0.19129	0.80871
SplittinghERGDataset_10902	True	1	0.0	1.0
SplittinghERGDataset_09233	True	1	0.0	1.0
SplittinghERGDataset_06620	False	1	0.0	1.0
SplittinghERGDataset_09712	False	1	0.0	1.0
SplittinghERGDataset_09713	True	0	1.0	0.0
SplittinghERGDataset_02910	False	0	0.72727	0.27273
SplittinghERGDataset_00251	False	1	0.20455	0.79545
SplittinghERGDataset_01142	False	0	0.5	0.5
SplittinghERGDataset_10803	False	1	0.0	1.0
SplittinghERGDataset_01844	True	1	0.04545	0.95455
SplittinghERGDataset_01732	False	0	0.5	0.5
SplittinghERGDataset_10423	False	1	0.0	1.0
SplittinghERGDataset_01208	True	0	1.0	0.0
SplittinghERGDataset_11241	True	0	0.66667	0.33333
SplittinghERGDataset_00299	True	1	0.0	1.0
SplittinghERGDataset_04410	False	0	1.0	0.0
SplittinghERGDataset_08421	True	1	0.32576	0.67424
SplittinghERGDataset_11424	False	0	0.77462	0.22538
SplittinghERGDataset_06351	True	1	0.00758	0.99242
SplittinghERGDataset_07528	True	1	0.0	1.0
SplittinghERGDataset_03894	False	1	0.0	1.0
SplittinghERGDataset_11569	True	0	0.5	0.5
SplittinghERGDataset_04722	False	0	0.97727	0.02273
SplittinghERGDataset_11580	False	0	0.5	0.5
SplittinghERGDataset_01739	True	1	0.0	1.0
SplittinghERGDataset_03488	False	0	0.67045	0.32955
SplittinghERGDataset_07346	False	0	1.0	0.0
SplittinghERGDataset_00668	True	0	1.0	0.0
SplittinghERGDataset_05985	True	0	0.66667	0.33333
SplittinghERGDataset_04420	False	0	0.66667	0.33333
SplittinghERGDataset_08863	False	0	1.0	0.0
SplittinghERGDataset_01883	True	1	0.30114	0.69886
SplittinghERGDataset_02310	True	1	0.0	1.0
SplittinghERGDataset_08085	True	1	0.11364	0.88636
SplittinghERGDataset_04924	False	1	0.0	1.0
SplittinghERGDataset_06874	True	0	0.5	0.5
SplittinghERGDataset_09065	False	1	0.0	1.0
SplittinghERGDataset_05688	True	1	0.0	1.0
SplittinghERGDataset_09764	True	1	0.0	1.0
SplittinghERGDataset_00303	True	1	0.16856	0.83144
SplittinghERGDataset_11535	False	0	0.70455	0.29545
SplittinghERGDataset_11117	True	1	0.21591	0.78409
SplittinghERGDataset_12422	True	0	0.5	0.5
SplittinghERGDataset_09871	False	1	0.0	1.0
SplittinghERGDataset_07757	True	0	0.5	0.5
SplittinghERGDataset_03038	False	1	0.0	1.0
SplittinghERGDataset_08481	True	1	0.06818	0.93182
SplittinghERGDataset_07903	True	0	1.0	0.0
SplittinghERGDataset_03461	True	1	0.0	1.0
SplittinghERGDataset_08630	False	1	0.0	1.0
SplittinghERGDataset_04710	True	0	1.0	0.0
SplittinghERGDataset_01282	True	1	0.01136	0.98864
SplittinghERGDataset_06912	False	0	0.5	0.5
SplittinghERGDataset_01236	True	1	0.01136	0.98864
SplittinghERGDataset_11422	True	0	1.0	0.0
SplittinghERGDataset_02559	False	0	0.5	0.5
SplittinghERGDataset_11134	True	1	0.23864	0.76136
SplittinghERGDataset_04504	False	0	1.0	0.0
SplittinghERGDataset_08950	True	1	0.0	1.0
SplittinghERGDataset_09427	False	0	0.5	0.5
SplittinghERGDataset_02932	True	1	0.0	1.0
SplittinghERGDataset_02631	False	1	0.0	1.0
SplittinghERGDataset_08935	False	0	1.0	0.0
SplittinghERGDataset_05023	True	1	0.01705	0.98295
SplittinghERGDataset_09910	False	1	0.0	1.0
SplittinghERGDataset_12371	True	0	1.0	0.0
SplittinghERGDataset_12387	True	0	0.5	0.5
SplittinghERGDataset_12017	True	0	0.5	0.5
SplittinghERGDataset_03562	True	0	1.0	0.0
SplittinghERGDataset_04281	True	0	1.0	0.0
SplittinghERGDataset_03233	False	0	1.0	0.0
SplittinghERGDataset_12275	True	1	0.0	1.0
SplittinghERGDataset_01121	False	0	0.91515	0.08485
SplittinghERGDataset_10258	True	1	0.01136	0.98864
SplittinghERGDataset_04948	False	1	0.0	1.0
SplittinghERGDataset_05076	True	0	1.0	0.0
SplittinghERGDataset_05035	True	0	1.0	0.0
SplittinghERGDataset_06954	True	0	1.0	0.0
SplittinghERGDataset_07174	False	0	1.0	0.0
SplittinghERGDataset_01747	True	1	0.0	1.0
SplittinghERGDataset_08012	True	1	0.12879	0.87121
SplittinghERGDataset_08256	True	1	0.0	1.0
SplittinghERGDataset_08411	True	1	0.27273	0.72727
