QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
SplittinghERGDataset_02044	False	1	0.32758	0.67242	2.0
SplittinghERGDataset_11467	True	1	0.02083	0.97917	2.0
SplittinghERGDataset_10170	True	0	0.91146	0.08854	2.0
SplittinghERGDataset_00160	False	1	0.21627	0.78373	2.0
SplittinghERGDataset_10555	True	1	0.00347	0.99653	2.0
SplittinghERGDataset_03456	True	1	0.33093	0.66907	2.0
SplittinghERGDataset_02368	False	1	0.0809	0.9191	2.0
SplittinghERGDataset_01950	False	0	0.81545	0.18455	2.0
SplittinghERGDataset_01884	True	1	0.04998	0.95002	2.0
SplittinghERGDataset_11581	True	1	0.11096	0.88904	2.0
SplittinghERGDataset_09912	True	1	0.03776	0.96224	2.0
SplittinghERGDataset_06378	False	0	0.57984	0.42016	2.0
SplittinghERGDataset_04375	True	1	0.49757	0.50243	2.0
SplittinghERGDataset_04834	False	0	1.0	0.0	2.0
SplittinghERGDataset_01927	True	1	0.09549	0.90451	2.0
SplittinghERGDataset_03441	True	1	0.20449	0.79551	2.0
SplittinghERGDataset_08454	True	1	0.0	1.0	2.0
SplittinghERGDataset_03612	True	1	0.025	0.975	2.0
SplittinghERGDataset_04103	True	1	0.00417	0.99583	2.0
SplittinghERGDataset_08219	True	0	0.58142	0.41858	2.0
SplittinghERGDataset_10902	True	1	0.0434	0.9566	2.0
SplittinghERGDataset_08739	True	1	0.08073	0.91927	2.0
SplittinghERGDataset_03114	False	0	0.71267	0.28733	2.0
SplittinghERGDataset_07034	False	1	0.05556	0.94444	2.0
SplittinghERGDataset_11508	True	1	0.14905	0.85095	2.0
SplittinghERGDataset_03753	True	1	0.11042	0.88958	2.0
SplittinghERGDataset_04044	True	1	0.18142	0.81858	2.0
SplittinghERGDataset_07222	False	1	0.11875	0.88125	2.0
SplittinghERGDataset_04975	False	0	0.53472	0.46528	2.0
SplittinghERGDataset_12024	False	0	0.94531	0.05469	2.0
SplittinghERGDataset_10666	True	1	0.15191	0.84809	2.0
SplittinghERGDataset_09939	True	0	0.75694	0.24306	2.0
SplittinghERGDataset_05354	True	1	0.0434	0.9566	2.0
SplittinghERGDataset_00948	False	0	0.53006	0.46994	2.0
SplittinghERGDataset_09462	False	0	0.57847	0.42153	2.0
SplittinghERGDataset_02712	False	0	0.51997	0.48003	2.0
SplittinghERGDataset_09441	False	1	0.43692	0.56308	2.0
SplittinghERGDataset_04292	False	0	0.80608	0.19392	2.0
SplittinghERGDataset_09729	True	1	0.01042	0.98958	2.0
SplittinghERGDataset_09143	True	1	0.49482	0.50518	2.0
SplittinghERGDataset_06231	True	1	0.06076	0.93924	2.0
SplittinghERGDataset_03442	True	1	0.06667	0.93333	2.0
SplittinghERGDataset_08834	True	1	0.35186	0.64814	2.0
SplittinghERGDataset_05889	False	0	0.98958	0.01042	2.0
SplittinghERGDataset_07406	False	0	0.5033	0.4967	2.0
SplittinghERGDataset_11447	True	0	0.71212	0.28788	2.0
SplittinghERGDataset_09147	False	0	0.93056	0.06944	2.0
SplittinghERGDataset_01031	False	0	0.8439	0.1561	2.0
SplittinghERGDataset_01960	False	0	0.98958	0.01042	2.0
SplittinghERGDataset_07079	False	1	0.39306	0.60694	2.0
SplittinghERGDataset_07473	False	0	0.60499	0.39501	2.0
SplittinghERGDataset_06434	False	0	0.94618	0.05382	2.0
SplittinghERGDataset_10806	False	0	0.92873	0.07127	2.0
SplittinghERGDataset_04873	False	1	0.17274	0.82726	2.0
SplittinghERGDataset_01397	False	0	0.99132	0.00868	2.0
SplittinghERGDataset_09633	True	1	0.11979	0.88021	2.0
SplittinghERGDataset_04211	False	1	0.04861	0.95139	2.0
SplittinghERGDataset_06808	True	1	0.15764	0.84236	2.0
SplittinghERGDataset_08948	False	1	0.22413	0.77587	2.0
SplittinghERGDataset_09873	True	1	0.34415	0.65585	2.0
SplittinghERGDataset_05935	False	1	0.35278	0.64722	2.0
SplittinghERGDataset_04731	False	1	0.01042	0.98958	2.0
SplittinghERGDataset_08526	True	1	0.3573	0.6427	2.0
SplittinghERGDataset_00155	True	0	0.97222	0.02778	2.0
SplittinghERGDataset_10535	True	1	0.01562	0.98438	2.0
SplittinghERGDataset_04342	True	1	0.03075	0.96925	2.0
SplittinghERGDataset_03695	False	1	0.05521	0.94479	2.0
SplittinghERGDataset_11218	True	1	0.09913	0.90087	2.0
SplittinghERGDataset_04673	True	1	0.43802	0.56198	2.0
SplittinghERGDataset_02377	True	1	0.10833	0.89167	2.0
SplittinghERGDataset_07352	True	0	0.53256	0.46744	2.0
SplittinghERGDataset_03006	True	1	0.36034	0.63966	2.0
SplittinghERGDataset_09918	False	0	0.94792	0.05208	2.0
SplittinghERGDataset_11903	False	1	0.42088	0.57912	2.0
SplittinghERGDataset_09043	False	0	0.93056	0.06944	2.0
SplittinghERGDataset_07041	True	1	0.45521	0.54479	2.0
SplittinghERGDataset_05739	True	1	0.33121	0.66879	2.0
SplittinghERGDataset_10350	True	1	0.22946	0.77054	2.0
SplittinghERGDataset_04054	False	1	0.15066	0.84934	2.0
SplittinghERGDataset_07128	True	1	0.01071	0.98929	2.0
SplittinghERGDataset_11361	False	0	0.51962	0.48038	2.0
SplittinghERGDataset_10848	True	0	0.69311	0.30689	2.0
SplittinghERGDataset_06760	True	0	0.8572	0.1428	2.0
SplittinghERGDataset_07983	False	0	0.90408	0.09592	2.0
SplittinghERGDataset_02933	True	1	0.3224	0.6776	2.0
SplittinghERGDataset_02538	True	1	0.07292	0.92708	2.0
SplittinghERGDataset_12219	True	1	0.09691	0.90309	2.0
SplittinghERGDataset_03628	True	1	0.22133	0.77867	2.0
SplittinghERGDataset_05901	False	0	1.0	0.0	2.0
SplittinghERGDataset_06909	False	1	0.36337	0.63663	2.0
SplittinghERGDataset_09292	False	0	0.73413	0.26587	2.0
SplittinghERGDataset_00410	False	1	0.20538	0.79462	2.0
SplittinghERGDataset_05137	True	1	0.01302	0.98698	2.0
SplittinghERGDataset_01963	True	1	0.41133	0.58867	2.0
SplittinghERGDataset_09639	False	0	0.675	0.325	2.0
SplittinghERGDataset_09474	True	0	0.54601	0.45399	2.0
SplittinghERGDataset_04028	False	0	0.98611	0.01389	2.0
SplittinghERGDataset_00445	False	0	1.0	0.0	2.0
SplittinghERGDataset_04812	False	1	0.09499	0.90501	2.0
SplittinghERGDataset_09210	True	1	0.45017	0.54983	2.0
SplittinghERGDataset_07036	True	1	0.26017	0.73983	2.0
SplittinghERGDataset_04039	False	0	0.91952	0.08048	2.0
SplittinghERGDataset_11674	False	1	0.07378	0.92622	2.0
SplittinghERGDataset_10122	False	1	0.17222	0.82778	2.0
SplittinghERGDataset_03556	True	1	0.05191	0.94809	2.0
SplittinghERGDataset_01333	True	0	0.94271	0.05729	2.0
SplittinghERGDataset_09291	True	0	0.73413	0.26587	2.0
SplittinghERGDataset_09721	True	1	0.13244	0.86756	2.0
SplittinghERGDataset_01135	False	1	0.08296	0.91704	2.0
SplittinghERGDataset_02873	True	1	0.16667	0.83333	2.0
SplittinghERGDataset_03215	True	1	0.00208	0.99792	2.0
SplittinghERGDataset_05038	True	1	0.24705	0.75295	2.0
SplittinghERGDataset_05998	True	1	0.18628	0.81372	2.0
SplittinghERGDataset_02841	True	1	0.00868	0.99132	2.0
SplittinghERGDataset_03605	True	1	0.08872	0.91128	2.0
SplittinghERGDataset_03025	False	0	0.50161	0.49839	2.0
SplittinghERGDataset_12373	True	1	0.12587	0.87413	2.0
SplittinghERGDataset_08181	False	0	0.71667	0.28333	2.0
SplittinghERGDataset_12035	True	1	0.02344	0.97656	2.0
SplittinghERGDataset_02694	True	1	0.47366	0.52634	2.0
SplittinghERGDataset_06309	False	1	0.49306	0.50694	2.0
SplittinghERGDataset_07918	False	0	0.55694	0.44306	2.0
SplittinghERGDataset_02501	True	1	0.10382	0.89618	2.0
SplittinghERGDataset_10801	True	1	0.01042	0.98958	2.0
SplittinghERGDataset_00039	False	1	0.23229	0.76771	2.0
SplittinghERGDataset_05153	False	1	0.04514	0.95486	2.0
SplittinghERGDataset_06441	False	0	0.7428	0.2572	2.0
SplittinghERGDataset_06513	True	1	0.01823	0.98177	2.0
SplittinghERGDataset_11390	False	1	0.47974	0.52026	2.0
SplittinghERGDataset_11712	True	1	0.10196	0.89804	2.0
SplittinghERGDataset_07510	True	1	0.125	0.875	2.0
SplittinghERGDataset_06075	True	1	0.47986	0.52014	2.0
SplittinghERGDataset_04187	True	1	0.02865	0.97135	2.0
SplittinghERGDataset_09302	True	0	0.85417	0.14583	2.0
SplittinghERGDataset_12064	True	1	0.03559	0.96441	2.0
SplittinghERGDataset_10523	True	1	0.07222	0.92778	2.0
SplittinghERGDataset_06527	False	1	0.05347	0.94653	2.0
SplittinghERGDataset_06795	True	1	0.45384	0.54616	2.0
SplittinghERGDataset_07025	False	0	0.64189	0.35811	2.0
SplittinghERGDataset_07327	True	1	0.45608	0.54392	2.0
SplittinghERGDataset_08343	True	1	0.02778	0.97222	2.0
SplittinghERGDataset_02282	False	0	0.55208	0.44792	2.0
SplittinghERGDataset_07067	True	1	0.05556	0.94444	2.0
SplittinghERGDataset_09231	False	0	0.94583	0.05417	2.0
SplittinghERGDataset_11607	True	0	0.60938	0.39062	2.0
SplittinghERGDataset_07490	True	1	0.03646	0.96354	2.0
SplittinghERGDataset_04778	False	1	0.02604	0.97396	2.0
SplittinghERGDataset_08277	True	1	0.11391	0.88609	2.0
SplittinghERGDataset_07549	False	0	1.0	0.0	2.0
SplittinghERGDataset_12104	True	0	1.0	0.0	2.0
SplittinghERGDataset_00581	True	1	0.08464	0.91536	2.0
SplittinghERGDataset_07960	False	0	0.50312	0.49688	2.0
SplittinghERGDataset_04793	True	1	0.04358	0.95642	2.0
SplittinghERGDataset_06653	False	0	0.98958	0.01042	2.0
SplittinghERGDataset_02926	False	1	0.00694	0.99306	2.0
SplittinghERGDataset_08304	True	1	0.08524	0.91476	2.0
SplittinghERGDataset_05842	True	0	0.51032	0.48968	2.0
SplittinghERGDataset_12389	True	1	0.26823	0.73177	2.0
SplittinghERGDataset_05647	True	1	0.14236	0.85764	2.0
SplittinghERGDataset_11366	False	1	0.16997	0.83003	2.0
SplittinghERGDataset_09525	True	1	0.02393	0.97607	2.0
SplittinghERGDataset_00961	True	0	0.94792	0.05208	2.0
SplittinghERGDataset_06678	False	0	0.91823	0.08177	2.0
SplittinghERGDataset_01225	False	1	0.13542	0.86458	2.0
SplittinghERGDataset_08662	True	1	0.03681	0.96319	2.0
SplittinghERGDataset_05586	True	1	0.07195	0.92805	2.0
SplittinghERGDataset_10796	False	0	0.76806	0.23194	2.0
SplittinghERGDataset_09384	False	1	0.04742	0.95258	2.0
SplittinghERGDataset_11157	True	1	0.01632	0.98368	2.0
SplittinghERGDataset_06910	True	1	0.36337	0.63663	2.0
SplittinghERGDataset_08542	False	1	0.01141	0.98859	2.0
SplittinghERGDataset_02860	True	0	0.50998	0.49002	2.0
SplittinghERGDataset_08059	True	1	0.06684	0.93316	2.0
SplittinghERGDataset_07441	True	1	0.02604	0.97396	2.0
SplittinghERGDataset_08844	True	1	0.01215	0.98785	2.0
SplittinghERGDataset_05380	True	1	0.49745	0.50255	2.0
SplittinghERGDataset_06384	False	0	0.82865	0.17135	2.0
SplittinghERGDataset_03588	True	0	0.53372	0.46628	2.0
SplittinghERGDataset_02270	True	1	0.47014	0.52986	2.0
SplittinghERGDataset_04276	False	1	0.28385	0.71615	2.0
SplittinghERGDataset_09286	True	0	0.62204	0.37796	2.0
SplittinghERGDataset_08446	False	1	0.37595	0.62405	2.0
SplittinghERGDataset_12033	True	1	0.0	1.0	2.0
SplittinghERGDataset_07755	True	0	0.51096	0.48904	2.0
SplittinghERGDataset_07986	True	0	0.90538	0.09462	2.0
SplittinghERGDataset_04772	False	1	0.46858	0.53142	2.0
SplittinghERGDataset_11761	False	0	0.50556	0.49444	2.0
SplittinghERGDataset_09232	True	1	0.03646	0.96354	2.0
SplittinghERGDataset_04781	True	1	0.06295	0.93705	2.0
SplittinghERGDataset_09473	False	0	0.63773	0.36227	2.0
SplittinghERGDataset_03602	True	0	0.53837	0.46163	2.0
SplittinghERGDataset_10125	True	1	0.18299	0.81701	2.0
SplittinghERGDataset_02541	True	1	0.01042	0.98958	2.0
SplittinghERGDataset_03769	True	0	0.81632	0.18368	2.0
SplittinghERGDataset_01336	False	0	0.93299	0.06701	2.0
SplittinghERGDataset_03651	False	0	1.0	0.0	2.0
SplittinghERGDataset_07542	True	0	0.60851	0.39149	2.0
SplittinghERGDataset_00569	True	0	0.77604	0.22396	2.0
SplittinghERGDataset_09964	True	1	0.04427	0.95573	2.0
SplittinghERGDataset_06551	False	1	0.48111	0.51889	2.0
SplittinghERGDataset_04274	True	1	0.29497	0.70503	2.0
SplittinghERGDataset_07922	True	0	0.8439	0.1561	2.0
SplittinghERGDataset_07428	False	1	0.04427	0.95573	2.0
SplittinghERGDataset_09598	False	1	0.43073	0.56927	2.0
SplittinghERGDataset_02221	True	0	0.82945	0.17055	2.0
SplittinghERGDataset_01643	True	1	0.01042	0.98958	2.0
SplittinghERGDataset_11857	False	0	0.67396	0.32604	2.0
SplittinghERGDataset_03177	True	0	0.6934	0.3066	2.0
SplittinghERGDataset_12015	True	1	0.45764	0.54236	2.0
SplittinghERGDataset_00167	False	0	0.93108	0.06892	2.0
SplittinghERGDataset_04851	True	1	0.02083	0.97917	2.0
SplittinghERGDataset_11252	False	0	0.80104	0.19896	2.0
SplittinghERGDataset_09245	True	0	0.84883	0.15117	2.0
SplittinghERGDataset_11914	True	1	0.07656	0.92344	2.0
SplittinghERGDataset_00280	True	1	0.46562	0.53437	2.0
SplittinghERGDataset_09544	True	1	0.23785	0.76215	2.0
SplittinghERGDataset_11264	True	0	0.61425	0.38575	2.0
SplittinghERGDataset_08893	False	1	0.06007	0.93993	2.0
SplittinghERGDataset_10383	True	1	0.42775	0.57225	2.0
SplittinghERGDataset_04318	True	1	0.15117	0.84883	2.0
SplittinghERGDataset_02170	False	1	0.05295	0.94705	2.0
SplittinghERGDataset_05567	True	1	0.01042	0.98958	2.0
SplittinghERGDataset_04407	True	1	0.11572	0.88428	2.0
SplittinghERGDataset_05002	True	1	0.05347	0.94653	2.0
SplittinghERGDataset_06907	False	1	0.0375	0.9625	2.0
SplittinghERGDataset_11240	True	1	0.01634	0.98366	2.0
SplittinghERGDataset_04535	False	0	1.0	0.0	2.0
SplittinghERGDataset_07456	False	1	0.33414	0.66586	2.0
SplittinghERGDataset_10731	True	1	0.04601	0.95399	2.0
SplittinghERGDataset_08539	True	1	0.02292	0.97708	2.0
SplittinghERGDataset_00665	False	0	0.65233	0.34767	2.0
SplittinghERGDataset_08220	True	0	0.58142	0.41858	2.0
SplittinghERGDataset_09411	False	0	0.79549	0.20451	2.0
SplittinghERGDataset_11613	True	0	0.73586	0.26414	2.0
SplittinghERGDataset_00865	False	0	0.70906	0.29094	2.0
SplittinghERGDataset_10672	False	0	0.71076	0.28924	2.0
SplittinghERGDataset_02381	False	0	0.85071	0.14929	2.0
SplittinghERGDataset_02120	False	0	0.95573	0.04427	2.0
SplittinghERGDataset_05683	False	1	0.36597	0.63403	2.0
SplittinghERGDataset_01942	False	1	0.21354	0.78646	2.0
SplittinghERGDataset_05293	False	1	0.11806	0.88194	2.0
SplittinghERGDataset_04676	True	0	0.80923	0.19077	2.0
SplittinghERGDataset_02420	True	1	0.02778	0.97222	2.0
SplittinghERGDataset_06137	False	1	0.14931	0.85069	2.0
SplittinghERGDataset_12093	False	1	0.05833	0.94167	2.0
SplittinghERGDataset_06720	False	1	0.46324	0.53676	2.0
SplittinghERGDataset_00195	True	1	0.00807	0.99193	2.0
SplittinghERGDataset_01026	False	0	1.0	0.0	2.0
SplittinghERGDataset_12408	True	1	0.07726	0.92274	2.0
SplittinghERGDataset_07636	True	1	0.17969	0.82031	2.0
SplittinghERGDataset_10594	True	1	0.01111	0.98889	2.0
SplittinghERGDataset_02289	False	1	0.34247	0.65753	2.0
SplittinghERGDataset_03630	False	1	0.22133	0.77867	2.0
SplittinghERGDataset_02163	True	0	0.76181	0.23819	2.0
SplittinghERGDataset_05846	False	1	0.31609	0.68391	2.0
SplittinghERGDataset_07571	False	1	0.17839	0.82161	2.0
SplittinghERGDataset_01143	False	0	0.88715	0.11285	2.0
SplittinghERGDataset_09016	True	1	0.05208	0.94792	2.0
SplittinghERGDataset_08338	False	1	0.45387	0.54613	2.0
SplittinghERGDataset_04383	False	1	0.38342	0.61658	2.0
SplittinghERGDataset_03887	True	1	0.46823	0.53177	2.0
SplittinghERGDataset_03589	False	0	0.53372	0.46628	2.0
SplittinghERGDataset_05110	True	1	0.47083	0.52917	2.0
SplittinghERGDataset_02463	False	0	0.98958	0.01042	2.0
SplittinghERGDataset_01891	False	0	0.68714	0.31286	2.0
SplittinghERGDataset_00879	False	1	0.19271	0.80729	2.0
SplittinghERGDataset_03206	True	1	0.1119	0.8881	2.0
SplittinghERGDataset_05820	False	0	0.5751	0.4249	2.0
SplittinghERGDataset_08445	True	1	0.37595	0.62405	2.0
SplittinghERGDataset_04925	True	0	0.51262	0.48738	2.0
SplittinghERGDataset_10424	True	1	0.47847	0.52153	2.0
SplittinghERGDataset_05238	False	0	0.97292	0.02708	2.0
SplittinghERGDataset_05941	False	1	0.46788	0.53212	2.0
SplittinghERGDataset_12250	False	1	0.10087	0.89913	2.0
SplittinghERGDataset_07319	False	1	0.24487	0.75513	2.0
SplittinghERGDataset_06159	True	1	0.05469	0.94531	2.0
SplittinghERGDataset_09902	True	1	0.05469	0.94531	2.0
SplittinghERGDataset_06733	True	1	0.124	0.876	2.0
SplittinghERGDataset_11462	True	0	0.66109	0.33891	2.0
SplittinghERGDataset_11230	True	0	0.97917	0.02083	2.0
SplittinghERGDataset_07572	False	0	0.92535	0.07465	2.0
SplittinghERGDataset_04259	True	1	0.0	1.0	2.0
SplittinghERGDataset_01509	True	0	0.94792	0.05208	2.0
SplittinghERGDataset_07248	True	0	0.52118	0.47882	2.0
SplittinghERGDataset_06146	True	1	0.13855	0.86145	2.0
SplittinghERGDataset_01104	True	1	0.41922	0.58078	2.0
SplittinghERGDataset_03552	False	1	0.38573	0.61427	2.0
SplittinghERGDataset_05393	True	1	0.48854	0.51146	2.0
SplittinghERGDataset_08154	True	1	0.14861	0.85139	2.0
SplittinghERGDataset_02408	True	0	0.50992	0.49008	2.0
SplittinghERGDataset_11884	True	0	0.80868	0.19132	2.0
SplittinghERGDataset_03885	True	1	0.32257	0.67743	2.0
SplittinghERGDataset_07201	True	1	0.00625	0.99375	2.0
SplittinghERGDataset_08045	False	1	0.11719	0.88281	2.0
SplittinghERGDataset_02197	False	1	0.42274	0.57726	2.0
SplittinghERGDataset_05543	True	0	0.5217	0.4783	2.0
SplittinghERGDataset_10146	False	0	0.54242	0.45758	2.0
SplittinghERGDataset_05394	False	1	0.48854	0.51146	2.0
SplittinghERGDataset_06060	False	0	0.96768	0.03232	2.0
SplittinghERGDataset_03147	True	0	0.97049	0.02951	2.0
SplittinghERGDataset_10812	True	1	0.30057	0.69943	2.0
SplittinghERGDataset_10421	True	0	0.74366	0.25634	2.0
SplittinghERGDataset_07954	False	1	0.16629	0.83371	2.0
SplittinghERGDataset_02056	True	1	0.00833	0.99167	2.0
SplittinghERGDataset_05282	False	0	0.90243	0.09757	2.0
SplittinghERGDataset_03310	False	0	0.88802	0.11198	2.0
SplittinghERGDataset_11233	True	1	0.09653	0.90347	2.0
SplittinghERGDataset_01159	False	1	0.12153	0.87847	2.0
SplittinghERGDataset_02796	True	1	0.03708	0.96292	2.0
SplittinghERGDataset_03320	False	1	0.36142	0.63858	2.0
SplittinghERGDataset_06547	True	1	0.29107	0.70893	2.0
SplittinghERGDataset_04119	True	0	0.8809	0.1191	2.0
SplittinghERGDataset_07096	False	1	0.30221	0.69779	2.0
SplittinghERGDataset_04961	False	1	0.17535	0.82465	2.0
SplittinghERGDataset_12200	True	0	0.79045	0.20955	2.0
SplittinghERGDataset_10910	False	0	0.97917	0.02083	2.0
SplittinghERGDataset_00747	False	0	0.52396	0.47604	2.0
SplittinghERGDataset_05451	True	1	0.02031	0.97969	2.0
SplittinghERGDataset_05844	False	0	0.51032	0.48968	2.0
SplittinghERGDataset_08124	True	1	0.21562	0.78438	2.0
SplittinghERGDataset_08776	True	1	0.32889	0.67111	2.0
SplittinghERGDataset_07670	True	1	0.0	1.0	2.0
SplittinghERGDataset_11189	True	1	0.04045	0.95955	2.0
SplittinghERGDataset_01641	False	0	0.78993	0.21007	2.0
SplittinghERGDataset_07618	False	0	0.74219	0.25781	2.0
SplittinghERGDataset_03011	True	0	0.95226	0.04774	2.0
SplittinghERGDataset_06391	True	0	0.88021	0.11979	2.0
SplittinghERGDataset_06639	False	0	0.78085	0.21915	2.0
SplittinghERGDataset_01684	False	1	0.0	1.0	2.0
SplittinghERGDataset_11048	True	1	0.48611	0.51389	2.0
SplittinghERGDataset_02179	True	0	0.77691	0.22309	2.0
SplittinghERGDataset_06047	True	0	0.88194	0.11806	2.0
SplittinghERGDataset_01923	True	1	0.02083	0.97917	2.0
SplittinghERGDataset_10057	False	1	0.41317	0.58683	2.0
SplittinghERGDataset_06225	True	1	0.00506	0.99494	2.0
SplittinghERGDataset_06972	False	1	0.11458	0.88542	2.0
SplittinghERGDataset_03908	True	0	0.50719	0.49281	2.0
SplittinghERGDataset_11489	False	0	0.61592	0.38408	2.0
SplittinghERGDataset_01141	True	0	0.9849	0.0151	2.0
SplittinghERGDataset_04519	False	1	0.1645	0.8355	2.0
SplittinghERGDataset_05908	True	1	0.14627	0.85373	2.0
SplittinghERGDataset_02908	True	1	0.08594	0.91406	2.0
SplittinghERGDataset_00438	False	0	0.88328	0.11672	2.0
SplittinghERGDataset_08299	False	1	0.2309	0.7691	2.0
SplittinghERGDataset_05037	True	1	0.24705	0.75295	2.0
SplittinghERGDataset_11804	True	1	0.49053	0.50947	2.0
SplittinghERGDataset_11004	True	1	0.18698	0.81302	2.0
SplittinghERGDataset_01260	True	1	0.38628	0.61372	2.0
SplittinghERGDataset_06572	True	1	0.14965	0.85035	2.0
SplittinghERGDataset_10325	False	0	0.71076	0.28924	2.0
SplittinghERGDataset_01041	True	1	0.13108	0.86892	2.0
SplittinghERGDataset_07080	True	1	0.39306	0.60694	2.0
SplittinghERGDataset_00841	False	1	0.17039	0.82961	2.0
SplittinghERGDataset_00270	True	0	0.60799	0.39201	2.0
SplittinghERGDataset_07361	False	1	0.0441	0.9559	2.0
SplittinghERGDataset_08364	True	1	0.1309	0.8691	2.0
SplittinghERGDataset_10532	True	0	0.54983	0.45017	2.0
SplittinghERGDataset_03655	True	1	0.15538	0.84462	2.0
SplittinghERGDataset_09165	False	0	0.67296	0.32704	2.0
SplittinghERGDataset_08676	True	1	0.39062	0.60938	2.0
SplittinghERGDataset_06790	True	1	0.0349	0.9651	2.0
SplittinghERGDataset_09113	True	0	0.74487	0.25513	2.0
SplittinghERGDataset_06409	True	1	0.15878	0.84122	2.0
SplittinghERGDataset_10701	True	1	0.07196	0.92804	2.0
SplittinghERGDataset_08671	False	0	0.69453	0.30547	2.0
SplittinghERGDataset_04498	False	1	0.40425	0.59575	2.0
SplittinghERGDataset_11634	True	1	0.46832	0.53168	2.0
SplittinghERGDataset_10067	False	1	0.13715	0.86285	2.0
SplittinghERGDataset_00866	True	0	0.70906	0.29094	2.0
SplittinghERGDataset_05627	False	0	0.68351	0.31649	2.0
SplittinghERGDataset_03494	True	1	0.2717	0.7283	2.0
SplittinghERGDataset_10599	True	1	0.06667	0.93333	2.0
SplittinghERGDataset_09749	True	1	0.0	1.0	2.0
SplittinghERGDataset_08019	False	0	0.61319	0.38681	2.0
SplittinghERGDataset_00419	False	0	0.52917	0.47083	2.0
SplittinghERGDataset_02250	False	0	0.89583	0.10417	2.0
SplittinghERGDataset_06723	True	1	0.0	1.0	2.0
SplittinghERGDataset_04916	True	0	0.94635	0.05365	2.0
SplittinghERGDataset_04920	False	0	0.96354	0.03646	2.0
SplittinghERGDataset_02567	True	1	0.48368	0.51632	2.0
SplittinghERGDataset_04132	True	1	0.4659	0.5341	2.0
SplittinghERGDataset_07318	True	1	0.24487	0.75513	2.0
SplittinghERGDataset_10693	False	0	0.80582	0.19418	2.0
SplittinghERGDataset_00760	False	0	0.97303	0.02697	2.0
SplittinghERGDataset_07281	True	1	0.08681	0.91319	2.0
SplittinghERGDataset_09888	True	0	0.5441	0.4559	2.0
SplittinghERGDataset_03063	True	1	0.06771	0.93229	2.0
SplittinghERGDataset_02872	True	0	0.53958	0.46042	2.0
SplittinghERGDataset_05296	False	0	0.91146	0.08854	2.0
SplittinghERGDataset_08809	False	0	0.82517	0.17483	2.0
SplittinghERGDataset_05419	False	0	0.51339	0.48661	2.0
SplittinghERGDataset_03941	True	1	0.11545	0.88455	2.0
SplittinghERGDataset_04080	True	0	0.75955	0.24045	2.0
SplittinghERGDataset_10883	True	1	0.11009	0.88991	2.0
SplittinghERGDataset_09041	True	1	0.19705	0.80295	2.0
SplittinghERGDataset_03801	True	1	0.1033	0.8967	2.0
SplittinghERGDataset_10694	True	0	0.80582	0.19418	2.0
SplittinghERGDataset_10476	False	1	0.3239	0.6761	2.0
SplittinghERGDataset_03365	True	1	0.08234	0.91766	2.0
SplittinghERGDataset_12206	False	0	0.8776	0.1224	2.0
SplittinghERGDataset_03231	True	0	0.89236	0.10764	2.0
SplittinghERGDataset_00978	False	1	0.09561	0.90439	2.0
SplittinghERGDataset_01166	True	1	0.00694	0.99306	2.0
SplittinghERGDataset_07638	True	1	0.03646	0.96354	2.0
SplittinghERGDataset_10250	False	0	0.52413	0.47587	2.0
SplittinghERGDataset_09947	True	0	0.73854	0.26146	2.0
SplittinghERGDataset_04798	False	0	0.6421	0.3579	2.0
SplittinghERGDataset_07375	False	0	0.96701	0.03299	2.0
SplittinghERGDataset_11888	False	0	0.83837	0.16163	2.0
SplittinghERGDataset_02862	True	1	0.01042	0.98958	2.0
SplittinghERGDataset_09692	False	1	0.30712	0.69288	2.0
SplittinghERGDataset_04072	False	0	0.5436	0.4564	2.0
SplittinghERGDataset_10119	True	0	0.63542	0.36458	2.0
SplittinghERGDataset_08206	True	0	0.96181	0.03819	2.0
SplittinghERGDataset_07310	True	1	0.09479	0.90521	2.0
SplittinghERGDataset_00111	False	0	0.68876	0.31124	2.0
SplittinghERGDataset_04932	True	0	0.95833	0.04167	2.0
SplittinghERGDataset_08531	True	1	0.49392	0.50608	2.0
SplittinghERGDataset_05808	False	0	0.94792	0.05208	2.0
SplittinghERGDataset_01605	True	1	0.16319	0.83681	2.0
SplittinghERGDataset_02100	False	0	0.97917	0.02083	2.0
SplittinghERGDataset_02617	True	1	0.33099	0.66901	2.0
SplittinghERGDataset_03614	False	1	0.025	0.975	2.0
SplittinghERGDataset_06652	False	0	0.98958	0.01042	2.0
SplittinghERGDataset_00240	False	0	0.60092	0.39908	2.0
SplittinghERGDataset_00834	True	1	0.23177	0.76823	2.0
SplittinghERGDataset_02807	True	1	0.11111	0.88889	2.0
SplittinghERGDataset_05983	True	1	0.48442	0.51558	2.0
SplittinghERGDataset_05947	False	0	0.69954	0.30046	2.0
SplittinghERGDataset_02004	True	1	0.05885	0.94115	2.0
SplittinghERGDataset_03539	True	1	0.03733	0.96267	2.0
SplittinghERGDataset_04340	True	0	0.8316	0.1684	2.0
SplittinghERGDataset_09081	True	0	0.8559	0.1441	2.0
SplittinghERGDataset_02770	True	0	0.67589	0.32411	2.0
SplittinghERGDataset_05843	False	0	0.51032	0.48968	2.0
SplittinghERGDataset_02757	True	0	0.77429	0.22571	2.0
