QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
Splitting_hERG_Dataset_filtered.tsv_04424	True	0	0.7862	0.2138	1.0
Splitting_hERG_Dataset_filtered.tsv_11161	True	1	0.21116	0.78884	1.0
Splitting_hERG_Dataset_filtered.tsv_03735	False	0	0.6385	0.3615	1.0
Splitting_hERG_Dataset_filtered.tsv_07670	True	1	0.28939	0.71061	1.0
Splitting_hERG_Dataset_filtered.tsv_10440	True	1	0.01111	0.98889	1.0
Splitting_hERG_Dataset_filtered.tsv_01414	True	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_02694	True	0	0.89663	0.10337	1.0
Splitting_hERG_Dataset_filtered.tsv_08601	True	1	0.29159	0.70841	1.0
Splitting_hERG_Dataset_filtered.tsv_07735	True	0	0.68199	0.31801	1.0
Splitting_hERG_Dataset_filtered.tsv_00695	True	1	0.10438	0.89562	1.0
Splitting_hERG_Dataset_filtered.tsv_00586	True	1	0.0596	0.9404	1.0
Splitting_hERG_Dataset_filtered.tsv_01079	True	1	0.0202	0.9798	1.0
Splitting_hERG_Dataset_filtered.tsv_10384	True	0	0.74916	0.25084	1.0
Splitting_hERG_Dataset_filtered.tsv_08619	True	0	0.51513	0.48487	1.0
Splitting_hERG_Dataset_filtered.tsv_11193	False	1	0.05168	0.94832	1.0
Splitting_hERG_Dataset_filtered.tsv_07306	False	1	0.13235	0.86765	1.0
Splitting_hERG_Dataset_filtered.tsv_00125	True	1	0.2278	0.7722	1.0
Splitting_hERG_Dataset_filtered.tsv_03063	True	1	0.05087	0.94913	1.0
Splitting_hERG_Dataset_filtered.tsv_02080	False	1	0.06751	0.93249	1.0
Splitting_hERG_Dataset_filtered.tsv_09956	True	1	0.01852	0.98148	1.0
Splitting_hERG_Dataset_filtered.tsv_05693	False	1	0.33923	0.66077	1.0
Splitting_hERG_Dataset_filtered.tsv_07534	True	0	0.51902	0.48098	1.0
Splitting_hERG_Dataset_filtered.tsv_08765	True	1	0.3266	0.6734	1.0
Splitting_hERG_Dataset_filtered.tsv_07668	True	1	0.27797	0.72203	1.0
Splitting_hERG_Dataset_filtered.tsv_02090	False	0	0.93939	0.06061	1.0
Splitting_hERG_Dataset_filtered.tsv_07675	False	1	0.09301	0.90699	1.0
Splitting_hERG_Dataset_filtered.tsv_02125	False	0	0.87357	0.12643	1.0
Splitting_hERG_Dataset_filtered.tsv_04534	True	1	0.0101	0.9899	1.0
Splitting_hERG_Dataset_filtered.tsv_06860	True	1	0.0303	0.9697	1.0
Splitting_hERG_Dataset_filtered.tsv_03884	True	1	0.13742	0.86258	1.0
Splitting_hERG_Dataset_filtered.tsv_08136	True	1	0.11599	0.88401	1.0
Splitting_hERG_Dataset_filtered.tsv_05391	True	1	0.21448	0.78552	1.0
Splitting_hERG_Dataset_filtered.tsv_00226	True	1	0.47496	0.52504	1.0
Splitting_hERG_Dataset_filtered.tsv_00115	False	1	0.01111	0.98889	1.0
Splitting_hERG_Dataset_filtered.tsv_04637	True	0	0.5564	0.4436	1.0
Splitting_hERG_Dataset_filtered.tsv_11109	False	1	0.49428	0.50572	1.0
Splitting_hERG_Dataset_filtered.tsv_11639	True	0	0.80541	0.19459	1.0
Splitting_hERG_Dataset_filtered.tsv_10455	True	1	0.04545	0.95455	1.0
Splitting_hERG_Dataset_filtered.tsv_08524	False	1	0.43653	0.56347	1.0
Splitting_hERG_Dataset_filtered.tsv_06299	False	0	0.7904	0.2096	1.0
Splitting_hERG_Dataset_filtered.tsv_10531	True	0	0.80556	0.19444	1.0
Splitting_hERG_Dataset_filtered.tsv_11513	True	1	0.13468	0.86532	1.0
Splitting_hERG_Dataset_filtered.tsv_03319	False	0	0.9096	0.0904	1.0
Splitting_hERG_Dataset_filtered.tsv_00463	True	1	0.21894	0.78106	1.0
Splitting_hERG_Dataset_filtered.tsv_04636	False	0	0.5564	0.4436	1.0
Splitting_hERG_Dataset_filtered.tsv_02862	True	0	0.66702	0.33298	1.0
Splitting_hERG_Dataset_filtered.tsv_03933	True	0	0.73114	0.26886	1.0
Splitting_hERG_Dataset_filtered.tsv_11448	False	0	0.9798	0.0202	1.0
Splitting_hERG_Dataset_filtered.tsv_09421	False	0	0.94228	0.05772	1.0
Splitting_hERG_Dataset_filtered.tsv_00848	True	1	0.02477	0.97523	1.0
Splitting_hERG_Dataset_filtered.tsv_04459	True	1	0.4335	0.5665	1.0
Splitting_hERG_Dataset_filtered.tsv_08193	False	0	0.84483	0.15517	1.0
Splitting_hERG_Dataset_filtered.tsv_07361	True	1	0.20572	0.79428	1.0
Splitting_hERG_Dataset_filtered.tsv_03620	False	1	0.1381	0.8619	1.0
Splitting_hERG_Dataset_filtered.tsv_06106	True	0	0.68923	0.31077	1.0
Splitting_hERG_Dataset_filtered.tsv_01446	False	1	0.48381	0.51619	1.0
Splitting_hERG_Dataset_filtered.tsv_04306	True	1	0.00926	0.99074	1.0
Splitting_hERG_Dataset_filtered.tsv_05320	True	1	0.43199	0.56801	1.0
Splitting_hERG_Dataset_filtered.tsv_03138	True	1	0.0787	0.9213	1.0
Splitting_hERG_Dataset_filtered.tsv_06262	True	1	0.31342	0.68658	1.0
Splitting_hERG_Dataset_filtered.tsv_09271	False	0	0.55623	0.44377	1.0
Splitting_hERG_Dataset_filtered.tsv_07616	False	0	0.75926	0.24074	1.0
Splitting_hERG_Dataset_filtered.tsv_01222	False	1	0.48401	0.51599	1.0
Splitting_hERG_Dataset_filtered.tsv_11616	True	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_09805	False	1	0.34293	0.65707	1.0
Splitting_hERG_Dataset_filtered.tsv_02016	False	0	1.0	0.0	1.0
Splitting_hERG_Dataset_filtered.tsv_10286	True	1	0.06818	0.93182	1.0
Splitting_hERG_Dataset_filtered.tsv_07522	False	0	0.5716	0.4284	1.0
Splitting_hERG_Dataset_filtered.tsv_07617	True	0	0.75926	0.24074	1.0
Splitting_hERG_Dataset_filtered.tsv_01008	True	1	0.0101	0.9899	1.0
Splitting_hERG_Dataset_filtered.tsv_08440	False	1	0.23266	0.76734	1.0
Splitting_hERG_Dataset_filtered.tsv_08511	False	1	0.26431	0.73569	1.0
Splitting_hERG_Dataset_filtered.tsv_07815	False	0	0.88384	0.11616	1.0
Splitting_hERG_Dataset_filtered.tsv_08072	True	0	0.65084	0.34916	1.0
Splitting_hERG_Dataset_filtered.tsv_10086	False	0	0.52525	0.47475	1.0
Splitting_hERG_Dataset_filtered.tsv_02944	True	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_01115	False	1	0.21448	0.78552	1.0
Splitting_hERG_Dataset_filtered.tsv_01352	False	1	0.04377	0.95623	1.0
Splitting_hERG_Dataset_filtered.tsv_02633	True	1	0.05556	0.94444	1.0
Splitting_hERG_Dataset_filtered.tsv_09091	False	0	0.89495	0.10505	1.0
Splitting_hERG_Dataset_filtered.tsv_06402	True	1	0.03788	0.96212	1.0
Splitting_hERG_Dataset_filtered.tsv_09462	True	1	0.12744	0.87256	1.0
Splitting_hERG_Dataset_filtered.tsv_03996	True	1	0.00707	0.99293	1.0
Splitting_hERG_Dataset_filtered.tsv_02428	True	1	0.11869	0.88131	1.0
Splitting_hERG_Dataset_filtered.tsv_01739	False	0	0.50572	0.49428	1.0
Splitting_hERG_Dataset_filtered.tsv_01042	True	0	0.76313	0.23687	1.0
Splitting_hERG_Dataset_filtered.tsv_00178	True	0	0.89529	0.10471	1.0
Splitting_hERG_Dataset_filtered.tsv_09918	True	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_07435	True	1	0.16859	0.83141	1.0
Splitting_hERG_Dataset_filtered.tsv_00328	False	0	0.91414	0.08586	1.0
Splitting_hERG_Dataset_filtered.tsv_00735	True	0	0.82441	0.17559	1.0
Splitting_hERG_Dataset_filtered.tsv_05627	True	1	0.07828	0.92172	1.0
Splitting_hERG_Dataset_filtered.tsv_08318	True	1	0.34007	0.65993	1.0
Splitting_hERG_Dataset_filtered.tsv_00910	False	0	0.59096	0.40904	1.0
Splitting_hERG_Dataset_filtered.tsv_02761	True	1	0.14024	0.85976	1.0
Splitting_hERG_Dataset_filtered.tsv_02708	False	1	0.49024	0.50976	1.0
Splitting_hERG_Dataset_filtered.tsv_10097	True	0	0.59362	0.40638	1.0
Splitting_hERG_Dataset_filtered.tsv_03867	False	1	0.07323	0.92677	1.0
Splitting_hERG_Dataset_filtered.tsv_07284	True	1	0.36263	0.63737	1.0
Splitting_hERG_Dataset_filtered.tsv_06723	True	1	0.00404	0.99596	1.0
Splitting_hERG_Dataset_filtered.tsv_08743	True	1	0.00842	0.99158	1.0
Splitting_hERG_Dataset_filtered.tsv_03418	True	0	0.79074	0.20926	1.0
Splitting_hERG_Dataset_filtered.tsv_07983	True	0	0.62389	0.37611	1.0
Splitting_hERG_Dataset_filtered.tsv_00708	True	0	0.87862	0.12138	1.0
Splitting_hERG_Dataset_filtered.tsv_02453	False	1	0.28194	0.71806	1.0
Splitting_hERG_Dataset_filtered.tsv_06705	False	1	0.09276	0.90724	1.0
Splitting_hERG_Dataset_filtered.tsv_01339	True	0	0.7096	0.2904	1.0
Splitting_hERG_Dataset_filtered.tsv_03046	False	1	0.40416	0.59584	1.0
Splitting_hERG_Dataset_filtered.tsv_08192	True	0	0.84483	0.15517	1.0
Splitting_hERG_Dataset_filtered.tsv_06790	True	0	0.82121	0.17879	1.0
Splitting_hERG_Dataset_filtered.tsv_10983	True	1	0.20897	0.79103	1.0
Splitting_hERG_Dataset_filtered.tsv_05295	True	1	0.28552	0.71448	1.0
Splitting_hERG_Dataset_filtered.tsv_06163	True	1	0.0101	0.9899	1.0
Splitting_hERG_Dataset_filtered.tsv_01511	True	1	0.11178	0.88822	1.0
Splitting_hERG_Dataset_filtered.tsv_04873	True	1	0.28757	0.71243	1.0
Splitting_hERG_Dataset_filtered.tsv_01045	True	0	0.80135	0.19865	1.0
Splitting_hERG_Dataset_filtered.tsv_11479	True	0	0.71296	0.28704	1.0
Splitting_hERG_Dataset_filtered.tsv_00850	False	0	0.50421	0.49579	1.0
Splitting_hERG_Dataset_filtered.tsv_02011	True	1	0.16082	0.83918	1.0
Splitting_hERG_Dataset_filtered.tsv_10837	False	1	0.05909	0.94091	1.0
Splitting_hERG_Dataset_filtered.tsv_07353	False	0	0.80943	0.19057	1.0
Splitting_hERG_Dataset_filtered.tsv_06491	False	1	0.14154	0.85846	1.0
Splitting_hERG_Dataset_filtered.tsv_03437	True	0	0.95034	0.04966	1.0
Splitting_hERG_Dataset_filtered.tsv_04700	True	1	0.07677	0.92323	1.0
Splitting_hERG_Dataset_filtered.tsv_03818	True	1	0.17677	0.82323	1.0
Splitting_hERG_Dataset_filtered.tsv_02054	False	1	0.375	0.625	1.0
Splitting_hERG_Dataset_filtered.tsv_05256	True	1	0.13569	0.86431	1.0
Splitting_hERG_Dataset_filtered.tsv_00361	True	1	0.0101	0.9899	1.0
Splitting_hERG_Dataset_filtered.tsv_04486	False	1	0.0303	0.9697	1.0
Splitting_hERG_Dataset_filtered.tsv_06793	True	1	0.29377	0.70623	1.0
Splitting_hERG_Dataset_filtered.tsv_06634	True	1	0.03535	0.96465	1.0
Splitting_hERG_Dataset_filtered.tsv_08818	False	1	0.46686	0.53314	1.0
Splitting_hERG_Dataset_filtered.tsv_00544	True	1	0.01248	0.98752	1.0
Splitting_hERG_Dataset_filtered.tsv_02484	False	0	0.71044	0.28956	1.0
Splitting_hERG_Dataset_filtered.tsv_09743	True	1	0.03535	0.96465	1.0
Splitting_hERG_Dataset_filtered.tsv_04451	True	1	0.13541	0.86459	1.0
Splitting_hERG_Dataset_filtered.tsv_05302	False	1	0.20204	0.79796	1.0
Splitting_hERG_Dataset_filtered.tsv_06514	True	0	0.66667	0.33333	1.0
Splitting_hERG_Dataset_filtered.tsv_10819	True	0	0.99428	0.00572	1.0
Splitting_hERG_Dataset_filtered.tsv_03671	False	1	0.46114	0.53886	1.0
Splitting_hERG_Dataset_filtered.tsv_02518	False	1	0.09226	0.90774	1.0
Splitting_hERG_Dataset_filtered.tsv_07273	True	0	0.82071	0.17929	1.0
Splitting_hERG_Dataset_filtered.tsv_09403	True	1	0.21128	0.78872	1.0
Splitting_hERG_Dataset_filtered.tsv_03189	True	0	0.51224	0.48776	1.0
Splitting_hERG_Dataset_filtered.tsv_07545	False	0	0.75488	0.24512	1.0
Splitting_hERG_Dataset_filtered.tsv_08870	False	1	0.0746	0.9254	1.0
Splitting_hERG_Dataset_filtered.tsv_02550	False	0	0.52912	0.47088	1.0
Splitting_hERG_Dataset_filtered.tsv_05120	False	1	0.09697	0.90303	1.0
Splitting_hERG_Dataset_filtered.tsv_06725	False	1	0.25625	0.74375	1.0
Splitting_hERG_Dataset_filtered.tsv_09750	True	1	0.09343	0.90657	1.0
Splitting_hERG_Dataset_filtered.tsv_11389	True	0	0.87234	0.12766	1.0
Splitting_hERG_Dataset_filtered.tsv_00355	True	0	0.79091	0.20909	1.0
Splitting_hERG_Dataset_filtered.tsv_10102	True	1	0.24933	0.75067	1.0
Splitting_hERG_Dataset_filtered.tsv_07672	True	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_10961	True	1	0.03434	0.96566	1.0
Splitting_hERG_Dataset_filtered.tsv_02707	False	0	0.56031	0.43969	1.0
Splitting_hERG_Dataset_filtered.tsv_04044	False	1	0.27576	0.72424	1.0
Splitting_hERG_Dataset_filtered.tsv_07528	True	1	0.29024	0.70976	1.0
Splitting_hERG_Dataset_filtered.tsv_06789	True	1	0.14608	0.85392	1.0
Splitting_hERG_Dataset_filtered.tsv_06870	False	1	0.13788	0.86212	1.0
Splitting_hERG_Dataset_filtered.tsv_00595	True	1	0.0404	0.9596	1.0
Splitting_hERG_Dataset_filtered.tsv_07410	True	1	0.0697	0.9303	1.0
Splitting_hERG_Dataset_filtered.tsv_05506	True	1	0.29976	0.70024	1.0
Splitting_hERG_Dataset_filtered.tsv_01651	False	0	0.92677	0.07323	1.0
Splitting_hERG_Dataset_filtered.tsv_01723	False	1	0.0202	0.9798	1.0
Splitting_hERG_Dataset_filtered.tsv_11362	True	1	0.11616	0.88384	1.0
Splitting_hERG_Dataset_filtered.tsv_05606	False	1	0.37305	0.62695	1.0
Splitting_hERG_Dataset_filtered.tsv_08255	True	0	0.72768	0.27232	1.0
Splitting_hERG_Dataset_filtered.tsv_10442	True	1	0.01515	0.98485	1.0
Splitting_hERG_Dataset_filtered.tsv_00566	False	0	0.9798	0.0202	1.0
Splitting_hERG_Dataset_filtered.tsv_04868	True	1	0.02958	0.97042	1.0
Splitting_hERG_Dataset_filtered.tsv_07380	True	0	0.84745	0.15255	1.0
Splitting_hERG_Dataset_filtered.tsv_02126	False	0	0.87357	0.12643	1.0
Splitting_hERG_Dataset_filtered.tsv_06939	True	0	0.62071	0.37929	1.0
Splitting_hERG_Dataset_filtered.tsv_08835	True	1	0.05909	0.94091	1.0
Splitting_hERG_Dataset_filtered.tsv_08061	False	0	0.53872	0.46128	1.0
Splitting_hERG_Dataset_filtered.tsv_02925	False	1	0.02525	0.97475	1.0
Splitting_hERG_Dataset_filtered.tsv_05102	False	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_02114	True	0	0.69848	0.30152	1.0
Splitting_hERG_Dataset_filtered.tsv_01885	True	1	0.03333	0.96667	1.0
Splitting_hERG_Dataset_filtered.tsv_05900	True	1	0.3478	0.6522	1.0
Splitting_hERG_Dataset_filtered.tsv_01618	True	1	0.30135	0.69865	1.0
Splitting_hERG_Dataset_filtered.tsv_01135	False	0	0.91162	0.08838	1.0
Splitting_hERG_Dataset_filtered.tsv_02908	False	1	0.04545	0.95455	1.0
Splitting_hERG_Dataset_filtered.tsv_08305	True	1	0.06386	0.93614	1.0
Splitting_hERG_Dataset_filtered.tsv_06329	True	1	0.37342	0.62658	1.0
Splitting_hERG_Dataset_filtered.tsv_03748	True	0	0.7298	0.2702	1.0
Splitting_hERG_Dataset_filtered.tsv_02311	True	0	0.85046	0.14954	1.0
Splitting_hERG_Dataset_filtered.tsv_09476	False	1	0.23114	0.76886	1.0
Splitting_hERG_Dataset_filtered.tsv_06811	True	1	0.19697	0.80303	1.0
Splitting_hERG_Dataset_filtered.tsv_10726	False	0	0.60657	0.39343	1.0
Splitting_hERG_Dataset_filtered.tsv_08151	True	1	0.06027	0.93973	1.0
Splitting_hERG_Dataset_filtered.tsv_01404	False	0	0.96296	0.03704	1.0
Splitting_hERG_Dataset_filtered.tsv_09502	False	1	0.13805	0.86195	1.0
Splitting_hERG_Dataset_filtered.tsv_10806	True	0	0.52294	0.47706	1.0
Splitting_hERG_Dataset_filtered.tsv_03613	True	1	0.05892	0.94108	1.0
Splitting_hERG_Dataset_filtered.tsv_01056	True	0	0.50803	0.49197	1.0
Splitting_hERG_Dataset_filtered.tsv_02772	True	1	0.06291	0.93709	1.0
Splitting_hERG_Dataset_filtered.tsv_03383	True	1	0.0303	0.9697	1.0
Splitting_hERG_Dataset_filtered.tsv_00202	True	1	0.4862	0.5138	1.0
Splitting_hERG_Dataset_filtered.tsv_05641	False	0	0.59739	0.40261	1.0
Splitting_hERG_Dataset_filtered.tsv_09478	False	1	0.23114	0.76886	1.0
Splitting_hERG_Dataset_filtered.tsv_04483	True	1	0.13759	0.86241	1.0
Splitting_hERG_Dataset_filtered.tsv_03029	True	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_11002	True	1	0.31645	0.68355	1.0
Splitting_hERG_Dataset_filtered.tsv_03522	False	1	0.04949	0.95051	1.0
Splitting_hERG_Dataset_filtered.tsv_11411	True	1	0.0202	0.9798	1.0
Splitting_hERG_Dataset_filtered.tsv_05218	True	0	0.88687	0.11313	1.0
Splitting_hERG_Dataset_filtered.tsv_05744	True	1	0.08704	0.91296	1.0
Splitting_hERG_Dataset_filtered.tsv_03485	True	1	0.19865	0.80135	1.0
Splitting_hERG_Dataset_filtered.tsv_10464	False	1	0.10202	0.89798	1.0
Splitting_hERG_Dataset_filtered.tsv_10943	False	1	0.45981	0.54019	1.0
Splitting_hERG_Dataset_filtered.tsv_05700	False	1	0.21717	0.78283	1.0
Splitting_hERG_Dataset_filtered.tsv_07145	True	1	0.08519	0.91481	1.0
Splitting_hERG_Dataset_filtered.tsv_06846	False	1	0.01515	0.98485	1.0
Splitting_hERG_Dataset_filtered.tsv_10829	False	0	0.79125	0.20875	1.0
Splitting_hERG_Dataset_filtered.tsv_03654	True	1	0.18434	0.81566	1.0
Splitting_hERG_Dataset_filtered.tsv_03606	True	1	0.04646	0.95354	1.0
Splitting_hERG_Dataset_filtered.tsv_02313	False	0	0.85046	0.14954	1.0
Splitting_hERG_Dataset_filtered.tsv_08864	True	1	0.19663	0.80337	1.0
Splitting_hERG_Dataset_filtered.tsv_10295	True	1	0.30005	0.69995	1.0
Splitting_hERG_Dataset_filtered.tsv_02013	True	1	0.16082	0.83918	1.0
Splitting_hERG_Dataset_filtered.tsv_06883	True	1	0.34331	0.65669	1.0
Splitting_hERG_Dataset_filtered.tsv_00665	True	0	0.81061	0.18939	1.0
Splitting_hERG_Dataset_filtered.tsv_07243	True	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_00313	False	0	0.52879	0.47121	1.0
Splitting_hERG_Dataset_filtered.tsv_06236	True	1	0.14394	0.85606	1.0
Splitting_hERG_Dataset_filtered.tsv_00899	False	1	0.36494	0.63506	1.0
Splitting_hERG_Dataset_filtered.tsv_08461	True	0	0.81498	0.18502	1.0
Splitting_hERG_Dataset_filtered.tsv_05262	False	0	0.87828	0.12172	1.0
Splitting_hERG_Dataset_filtered.tsv_11206	True	1	0.05416	0.94584	1.0
Splitting_hERG_Dataset_filtered.tsv_08020	True	1	0.0303	0.9697	1.0
Splitting_hERG_Dataset_filtered.tsv_08793	False	1	0.21869	0.78131	1.0
Splitting_hERG_Dataset_filtered.tsv_08441	False	1	0.23266	0.76734	1.0
Splitting_hERG_Dataset_filtered.tsv_08828	True	1	0.31198	0.68802	1.0
Splitting_hERG_Dataset_filtered.tsv_02537	False	0	0.94781	0.05219	1.0
Splitting_hERG_Dataset_filtered.tsv_01088	True	0	0.87542	0.12458	1.0
Splitting_hERG_Dataset_filtered.tsv_08424	True	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_09336	True	1	0.23098	0.76902	1.0
Splitting_hERG_Dataset_filtered.tsv_00187	True	1	0.22191	0.77809	1.0
Splitting_hERG_Dataset_filtered.tsv_06578	True	0	0.89478	0.10522	1.0
Splitting_hERG_Dataset_filtered.tsv_08454	False	0	0.9596	0.0404	1.0
Splitting_hERG_Dataset_filtered.tsv_07505	False	0	0.53232	0.46768	1.0
Splitting_hERG_Dataset_filtered.tsv_01389	True	1	0.0101	0.9899	1.0
Splitting_hERG_Dataset_filtered.tsv_00718	False	0	0.96128	0.03872	1.0
Splitting_hERG_Dataset_filtered.tsv_06960	False	0	0.53953	0.46047	1.0
Splitting_hERG_Dataset_filtered.tsv_08380	True	1	0.08418	0.91582	1.0
Splitting_hERG_Dataset_filtered.tsv_11564	False	1	0.10539	0.89461	1.0
Splitting_hERG_Dataset_filtered.tsv_11065	False	0	0.95859	0.04141	1.0
Splitting_hERG_Dataset_filtered.tsv_02786	True	1	0.19661	0.80339	1.0
Splitting_hERG_Dataset_filtered.tsv_11307	False	0	0.70488	0.29512	1.0
Splitting_hERG_Dataset_filtered.tsv_01416	False	0	0.9899	0.0101	1.0
Splitting_hERG_Dataset_filtered.tsv_07642	False	1	0.05387	0.94613	1.0
Splitting_hERG_Dataset_filtered.tsv_07393	True	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_02049	False	0	0.77273	0.22727	1.0
Splitting_hERG_Dataset_filtered.tsv_05758	False	0	0.57374	0.42626	1.0
Splitting_hERG_Dataset_filtered.tsv_09534	False	0	0.82744	0.17256	1.0
Splitting_hERG_Dataset_filtered.tsv_09340	True	1	0.13636	0.86364	1.0
Splitting_hERG_Dataset_filtered.tsv_04970	True	0	0.65219	0.34781	1.0
Splitting_hERG_Dataset_filtered.tsv_07464	False	1	0.15236	0.84764	1.0
Splitting_hERG_Dataset_filtered.tsv_08402	False	0	0.95791	0.04209	1.0
Splitting_hERG_Dataset_filtered.tsv_06298	False	0	0.9899	0.0101	1.0
Splitting_hERG_Dataset_filtered.tsv_10109	False	1	0.07508	0.92492	1.0
Splitting_hERG_Dataset_filtered.tsv_01587	True	1	0.16128	0.83872	1.0
Splitting_hERG_Dataset_filtered.tsv_08456	False	0	0.9596	0.0404	1.0
Splitting_hERG_Dataset_filtered.tsv_00882	True	1	0.09596	0.90404	1.0
Splitting_hERG_Dataset_filtered.tsv_11488	False	0	0.82744	0.17256	1.0
Splitting_hERG_Dataset_filtered.tsv_03428	False	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_02934	False	1	0.44689	0.55311	1.0
Splitting_hERG_Dataset_filtered.tsv_11658	True	0	0.92256	0.07744	1.0
Splitting_hERG_Dataset_filtered.tsv_08843	False	0	0.68005	0.31995	1.0
Splitting_hERG_Dataset_filtered.tsv_06589	True	0	0.71469	0.28531	1.0
Splitting_hERG_Dataset_filtered.tsv_07996	True	1	0.0303	0.9697	1.0
Splitting_hERG_Dataset_filtered.tsv_00527	True	1	0.06229	0.93771	1.0
Splitting_hERG_Dataset_filtered.tsv_10468	False	1	0.03535	0.96465	1.0
Splitting_hERG_Dataset_filtered.tsv_05510	False	0	0.78771	0.21229	1.0
Splitting_hERG_Dataset_filtered.tsv_09943	False	1	0.40152	0.59848	1.0
Splitting_hERG_Dataset_filtered.tsv_10229	True	1	0.05303	0.94697	1.0
Splitting_hERG_Dataset_filtered.tsv_04406	False	1	0.29699	0.70301	1.0
Splitting_hERG_Dataset_filtered.tsv_04096	True	1	0.47665	0.52335	1.0
Splitting_hERG_Dataset_filtered.tsv_07443	True	1	0.0202	0.9798	1.0
Splitting_hERG_Dataset_filtered.tsv_10863	False	1	0.38396	0.61604	1.0
Splitting_hERG_Dataset_filtered.tsv_00857	False	0	0.9798	0.0202	1.0
Splitting_hERG_Dataset_filtered.tsv_06130	False	1	0.08249	0.91751	1.0
Splitting_hERG_Dataset_filtered.tsv_10275	False	0	0.883	0.117	1.0
Splitting_hERG_Dataset_filtered.tsv_05304	True	1	0.20204	0.79796	1.0
Splitting_hERG_Dataset_filtered.tsv_11629	True	1	0.24411	0.75589	1.0
Splitting_hERG_Dataset_filtered.tsv_09402	True	1	0.0798	0.9202	1.0
Splitting_hERG_Dataset_filtered.tsv_03701	False	0	0.97727	0.02273	1.0
Splitting_hERG_Dataset_filtered.tsv_00982	True	1	0.45803	0.54197	1.0
Splitting_hERG_Dataset_filtered.tsv_06526	True	0	0.85892	0.14108	1.0
Splitting_hERG_Dataset_filtered.tsv_08157	False	0	0.9899	0.0101	1.0
Splitting_hERG_Dataset_filtered.tsv_03228	False	1	0.16229	0.83771	1.0
Splitting_hERG_Dataset_filtered.tsv_11113	True	1	0.06987	0.93013	1.0
Splitting_hERG_Dataset_filtered.tsv_04351	True	0	0.858	0.142	1.0
Splitting_hERG_Dataset_filtered.tsv_10849	False	0	0.78215	0.21785	1.0
Splitting_hERG_Dataset_filtered.tsv_02385	False	1	0.30513	0.69487	1.0
Splitting_hERG_Dataset_filtered.tsv_00422	False	0	0.9899	0.0101	1.0
Splitting_hERG_Dataset_filtered.tsv_07625	True	1	0.33263	0.66737	1.0
Splitting_hERG_Dataset_filtered.tsv_11322	False	1	0.14141	0.85859	1.0
Splitting_hERG_Dataset_filtered.tsv_03868	True	1	0.07323	0.92677	1.0
Splitting_hERG_Dataset_filtered.tsv_03653	True	1	0.18434	0.81566	1.0
Splitting_hERG_Dataset_filtered.tsv_06825	False	0	0.97475	0.02525	1.0
Splitting_hERG_Dataset_filtered.tsv_07927	False	0	0.94206	0.05794	1.0
Splitting_hERG_Dataset_filtered.tsv_09660	True	0	0.88565	0.11435	1.0
Splitting_hERG_Dataset_filtered.tsv_00770	True	1	0.02994	0.97006	1.0
Splitting_hERG_Dataset_filtered.tsv_10118	False	0	0.79672	0.20328	1.0
Splitting_hERG_Dataset_filtered.tsv_11597	True	1	0.40534	0.59466	1.0
Splitting_hERG_Dataset_filtered.tsv_04131	True	0	0.77492	0.22508	1.0
Splitting_hERG_Dataset_filtered.tsv_04960	False	0	0.90253	0.09747	1.0
Splitting_hERG_Dataset_filtered.tsv_07871	True	1	0.11037	0.88963	1.0
Splitting_hERG_Dataset_filtered.tsv_03820	True	1	0.05051	0.94949	1.0
Splitting_hERG_Dataset_filtered.tsv_04765	True	1	0.14949	0.85051	1.0
Splitting_hERG_Dataset_filtered.tsv_01276	True	1	0.0202	0.9798	1.0
Splitting_hERG_Dataset_filtered.tsv_03554	False	1	0.12542	0.87458	1.0
Splitting_hERG_Dataset_filtered.tsv_07941	False	0	1.0	0.0	1.0
Splitting_hERG_Dataset_filtered.tsv_03865	True	1	0.0	1.0	1.0
Splitting_hERG_Dataset_filtered.tsv_00745	True	0	0.70707	0.29293	1.0
Splitting_hERG_Dataset_filtered.tsv_02286	False	1	0.04209	0.95791	1.0
Splitting_hERG_Dataset_filtered.tsv_02648	True	1	0.09428	0.90572	1.0
Splitting_hERG_Dataset_filtered.tsv_04259	False	1	0.19781	0.80219	1.0
Splitting_hERG_Dataset_filtered.tsv_10505	True	1	0.0101	0.9899	1.0
Splitting_hERG_Dataset_filtered.tsv_08335	False	1	0.18182	0.81818	1.0
Splitting_hERG_Dataset_filtered.tsv_07155	False	1	0.31902	0.68098	1.0
