QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1
Splitting_hERG_Dataset_filtered.tsv_02780	True	0	0.79495	0.20505
Splitting_hERG_Dataset_filtered.tsv_02781	False	1	0.3351	0.6649
Splitting_hERG_Dataset_filtered.tsv_02789	True	1	0.23973	0.76027
Splitting_hERG_Dataset_filtered.tsv_02790	True	1	0.23973	0.76027
Splitting_hERG_Dataset_filtered.tsv_02791	False	1	0.48232	0.51768
Splitting_hERG_Dataset_filtered.tsv_02792	True	1	0.07896	0.92104
Splitting_hERG_Dataset_filtered.tsv_02793	True	1	0.07896	0.92104
Splitting_hERG_Dataset_filtered.tsv_02802	True	1	0.38889	0.61111
Splitting_hERG_Dataset_filtered.tsv_02803	False	1	0.38889	0.61111
Splitting_hERG_Dataset_filtered.tsv_02804	True	1	0.03401	0.96599
Splitting_hERG_Dataset_filtered.tsv_02805	True	1	0.03401	0.96599
Splitting_hERG_Dataset_filtered.tsv_02806	True	1	0.03401	0.96599
Splitting_hERG_Dataset_filtered.tsv_02811	True	1	0.31313	0.68687
Splitting_hERG_Dataset_filtered.tsv_02815	True	1	0.46279	0.53721
Splitting_hERG_Dataset_filtered.tsv_02819	True	1	0.41442	0.58558
Splitting_hERG_Dataset_filtered.tsv_02820	False	1	0.41442	0.58558
Splitting_hERG_Dataset_filtered.tsv_02831	False	0	0.81215	0.18785
Splitting_hERG_Dataset_filtered.tsv_02832	True	0	0.71252	0.28748
Splitting_hERG_Dataset_filtered.tsv_02833	False	0	0.71252	0.28748
Splitting_hERG_Dataset_filtered.tsv_02834	False	0	0.71252	0.28748
Splitting_hERG_Dataset_filtered.tsv_02850	True	1	0.2923	0.7077
Splitting_hERG_Dataset_filtered.tsv_02857	True	1	0.36061	0.63939
Splitting_hERG_Dataset_filtered.tsv_02858	False	1	0.48412	0.51588
Splitting_hERG_Dataset_filtered.tsv_02859	True	1	0.48412	0.51588
Splitting_hERG_Dataset_filtered.tsv_02864	True	1	0.36299	0.63701
Splitting_hERG_Dataset_filtered.tsv_02865	False	1	0.36299	0.63701
Splitting_hERG_Dataset_filtered.tsv_02868	True	1	0.36111	0.63889
Splitting_hERG_Dataset_filtered.tsv_02869	False	1	0.36111	0.63889
Splitting_hERG_Dataset_filtered.tsv_02870	False	1	0.36111	0.63889
Splitting_hERG_Dataset_filtered.tsv_02872	True	1	0.24495	0.75505
Splitting_hERG_Dataset_filtered.tsv_02875	False	1	0.37393	0.62607
Splitting_hERG_Dataset_filtered.tsv_02881	True	1	0.24495	0.75505
Splitting_hERG_Dataset_filtered.tsv_02882	True	1	0.24495	0.75505
Splitting_hERG_Dataset_filtered.tsv_02883	True	1	0.24495	0.75505
Splitting_hERG_Dataset_filtered.tsv_02884	True	1	0.24495	0.75505
Splitting_hERG_Dataset_filtered.tsv_02885	True	0	0.57884	0.42116
Splitting_hERG_Dataset_filtered.tsv_02886	False	0	0.57884	0.42116
Splitting_hERG_Dataset_filtered.tsv_02887	True	0	0.57884	0.42116
Splitting_hERG_Dataset_filtered.tsv_02888	True	1	0.16296	0.83704
Splitting_hERG_Dataset_filtered.tsv_02889	True	1	0.16296	0.83704
Splitting_hERG_Dataset_filtered.tsv_02890	True	1	0.16296	0.83704
Splitting_hERG_Dataset_filtered.tsv_02901	True	1	0.29672	0.70328
Splitting_hERG_Dataset_filtered.tsv_02902	True	1	0.09512	0.90488
Splitting_hERG_Dataset_filtered.tsv_02903	True	1	0.09512	0.90488
Splitting_hERG_Dataset_filtered.tsv_02904	True	1	0.09512	0.90488
Splitting_hERG_Dataset_filtered.tsv_02905	True	1	0.09512	0.90488
Splitting_hERG_Dataset_filtered.tsv_02910	True	0	0.70421	0.29579
Splitting_hERG_Dataset_filtered.tsv_02911	True	1	0.17987	0.82013
Splitting_hERG_Dataset_filtered.tsv_02912	False	1	0.17987	0.82013
Splitting_hERG_Dataset_filtered.tsv_02913	True	1	0.17987	0.82013
Splitting_hERG_Dataset_filtered.tsv_02914	True	1	0.42991	0.57009
Splitting_hERG_Dataset_filtered.tsv_02918	False	0	0.58956	0.41044
Splitting_hERG_Dataset_filtered.tsv_02919	True	0	0.58956	0.41044
Splitting_hERG_Dataset_filtered.tsv_02936	True	1	0.43416	0.56584
Splitting_hERG_Dataset_filtered.tsv_02937	False	1	0.43416	0.56584
Splitting_hERG_Dataset_filtered.tsv_02938	True	1	0.43416	0.56584
Splitting_hERG_Dataset_filtered.tsv_02939	True	1	0.43416	0.56584
Splitting_hERG_Dataset_filtered.tsv_02940	False	0	0.62857	0.37143
Splitting_hERG_Dataset_filtered.tsv_02941	False	0	0.62857	0.37143
Splitting_hERG_Dataset_filtered.tsv_02945	False	0	0.71592	0.28408
Splitting_hERG_Dataset_filtered.tsv_02946	False	0	0.71592	0.28408
Splitting_hERG_Dataset_filtered.tsv_02947	True	1	0.49512	0.50488
Splitting_hERG_Dataset_filtered.tsv_02948	True	1	0.49512	0.50488
Splitting_hERG_Dataset_filtered.tsv_02953	False	0	0.54251	0.45749
Splitting_hERG_Dataset_filtered.tsv_02954	True	0	0.54251	0.45749
Splitting_hERG_Dataset_filtered.tsv_02955	True	0	0.54251	0.45749
Splitting_hERG_Dataset_filtered.tsv_02956	False	1	0.48215	0.51785
Splitting_hERG_Dataset_filtered.tsv_02957	False	1	0.48215	0.51785
Splitting_hERG_Dataset_filtered.tsv_02958	True	1	0.48215	0.51785
Splitting_hERG_Dataset_filtered.tsv_02959	True	1	0.48215	0.51785
Splitting_hERG_Dataset_filtered.tsv_02960	True	1	0.31643	0.68357
Splitting_hERG_Dataset_filtered.tsv_02967	True	1	0.27374	0.72626
Splitting_hERG_Dataset_filtered.tsv_02980	True	0	0.77374	0.22626
Splitting_hERG_Dataset_filtered.tsv_02991	True	1	0.37419	0.62581
Splitting_hERG_Dataset_filtered.tsv_02992	True	1	0.40563	0.59437
Splitting_hERG_Dataset_filtered.tsv_02993	False	1	0.40563	0.59437
Splitting_hERG_Dataset_filtered.tsv_02997	True	0	0.63687	0.36313
Splitting_hERG_Dataset_filtered.tsv_02998	False	0	0.50522	0.49478
Splitting_hERG_Dataset_filtered.tsv_03002	False	0	0.85724	0.14276
Splitting_hERG_Dataset_filtered.tsv_03003	False	0	0.85724	0.14276
Splitting_hERG_Dataset_filtered.tsv_03004	False	0	0.85724	0.14276
Splitting_hERG_Dataset_filtered.tsv_03009	True	0	0.58012	0.41988
Splitting_hERG_Dataset_filtered.tsv_03010	True	0	0.58012	0.41988
Splitting_hERG_Dataset_filtered.tsv_03014	False	1	0.48189	0.51811
Splitting_hERG_Dataset_filtered.tsv_03015	False	1	0.48189	0.51811
Splitting_hERG_Dataset_filtered.tsv_03016	False	0	0.51549	0.48451
Splitting_hERG_Dataset_filtered.tsv_03017	False	0	0.51549	0.48451
Splitting_hERG_Dataset_filtered.tsv_03020	True	1	0.14016	0.85984
Splitting_hERG_Dataset_filtered.tsv_03021	True	1	0.47965	0.52035
Splitting_hERG_Dataset_filtered.tsv_03022	False	1	0.47965	0.52035
Splitting_hERG_Dataset_filtered.tsv_03023	False	0	0.51414	0.48586
Splitting_hERG_Dataset_filtered.tsv_03025	False	1	0.49115	0.50885
Splitting_hERG_Dataset_filtered.tsv_03026	False	1	0.49115	0.50885
Splitting_hERG_Dataset_filtered.tsv_03033	False	0	0.50289	0.49711
Splitting_hERG_Dataset_filtered.tsv_03034	True	0	0.50289	0.49711
Splitting_hERG_Dataset_filtered.tsv_03039	False	0	0.56145	0.43855
Splitting_hERG_Dataset_filtered.tsv_03040	True	0	0.56145	0.43855
Splitting_hERG_Dataset_filtered.tsv_03050	False	1	0.49899	0.50101
Splitting_hERG_Dataset_filtered.tsv_03051	False	1	0.49899	0.50101
Splitting_hERG_Dataset_filtered.tsv_03061	False	0	0.867	0.133
Splitting_hERG_Dataset_filtered.tsv_03062	False	0	0.867	0.133
Splitting_hERG_Dataset_filtered.tsv_03065	True	1	0.28266	0.71734
Splitting_hERG_Dataset_filtered.tsv_03066	False	1	0.28266	0.71734
Splitting_hERG_Dataset_filtered.tsv_03074	False	0	0.62559	0.37441
Splitting_hERG_Dataset_filtered.tsv_03082	True	1	0.33985	0.66015
Splitting_hERG_Dataset_filtered.tsv_03083	False	1	0.33985	0.66015
Splitting_hERG_Dataset_filtered.tsv_03084	True	1	0.33985	0.66015
Splitting_hERG_Dataset_filtered.tsv_03087	True	1	0.1766	0.8234
Splitting_hERG_Dataset_filtered.tsv_03088	False	1	0.1766	0.8234
Splitting_hERG_Dataset_filtered.tsv_03092	True	1	0.49495	0.50505
Splitting_hERG_Dataset_filtered.tsv_03093	False	1	0.49495	0.50505
Splitting_hERG_Dataset_filtered.tsv_03099	False	0	0.71271	0.28729
Splitting_hERG_Dataset_filtered.tsv_03100	False	0	0.71271	0.28729
Splitting_hERG_Dataset_filtered.tsv_03103	True	1	0.34165	0.65835
Splitting_hERG_Dataset_filtered.tsv_03104	True	1	0.34165	0.65835
Splitting_hERG_Dataset_filtered.tsv_03105	True	1	0.34165	0.65835
Splitting_hERG_Dataset_filtered.tsv_03108	False	1	0.36082	0.63918
Splitting_hERG_Dataset_filtered.tsv_03120	False	1	0.24832	0.75168
Splitting_hERG_Dataset_filtered.tsv_03121	True	1	0.22761	0.77239
Splitting_hERG_Dataset_filtered.tsv_03122	True	1	0.22761	0.77239
Splitting_hERG_Dataset_filtered.tsv_03123	True	1	0.31776	0.68224
Splitting_hERG_Dataset_filtered.tsv_03124	True	0	0.55305	0.44695
Splitting_hERG_Dataset_filtered.tsv_03125	False	0	0.55305	0.44695
Splitting_hERG_Dataset_filtered.tsv_03132	True	1	0.4819	0.5181
Splitting_hERG_Dataset_filtered.tsv_03143	False	0	0.54935	0.45065
Splitting_hERG_Dataset_filtered.tsv_03144	True	0	0.54935	0.45065
Splitting_hERG_Dataset_filtered.tsv_03145	False	0	0.54935	0.45065
Splitting_hERG_Dataset_filtered.tsv_03153	True	1	0.28973	0.71027
Splitting_hERG_Dataset_filtered.tsv_03154	False	1	0.28973	0.71027
Splitting_hERG_Dataset_filtered.tsv_03162	True	1	0.29815	0.70185
Splitting_hERG_Dataset_filtered.tsv_03167	True	1	0.07648	0.92352
Splitting_hERG_Dataset_filtered.tsv_03168	True	1	0.07648	0.92352
Splitting_hERG_Dataset_filtered.tsv_03169	True	1	0.07648	0.92352
Splitting_hERG_Dataset_filtered.tsv_03171	True	1	0.36186	0.63814
Splitting_hERG_Dataset_filtered.tsv_03172	False	1	0.36186	0.63814
Splitting_hERG_Dataset_filtered.tsv_03174	True	1	0.45498	0.54502
Splitting_hERG_Dataset_filtered.tsv_03175	True	1	0.37306	0.62694
Splitting_hERG_Dataset_filtered.tsv_03181	True	1	0.39886	0.60114
Splitting_hERG_Dataset_filtered.tsv_03193	True	1	0.22626	0.77374
Splitting_hERG_Dataset_filtered.tsv_03194	True	1	0.22626	0.77374
Splitting_hERG_Dataset_filtered.tsv_03195	True	1	0.22626	0.77374
Splitting_hERG_Dataset_filtered.tsv_03199	True	1	0.31894	0.68106
Splitting_hERG_Dataset_filtered.tsv_03200	True	0	0.51407	0.48593
Splitting_hERG_Dataset_filtered.tsv_03201	False	0	0.51407	0.48593
Splitting_hERG_Dataset_filtered.tsv_03202	False	0	0.51407	0.48593
Splitting_hERG_Dataset_filtered.tsv_03203	True	0	0.51407	0.48593
Splitting_hERG_Dataset_filtered.tsv_03208	True	1	0.19865	0.80135
Splitting_hERG_Dataset_filtered.tsv_03209	True	1	0.19865	0.80135
Splitting_hERG_Dataset_filtered.tsv_03210	False	1	0.19865	0.80135
Splitting_hERG_Dataset_filtered.tsv_03211	True	1	0.36065	0.63935
Splitting_hERG_Dataset_filtered.tsv_03212	False	1	0.36065	0.63935
Splitting_hERG_Dataset_filtered.tsv_03223	False	0	0.79584	0.20416
Splitting_hERG_Dataset_filtered.tsv_03224	True	0	0.54846	0.45154
Splitting_hERG_Dataset_filtered.tsv_03225	True	0	0.54846	0.45154
Splitting_hERG_Dataset_filtered.tsv_03226	False	0	0.54846	0.45154
Splitting_hERG_Dataset_filtered.tsv_03236	False	1	0.45135	0.54865
Splitting_hERG_Dataset_filtered.tsv_03239	True	1	0.37483	0.62517
Splitting_hERG_Dataset_filtered.tsv_03241	True	1	0.48236	0.51764
Splitting_hERG_Dataset_filtered.tsv_03242	True	1	0.48236	0.51764
Splitting_hERG_Dataset_filtered.tsv_03243	False	0	0.54293	0.45707
Splitting_hERG_Dataset_filtered.tsv_03253	True	1	0.38633	0.61367
Splitting_hERG_Dataset_filtered.tsv_03258	False	0	0.5771	0.4229
Splitting_hERG_Dataset_filtered.tsv_03263	False	0	0.54747	0.45253
Splitting_hERG_Dataset_filtered.tsv_03272	True	1	0.17559	0.82441
Splitting_hERG_Dataset_filtered.tsv_03277	True	1	0.32837	0.67163
Splitting_hERG_Dataset_filtered.tsv_03278	True	1	0.32837	0.67163
Splitting_hERG_Dataset_filtered.tsv_03284	True	1	0.41691	0.58309
Splitting_hERG_Dataset_filtered.tsv_03285	False	1	0.41691	0.58309
Splitting_hERG_Dataset_filtered.tsv_03289	True	1	0.47649	0.52351
Splitting_hERG_Dataset_filtered.tsv_03295	True	1	0.33434	0.66566
Splitting_hERG_Dataset_filtered.tsv_03304	False	0	0.74192	0.25808
Splitting_hERG_Dataset_filtered.tsv_03310	False	0	0.89562	0.10438
Splitting_hERG_Dataset_filtered.tsv_03313	True	1	0.30464	0.69536
Splitting_hERG_Dataset_filtered.tsv_03315	False	0	0.61429	0.38571
Splitting_hERG_Dataset_filtered.tsv_03316	False	0	0.61429	0.38571
Splitting_hERG_Dataset_filtered.tsv_03317	False	0	0.61429	0.38571
Splitting_hERG_Dataset_filtered.tsv_03318	False	0	0.56061	0.43939
Splitting_hERG_Dataset_filtered.tsv_03326	True	1	0.30875	0.69125
Splitting_hERG_Dataset_filtered.tsv_03335	True	0	0.70875	0.29125
Splitting_hERG_Dataset_filtered.tsv_03338	False	1	0.21641	0.78359
Splitting_hERG_Dataset_filtered.tsv_03339	True	1	0.21641	0.78359
Splitting_hERG_Dataset_filtered.tsv_03340	False	0	0.6064	0.3936
Splitting_hERG_Dataset_filtered.tsv_03341	True	1	0.39927	0.60073
Splitting_hERG_Dataset_filtered.tsv_03347	True	1	0.36053	0.63947
Splitting_hERG_Dataset_filtered.tsv_03348	True	1	0.36053	0.63947
Splitting_hERG_Dataset_filtered.tsv_03349	False	1	0.36053	0.63947
Splitting_hERG_Dataset_filtered.tsv_03353	True	1	0.37795	0.62205
Splitting_hERG_Dataset_filtered.tsv_03355	False	1	0.41223	0.58777
Splitting_hERG_Dataset_filtered.tsv_03358	False	0	0.52694	0.47306
Splitting_hERG_Dataset_filtered.tsv_03359	True	1	0.49788	0.50212
Splitting_hERG_Dataset_filtered.tsv_03360	True	1	0.41128	0.58872
Splitting_hERG_Dataset_filtered.tsv_03361	True	1	0.41128	0.58872
Splitting_hERG_Dataset_filtered.tsv_03362	True	1	0.41128	0.58872
Splitting_hERG_Dataset_filtered.tsv_03375	False	1	0.43899	0.56101
Splitting_hERG_Dataset_filtered.tsv_03376	False	0	0.58367	0.41633
Splitting_hERG_Dataset_filtered.tsv_03377	False	0	0.92003	0.07997
Splitting_hERG_Dataset_filtered.tsv_03378	True	0	0.56397	0.43603
Splitting_hERG_Dataset_filtered.tsv_03381	True	0	0.5345	0.4655
Splitting_hERG_Dataset_filtered.tsv_03382	True	1	0.34115	0.65885
Splitting_hERG_Dataset_filtered.tsv_03386	True	1	0.18375	0.81625
Splitting_hERG_Dataset_filtered.tsv_03387	True	1	0.36549	0.63451
Splitting_hERG_Dataset_filtered.tsv_03390	True	0	0.92256	0.07744
Splitting_hERG_Dataset_filtered.tsv_03391	False	0	0.92256	0.07744
Splitting_hERG_Dataset_filtered.tsv_03392	False	0	0.92256	0.07744
Splitting_hERG_Dataset_filtered.tsv_03400	True	1	0.36545	0.63455
Splitting_hERG_Dataset_filtered.tsv_03401	True	1	0.36545	0.63455
Splitting_hERG_Dataset_filtered.tsv_03411	True	0	0.52833	0.47167
Splitting_hERG_Dataset_filtered.tsv_03412	False	0	0.52833	0.47167
Splitting_hERG_Dataset_filtered.tsv_03413	False	0	0.52833	0.47167
Splitting_hERG_Dataset_filtered.tsv_03414	True	0	0.521	0.479
Splitting_hERG_Dataset_filtered.tsv_03415	False	0	0.521	0.479
Splitting_hERG_Dataset_filtered.tsv_03421	False	1	0.45808	0.54192
Splitting_hERG_Dataset_filtered.tsv_03422	False	1	0.45808	0.54192
Splitting_hERG_Dataset_filtered.tsv_03423	True	1	0.45808	0.54192
Splitting_hERG_Dataset_filtered.tsv_03424	True	1	0.45808	0.54192
Splitting_hERG_Dataset_filtered.tsv_03432	True	1	0.25867	0.74133
Splitting_hERG_Dataset_filtered.tsv_03433	False	0	0.61869	0.38131
Splitting_hERG_Dataset_filtered.tsv_03434	True	0	0.57823	0.42177
Splitting_hERG_Dataset_filtered.tsv_03435	True	1	0.15921	0.84079
Splitting_hERG_Dataset_filtered.tsv_03436	True	1	0.15921	0.84079
Splitting_hERG_Dataset_filtered.tsv_03453	True	1	0.35465	0.64535
Splitting_hERG_Dataset_filtered.tsv_03457	False	1	0.31229	0.68771
Splitting_hERG_Dataset_filtered.tsv_03458	True	1	0.31229	0.68771
Splitting_hERG_Dataset_filtered.tsv_03459	True	1	0.31229	0.68771
Splitting_hERG_Dataset_filtered.tsv_03461	False	0	0.67274	0.32726
Splitting_hERG_Dataset_filtered.tsv_03462	True	0	0.67274	0.32726
Splitting_hERG_Dataset_filtered.tsv_03463	False	0	0.67274	0.32726
Splitting_hERG_Dataset_filtered.tsv_03464	False	0	0.61111	0.38889
Splitting_hERG_Dataset_filtered.tsv_03465	True	0	0.54764	0.45236
Splitting_hERG_Dataset_filtered.tsv_03466	True	0	0.54764	0.45236
Splitting_hERG_Dataset_filtered.tsv_03467	True	0	0.54764	0.45236
Splitting_hERG_Dataset_filtered.tsv_03470	True	1	0.47088	0.52912
Splitting_hERG_Dataset_filtered.tsv_03476	True	1	0.25789	0.74211
Splitting_hERG_Dataset_filtered.tsv_03477	False	1	0.25789	0.74211
Splitting_hERG_Dataset_filtered.tsv_03494	False	1	0.44413	0.55587
Splitting_hERG_Dataset_filtered.tsv_03495	False	0	0.98148	0.01852
Splitting_hERG_Dataset_filtered.tsv_03505	True	1	0.42197	0.57803
Splitting_hERG_Dataset_filtered.tsv_03506	False	0	0.72494	0.27506
Splitting_hERG_Dataset_filtered.tsv_03517	True	0	0.54976	0.45024
Splitting_hERG_Dataset_filtered.tsv_03518	True	0	0.54976	0.45024
Splitting_hERG_Dataset_filtered.tsv_03519	True	0	0.54976	0.45024
Splitting_hERG_Dataset_filtered.tsv_03520	False	1	0.39844	0.60156
Splitting_hERG_Dataset_filtered.tsv_03523	True	1	0.35375	0.64625
Splitting_hERG_Dataset_filtered.tsv_03524	True	1	0.19697	0.80303
Splitting_hERG_Dataset_filtered.tsv_03525	False	1	0.19697	0.80303
Splitting_hERG_Dataset_filtered.tsv_03526	False	1	0.38855	0.61145
Splitting_hERG_Dataset_filtered.tsv_03527	True	1	0.32939	0.67061
Splitting_hERG_Dataset_filtered.tsv_03528	True	1	0.46667	0.53333
Splitting_hERG_Dataset_filtered.tsv_03529	False	1	0.46667	0.53333
Splitting_hERG_Dataset_filtered.tsv_03533	True	1	0.28482	0.71518
Splitting_hERG_Dataset_filtered.tsv_03534	True	1	0.28482	0.71518
Splitting_hERG_Dataset_filtered.tsv_03538	False	1	0.48948	0.51052
Splitting_hERG_Dataset_filtered.tsv_03539	False	1	0.48948	0.51052
Splitting_hERG_Dataset_filtered.tsv_03542	False	0	0.69007	0.30993
Splitting_hERG_Dataset_filtered.tsv_03549	True	1	0.40951	0.59049
Splitting_hERG_Dataset_filtered.tsv_03556	True	1	0.21908	0.78092
Splitting_hERG_Dataset_filtered.tsv_03567	True	0	0.55387	0.44613
Splitting_hERG_Dataset_filtered.tsv_03568	False	1	0.45749	0.54251
Splitting_hERG_Dataset_filtered.tsv_03579	True	1	0.42872	0.57128
Splitting_hERG_Dataset_filtered.tsv_03582	False	0	0.91372	0.08628
Splitting_hERG_Dataset_filtered.tsv_03583	False	0	0.91372	0.08628
Splitting_hERG_Dataset_filtered.tsv_03584	False	0	0.91372	0.08628
Splitting_hERG_Dataset_filtered.tsv_03589	False	1	0.40002	0.59998
Splitting_hERG_Dataset_filtered.tsv_03590	False	1	0.40002	0.59998
Splitting_hERG_Dataset_filtered.tsv_03600	False	0	0.53822	0.46178
Splitting_hERG_Dataset_filtered.tsv_03608	True	1	0.2537	0.7463
Splitting_hERG_Dataset_filtered.tsv_03609	True	1	0.2537	0.7463
Splitting_hERG_Dataset_filtered.tsv_03610	True	1	0.4803	0.5197
Splitting_hERG_Dataset_filtered.tsv_03611	True	1	0.40602	0.59398
Splitting_hERG_Dataset_filtered.tsv_03612	True	0	0.62576	0.37424
Splitting_hERG_Dataset_filtered.tsv_03619	True	1	0.35717	0.64283
Splitting_hERG_Dataset_filtered.tsv_03622	True	0	0.53935	0.46065
Splitting_hERG_Dataset_filtered.tsv_03627	True	1	0.37323	0.62677
Splitting_hERG_Dataset_filtered.tsv_03633	False	1	0.4433	0.5567
Splitting_hERG_Dataset_filtered.tsv_03634	True	1	0.4433	0.5567
Splitting_hERG_Dataset_filtered.tsv_03635	False	1	0.4433	0.5567
Splitting_hERG_Dataset_filtered.tsv_03640	True	1	0.44891	0.55109
Splitting_hERG_Dataset_filtered.tsv_03641	False	0	0.5165	0.4835
Splitting_hERG_Dataset_filtered.tsv_03642	False	0	0.5165	0.4835
Splitting_hERG_Dataset_filtered.tsv_03643	True	1	0.47863	0.52137
Splitting_hERG_Dataset_filtered.tsv_03644	False	1	0.47863	0.52137
Splitting_hERG_Dataset_filtered.tsv_03645	True	1	0.47863	0.52137
Splitting_hERG_Dataset_filtered.tsv_03655	True	1	0.21591	0.78409
Splitting_hERG_Dataset_filtered.tsv_03665	False	1	0.44584	0.55416
Splitting_hERG_Dataset_filtered.tsv_03666	False	1	0.49016	0.50984
Splitting_hERG_Dataset_filtered.tsv_03673	False	0	0.62357	0.37643
Splitting_hERG_Dataset_filtered.tsv_03674	False	0	0.62357	0.37643
Splitting_hERG_Dataset_filtered.tsv_03675	False	1	0.39259	0.60741
Splitting_hERG_Dataset_filtered.tsv_03676	True	1	0.39259	0.60741
Splitting_hERG_Dataset_filtered.tsv_03685	True	0	0.67037	0.32963
Splitting_hERG_Dataset_filtered.tsv_03686	False	0	0.67037	0.32963
Splitting_hERG_Dataset_filtered.tsv_03690	False	1	0.47525	0.52475
Splitting_hERG_Dataset_filtered.tsv_03694	True	1	0.49446	0.50554
Splitting_hERG_Dataset_filtered.tsv_03695	True	1	0.49446	0.50554
Splitting_hERG_Dataset_filtered.tsv_03697	False	0	0.97951	0.02049
Splitting_hERG_Dataset_filtered.tsv_03698	False	0	0.97951	0.02049
Splitting_hERG_Dataset_filtered.tsv_03700	False	0	0.76027	0.23973
Splitting_hERG_Dataset_filtered.tsv_03704	False	0	0.67056	0.32944
Splitting_hERG_Dataset_filtered.tsv_03705	False	0	0.52424	0.47576
Splitting_hERG_Dataset_filtered.tsv_03710	True	1	0.47155	0.52845
Splitting_hERG_Dataset_filtered.tsv_03713	False	0	0.57306	0.42694
Splitting_hERG_Dataset_filtered.tsv_03714	False	0	0.57306	0.42694
Splitting_hERG_Dataset_filtered.tsv_03715	False	0	0.57306	0.42694
Splitting_hERG_Dataset_filtered.tsv_03722	False	0	0.68742	0.31258
Splitting_hERG_Dataset_filtered.tsv_03736	False	0	0.50505	0.49495
Splitting_hERG_Dataset_filtered.tsv_03738	False	0	0.69406	0.30594
Splitting_hERG_Dataset_filtered.tsv_03739	True	0	0.69406	0.30594
Splitting_hERG_Dataset_filtered.tsv_03740	False	0	0.69406	0.30594
Splitting_hERG_Dataset_filtered.tsv_03741	True	0	0.69406	0.30594
Splitting_hERG_Dataset_filtered.tsv_03746	False	1	0.42888	0.57112
Splitting_hERG_Dataset_filtered.tsv_03756	True	1	0.21532	0.78468
Splitting_hERG_Dataset_filtered.tsv_03757	True	1	0.21532	0.78468
Splitting_hERG_Dataset_filtered.tsv_03759	True	1	0.17518	0.82482
Splitting_hERG_Dataset_filtered.tsv_03760	True	1	0.17518	0.82482
Splitting_hERG_Dataset_filtered.tsv_03772	True	1	0.34868	0.65132
Splitting_hERG_Dataset_filtered.tsv_03773	False	1	0.30902	0.69098
Splitting_hERG_Dataset_filtered.tsv_03774	True	1	0.30902	0.69098
Splitting_hERG_Dataset_filtered.tsv_03775	True	1	0.30902	0.69098
Splitting_hERG_Dataset_filtered.tsv_03776	True	0	0.57802	0.42198
Splitting_hERG_Dataset_filtered.tsv_03778	True	0	0.5708	0.4292
Splitting_hERG_Dataset_filtered.tsv_03779	True	0	0.5708	0.4292
Splitting_hERG_Dataset_filtered.tsv_03780	False	0	0.5708	0.4292
Splitting_hERG_Dataset_filtered.tsv_03783	False	1	0.41667	0.58333
Splitting_hERG_Dataset_filtered.tsv_03784	False	1	0.36521	0.63479
Splitting_hERG_Dataset_filtered.tsv_03785	False	1	0.36521	0.63479
Splitting_hERG_Dataset_filtered.tsv_03786	True	1	0.36521	0.63479
Splitting_hERG_Dataset_filtered.tsv_03787	False	1	0.36521	0.63479
Splitting_hERG_Dataset_filtered.tsv_03790	True	0	0.55507	0.44493
Splitting_hERG_Dataset_filtered.tsv_03791	False	0	0.55507	0.44493
Splitting_hERG_Dataset_filtered.tsv_03792	False	0	0.55507	0.44493
Splitting_hERG_Dataset_filtered.tsv_03798	True	1	0.38711	0.61289
Splitting_hERG_Dataset_filtered.tsv_03799	False	1	0.38711	0.61289
Splitting_hERG_Dataset_filtered.tsv_03807	False	1	0.29798	0.70202
Splitting_hERG_Dataset_filtered.tsv_03808	True	1	0.29798	0.70202
Splitting_hERG_Dataset_filtered.tsv_03809	True	1	0.29798	0.70202
Splitting_hERG_Dataset_filtered.tsv_03810	False	1	0.29798	0.70202
Splitting_hERG_Dataset_filtered.tsv_03811	False	0	0.69865	0.30135
Splitting_hERG_Dataset_filtered.tsv_03813	True	1	0.49024	0.50976
Splitting_hERG_Dataset_filtered.tsv_03815	False	1	0.44991	0.55009
Splitting_hERG_Dataset_filtered.tsv_03816	True	1	0.49352	0.50648
Splitting_hERG_Dataset_filtered.tsv_03817	False	1	0.49352	0.50648
Splitting_hERG_Dataset_filtered.tsv_03823	False	1	0.21217	0.78783
Splitting_hERG_Dataset_filtered.tsv_03824	True	0	0.55808	0.44192
Splitting_hERG_Dataset_filtered.tsv_03830	False	0	0.71162	0.28838
Splitting_hERG_Dataset_filtered.tsv_03836	True	1	0.43108	0.56892
Splitting_hERG_Dataset_filtered.tsv_03837	False	1	0.43108	0.56892
Splitting_hERG_Dataset_filtered.tsv_03838	True	0	0.5404	0.4596
Splitting_hERG_Dataset_filtered.tsv_03839	False	0	0.5404	0.4596
Splitting_hERG_Dataset_filtered.tsv_03842	True	1	0.41926	0.58074
Splitting_hERG_Dataset_filtered.tsv_03847	False	0	0.53939	0.46061
Splitting_hERG_Dataset_filtered.tsv_03848	False	0	0.53939	0.46061
Splitting_hERG_Dataset_filtered.tsv_03849	False	0	0.51397	0.48603
Splitting_hERG_Dataset_filtered.tsv_03850	False	0	0.51397	0.48603
Splitting_hERG_Dataset_filtered.tsv_03851	True	0	0.51397	0.48603
Splitting_hERG_Dataset_filtered.tsv_03869	True	1	0.41389	0.58611
Splitting_hERG_Dataset_filtered.tsv_03870	False	1	0.46313	0.53687
Splitting_hERG_Dataset_filtered.tsv_03888	False	1	0.26877	0.73123
