QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
Splitting_hERG_Dataset_filtered.tsv_08954	True	1	0.37232	0.62768	2.0
Splitting_hERG_Dataset_filtered.tsv_04220	False	1	0.3057	0.6943	2.0
Splitting_hERG_Dataset_filtered.tsv_02281	True	1	0.19714	0.80286	2.0
Splitting_hERG_Dataset_filtered.tsv_06169	False	1	0.38549	0.61451	2.0
Splitting_hERG_Dataset_filtered.tsv_06094	False	0	0.54472	0.45528	2.0
Splitting_hERG_Dataset_filtered.tsv_03657	True	1	0.40438	0.59562	2.0
Splitting_hERG_Dataset_filtered.tsv_04347	False	1	0.40188	0.59812	2.0
Splitting_hERG_Dataset_filtered.tsv_11014	True	1	0.38906	0.61094	2.0
Splitting_hERG_Dataset_filtered.tsv_06179	True	1	0.33245	0.66755	2.0
Splitting_hERG_Dataset_filtered.tsv_07374	True	1	0.43798	0.56202	2.0
Splitting_hERG_Dataset_filtered.tsv_02183	True	1	0.45652	0.54348	2.0
Splitting_hERG_Dataset_filtered.tsv_00080	False	1	0.47103	0.52897	2.0
Splitting_hERG_Dataset_filtered.tsv_00087	True	1	0.28913	0.71087	2.0
Splitting_hERG_Dataset_filtered.tsv_06466	True	1	0.30354	0.69646	2.0
Splitting_hERG_Dataset_filtered.tsv_10466	True	1	0.35433	0.64567	2.0
Splitting_hERG_Dataset_filtered.tsv_04325	True	1	0.27264	0.72736	2.0
Splitting_hERG_Dataset_filtered.tsv_05986	True	1	0.32701	0.67299	2.0
Splitting_hERG_Dataset_filtered.tsv_08861	True	1	0.36919	0.63081	2.0
Splitting_hERG_Dataset_filtered.tsv_11051	True	1	0.35069	0.64931	2.0
Splitting_hERG_Dataset_filtered.tsv_00805	False	1	0.23178	0.76822	2.0
Splitting_hERG_Dataset_filtered.tsv_09285	False	1	0.34963	0.65037	2.0
Splitting_hERG_Dataset_filtered.tsv_04053	True	0	0.51434	0.48566	2.0
Splitting_hERG_Dataset_filtered.tsv_06496	False	1	0.44165	0.55835	2.0
Splitting_hERG_Dataset_filtered.tsv_04178	False	0	0.55519	0.44481	2.0
Splitting_hERG_Dataset_filtered.tsv_11578	True	1	0.3964	0.6036	2.0
Splitting_hERG_Dataset_filtered.tsv_08040	True	1	0.35416	0.64584	2.0
Splitting_hERG_Dataset_filtered.tsv_06619	True	1	0.34732	0.65268	2.0
Splitting_hERG_Dataset_filtered.tsv_04836	True	1	0.35348	0.64652	2.0
Splitting_hERG_Dataset_filtered.tsv_02296	True	1	0.37615	0.62385	2.0
Splitting_hERG_Dataset_filtered.tsv_05664	False	1	0.39943	0.60057	2.0
Splitting_hERG_Dataset_filtered.tsv_07455	True	1	0.38249	0.61751	2.0
Splitting_hERG_Dataset_filtered.tsv_07235	True	1	0.40138	0.59862	2.0
Splitting_hERG_Dataset_filtered.tsv_03732	False	1	0.40512	0.59488	2.0
Splitting_hERG_Dataset_filtered.tsv_05599	True	1	0.40512	0.59488	2.0
Splitting_hERG_Dataset_filtered.tsv_07975	False	1	0.37873	0.62127	2.0
Splitting_hERG_Dataset_filtered.tsv_10428	False	1	0.49079	0.50921	2.0
Splitting_hERG_Dataset_filtered.tsv_07634	True	1	0.29984	0.70016	2.0
Splitting_hERG_Dataset_filtered.tsv_10109	False	1	0.30252	0.69748	2.0
Splitting_hERG_Dataset_filtered.tsv_09786	False	1	0.40699	0.59301	2.0
Splitting_hERG_Dataset_filtered.tsv_01153	True	1	0.30118	0.69882	2.0
Splitting_hERG_Dataset_filtered.tsv_05803	True	1	0.3933	0.6067	2.0
Splitting_hERG_Dataset_filtered.tsv_01357	True	1	0.36721	0.63279	2.0
Splitting_hERG_Dataset_filtered.tsv_00456	True	1	0.36831	0.63169	2.0
Splitting_hERG_Dataset_filtered.tsv_10040	False	1	0.3647	0.6353	2.0
Splitting_hERG_Dataset_filtered.tsv_05856	True	1	0.38016	0.61984	2.0
Splitting_hERG_Dataset_filtered.tsv_02105	False	1	0.43807	0.56193	2.0
Splitting_hERG_Dataset_filtered.tsv_01372	False	1	0.38927	0.61073	2.0
Splitting_hERG_Dataset_filtered.tsv_05568	False	0	0.65177	0.34823	2.0
Splitting_hERG_Dataset_filtered.tsv_00361	True	1	0.32758	0.67242	2.0
Splitting_hERG_Dataset_filtered.tsv_01389	True	1	0.25338	0.74662	2.0
Splitting_hERG_Dataset_filtered.tsv_00162	False	1	0.42086	0.57914	2.0
Splitting_hERG_Dataset_filtered.tsv_06400	True	1	0.33353	0.66647	2.0
Splitting_hERG_Dataset_filtered.tsv_09942	True	1	0.38023	0.61977	2.0
Splitting_hERG_Dataset_filtered.tsv_02767	True	1	0.31039	0.68961	2.0
Splitting_hERG_Dataset_filtered.tsv_01466	True	1	0.40231	0.59769	2.0
Splitting_hERG_Dataset_filtered.tsv_00141	False	1	0.34969	0.65031	2.0
Splitting_hERG_Dataset_filtered.tsv_06229	True	1	0.40165	0.59835	2.0
Splitting_hERG_Dataset_filtered.tsv_10483	True	1	0.38254	0.61746	2.0
Splitting_hERG_Dataset_filtered.tsv_05058	True	1	0.38355	0.61645	2.0
Splitting_hERG_Dataset_filtered.tsv_02822	False	0	0.80458	0.19542	2.0
Splitting_hERG_Dataset_filtered.tsv_08923	False	0	0.5027	0.4973	2.0
Splitting_hERG_Dataset_filtered.tsv_09224	True	1	0.36587	0.63413	2.0
Splitting_hERG_Dataset_filtered.tsv_05020	True	1	0.30716	0.69284	2.0
Splitting_hERG_Dataset_filtered.tsv_03085	False	1	0.34007	0.65993	2.0
Splitting_hERG_Dataset_filtered.tsv_06103	True	1	0.35187	0.64813	2.0
Splitting_hERG_Dataset_filtered.tsv_01166	True	1	0.30571	0.69429	2.0
Splitting_hERG_Dataset_filtered.tsv_06368	False	1	0.46896	0.53104	2.0
Splitting_hERG_Dataset_filtered.tsv_10512	True	1	0.30943	0.69057	2.0
Splitting_hERG_Dataset_filtered.tsv_00285	False	1	0.4291	0.5709	2.0
Splitting_hERG_Dataset_filtered.tsv_03499	True	1	0.30503	0.69497	2.0
Splitting_hERG_Dataset_filtered.tsv_05852	False	1	0.4182	0.5818	2.0
Splitting_hERG_Dataset_filtered.tsv_01920	False	1	0.34214	0.65786	2.0
Splitting_hERG_Dataset_filtered.tsv_09226	False	1	0.425	0.575	2.0
Splitting_hERG_Dataset_filtered.tsv_03372	True	1	0.36404	0.63596	2.0
Splitting_hERG_Dataset_filtered.tsv_03328	True	1	0.33106	0.66894	2.0
Splitting_hERG_Dataset_filtered.tsv_10785	True	1	0.48601	0.51399	2.0
Splitting_hERG_Dataset_filtered.tsv_07593	True	1	0.36181	0.63819	2.0
Splitting_hERG_Dataset_filtered.tsv_05907	True	1	0.44393	0.55607	2.0
Splitting_hERG_Dataset_filtered.tsv_04389	True	1	0.30139	0.69861	2.0
Splitting_hERG_Dataset_filtered.tsv_09262	False	1	0.37107	0.62893	2.0
Splitting_hERG_Dataset_filtered.tsv_08702	True	1	0.23404	0.76596	2.0
Splitting_hERG_Dataset_filtered.tsv_07009	False	0	0.63998	0.36002	2.0
Splitting_hERG_Dataset_filtered.tsv_05745	True	1	0.35842	0.64158	2.0
Splitting_hERG_Dataset_filtered.tsv_01786	True	1	0.31039	0.68961	2.0
Splitting_hERG_Dataset_filtered.tsv_11015	False	1	0.38906	0.61094	2.0
Splitting_hERG_Dataset_filtered.tsv_06503	True	1	0.32854	0.67146	2.0
Splitting_hERG_Dataset_filtered.tsv_08864	True	1	0.37881	0.62119	2.0
Splitting_hERG_Dataset_filtered.tsv_03626	True	1	0.39759	0.60241	2.0
Splitting_hERG_Dataset_filtered.tsv_02060	False	1	0.44606	0.55394	2.0
Splitting_hERG_Dataset_filtered.tsv_09619	True	1	0.38232	0.61768	2.0
Splitting_hERG_Dataset_filtered.tsv_06941	False	0	0.6144	0.3856	2.0
Splitting_hERG_Dataset_filtered.tsv_06515	False	1	0.3762	0.6238	2.0
Splitting_hERG_Dataset_filtered.tsv_09312	True	1	0.35078	0.64922	2.0
Splitting_hERG_Dataset_filtered.tsv_05710	False	1	0.43099	0.56901	2.0
Splitting_hERG_Dataset_filtered.tsv_10309	False	0	0.78252	0.21748	2.0
Splitting_hERG_Dataset_filtered.tsv_02186	False	1	0.34388	0.65612	2.0
Splitting_hERG_Dataset_filtered.tsv_07697	True	1	0.35947	0.64053	2.0
Splitting_hERG_Dataset_filtered.tsv_00292	False	1	0.36726	0.63274	2.0
Splitting_hERG_Dataset_filtered.tsv_06961	False	0	0.71679	0.28321	2.0
Splitting_hERG_Dataset_filtered.tsv_08991	True	1	0.27184	0.72816	2.0
Splitting_hERG_Dataset_filtered.tsv_10740	True	1	0.43556	0.56444	2.0
Splitting_hERG_Dataset_filtered.tsv_00899	False	1	0.38557	0.61443	2.0
Splitting_hERG_Dataset_filtered.tsv_09854	True	1	0.40295	0.59705	2.0
Splitting_hERG_Dataset_filtered.tsv_05835	False	1	0.38103	0.61897	2.0
Splitting_hERG_Dataset_filtered.tsv_11102	True	1	0.36359	0.63641	2.0
Splitting_hERG_Dataset_filtered.tsv_00414	False	1	0.4448	0.5552	2.0
Splitting_hERG_Dataset_filtered.tsv_11093	True	1	0.44195	0.55805	2.0
Splitting_hERG_Dataset_filtered.tsv_09319	True	1	0.35963	0.64037	2.0
Splitting_hERG_Dataset_filtered.tsv_10447	False	0	0.70364	0.29636	2.0
Splitting_hERG_Dataset_filtered.tsv_04214	True	1	0.35558	0.64442	2.0
Splitting_hERG_Dataset_filtered.tsv_05510	False	1	0.37671	0.62329	2.0
Splitting_hERG_Dataset_filtered.tsv_10403	False	1	0.30466	0.69534	2.0
Splitting_hERG_Dataset_filtered.tsv_03441	False	0	0.70267	0.29733	2.0
Splitting_hERG_Dataset_filtered.tsv_03036	True	0	0.60131	0.39869	2.0
Splitting_hERG_Dataset_filtered.tsv_03185	True	1	0.36074	0.63926	2.0
Splitting_hERG_Dataset_filtered.tsv_05873	True	1	0.3107	0.6893	2.0
Splitting_hERG_Dataset_filtered.tsv_07109	True	1	0.31767	0.68233	2.0
Splitting_hERG_Dataset_filtered.tsv_05120	False	1	0.36114	0.63886	2.0
Splitting_hERG_Dataset_filtered.tsv_09343	True	1	0.35207	0.64793	2.0
Splitting_hERG_Dataset_filtered.tsv_11221	True	1	0.33166	0.66834	2.0
Splitting_hERG_Dataset_filtered.tsv_01835	True	1	0.36844	0.63156	2.0
Splitting_hERG_Dataset_filtered.tsv_08637	True	1	0.35385	0.64615	2.0
Splitting_hERG_Dataset_filtered.tsv_09083	False	0	0.57888	0.42112	2.0
Splitting_hERG_Dataset_filtered.tsv_10041	False	0	0.50599	0.49401	2.0
Splitting_hERG_Dataset_filtered.tsv_08340	False	1	0.41076	0.58924	2.0
Splitting_hERG_Dataset_filtered.tsv_04521	False	1	0.40264	0.59736	2.0
Splitting_hERG_Dataset_filtered.tsv_03814	False	1	0.43232	0.56768	2.0
Splitting_hERG_Dataset_filtered.tsv_01561	True	1	0.36552	0.63448	2.0
Splitting_hERG_Dataset_filtered.tsv_04959	False	1	0.41025	0.58975	2.0
Splitting_hERG_Dataset_filtered.tsv_05778	True	1	0.37475	0.62525	2.0
Splitting_hERG_Dataset_filtered.tsv_06427	True	1	0.11235	0.88765	2.0
Splitting_hERG_Dataset_filtered.tsv_11499	True	1	0.35393	0.64607	2.0
Splitting_hERG_Dataset_filtered.tsv_06197	True	1	0.37495	0.62505	2.0
Splitting_hERG_Dataset_filtered.tsv_01703	True	1	0.335	0.665	2.0
Splitting_hERG_Dataset_filtered.tsv_00665	True	1	0.42326	0.57674	2.0
Splitting_hERG_Dataset_filtered.tsv_02248	True	1	0.35712	0.64288	2.0
Splitting_hERG_Dataset_filtered.tsv_08371	True	1	0.37165	0.62835	2.0
Splitting_hERG_Dataset_filtered.tsv_05052	True	1	0.37925	0.62075	2.0
Splitting_hERG_Dataset_filtered.tsv_01777	True	1	0.37343	0.62657	2.0
Splitting_hERG_Dataset_filtered.tsv_10680	False	1	0.28933	0.71067	2.0
Splitting_hERG_Dataset_filtered.tsv_01826	True	1	0.39243	0.60757	2.0
Splitting_hERG_Dataset_filtered.tsv_05014	True	1	0.42806	0.57194	2.0
Splitting_hERG_Dataset_filtered.tsv_00012	True	1	0.36206	0.63794	2.0
Splitting_hERG_Dataset_filtered.tsv_05228	False	0	0.5023	0.4977	2.0
Splitting_hERG_Dataset_filtered.tsv_00345	True	1	0.44169	0.55831	2.0
Splitting_hERG_Dataset_filtered.tsv_00258	False	0	0.82439	0.17561	2.0
Splitting_hERG_Dataset_filtered.tsv_05511	False	1	0.37671	0.62329	2.0
Splitting_hERG_Dataset_filtered.tsv_06333	False	1	0.44848	0.55152	2.0
Splitting_hERG_Dataset_filtered.tsv_06955	True	1	0.39651	0.60349	2.0
Splitting_hERG_Dataset_filtered.tsv_01192	True	1	0.41094	0.58906	2.0
Splitting_hERG_Dataset_filtered.tsv_11635	False	0	0.68853	0.31147	2.0
Splitting_hERG_Dataset_filtered.tsv_09596	True	1	0.28357	0.71643	2.0
Splitting_hERG_Dataset_filtered.tsv_02288	True	1	0.36967	0.63033	2.0
Splitting_hERG_Dataset_filtered.tsv_11633	True	1	0.39614	0.60386	2.0
Splitting_hERG_Dataset_filtered.tsv_05459	True	1	0.35689	0.64311	2.0
Splitting_hERG_Dataset_filtered.tsv_05177	False	1	0.42807	0.57193	2.0
Splitting_hERG_Dataset_filtered.tsv_02357	False	1	0.39847	0.60153	2.0
Splitting_hERG_Dataset_filtered.tsv_07701	False	1	0.38335	0.61665	2.0
Splitting_hERG_Dataset_filtered.tsv_02455	True	1	0.45012	0.54988	2.0
Splitting_hERG_Dataset_filtered.tsv_02041	True	1	0.40393	0.59607	2.0
Splitting_hERG_Dataset_filtered.tsv_07669	True	1	0.43568	0.56432	2.0
Splitting_hERG_Dataset_filtered.tsv_08065	True	1	0.30354	0.69646	2.0
Splitting_hERG_Dataset_filtered.tsv_02498	False	0	0.66391	0.33609	2.0
Splitting_hERG_Dataset_filtered.tsv_10991	False	1	0.40622	0.59378	2.0
Splitting_hERG_Dataset_filtered.tsv_08819	True	1	0.48692	0.51308	2.0
Splitting_hERG_Dataset_filtered.tsv_10201	True	1	0.36112	0.63888	2.0
Splitting_hERG_Dataset_filtered.tsv_02963	False	1	0.38048	0.61952	2.0
Splitting_hERG_Dataset_filtered.tsv_08148	True	1	0.30943	0.69057	2.0
Splitting_hERG_Dataset_filtered.tsv_08560	True	1	0.26694	0.73306	2.0
Splitting_hERG_Dataset_filtered.tsv_10531	True	1	0.37757	0.62243	2.0
Splitting_hERG_Dataset_filtered.tsv_09578	True	1	0.3658	0.6342	2.0
Splitting_hERG_Dataset_filtered.tsv_11568	True	1	0.3537	0.6463	2.0
Splitting_hERG_Dataset_filtered.tsv_09098	False	1	0.38112	0.61888	2.0
Splitting_hERG_Dataset_filtered.tsv_10729	False	1	0.38374	0.61626	2.0
Splitting_hERG_Dataset_filtered.tsv_08567	False	1	0.36808	0.63192	2.0
Splitting_hERG_Dataset_filtered.tsv_03941	False	1	0.41494	0.58506	2.0
Splitting_hERG_Dataset_filtered.tsv_02264	True	1	0.41428	0.58572	2.0
Splitting_hERG_Dataset_filtered.tsv_06375	True	1	0.40917	0.59083	2.0
Splitting_hERG_Dataset_filtered.tsv_04458	False	0	0.53036	0.46964	2.0
Splitting_hERG_Dataset_filtered.tsv_04122	False	0	0.76102	0.23898	2.0
Splitting_hERG_Dataset_filtered.tsv_07482	True	1	0.43908	0.56092	2.0
Splitting_hERG_Dataset_filtered.tsv_09863	True	1	0.36932	0.63068	2.0
Splitting_hERG_Dataset_filtered.tsv_00573	False	0	0.85646	0.14354	2.0
Splitting_hERG_Dataset_filtered.tsv_07983	True	1	0.38033	0.61967	2.0
Splitting_hERG_Dataset_filtered.tsv_00621	False	1	0.37021	0.62979	2.0
Splitting_hERG_Dataset_filtered.tsv_01918	False	1	0.45916	0.54084	2.0
Splitting_hERG_Dataset_filtered.tsv_07347	False	1	0.41435	0.58565	2.0
Splitting_hERG_Dataset_filtered.tsv_11100	True	1	0.40238	0.59762	2.0
Splitting_hERG_Dataset_filtered.tsv_03654	True	1	0.37136	0.62864	2.0
Splitting_hERG_Dataset_filtered.tsv_10078	False	1	0.29997	0.70003	2.0
Splitting_hERG_Dataset_filtered.tsv_11701	True	1	0.39898	0.60102	2.0
Splitting_hERG_Dataset_filtered.tsv_03231	True	1	0.3818	0.6182	2.0
Splitting_hERG_Dataset_filtered.tsv_02715	True	1	0.29345	0.70655	2.0
Splitting_hERG_Dataset_filtered.tsv_01608	False	0	0.67978	0.32022	2.0
Splitting_hERG_Dataset_filtered.tsv_00519	False	0	0.53322	0.46678	2.0
Splitting_hERG_Dataset_filtered.tsv_06230	False	1	0.40165	0.59835	2.0
Splitting_hERG_Dataset_filtered.tsv_00664	False	1	0.42326	0.57674	2.0
Splitting_hERG_Dataset_filtered.tsv_10425	False	1	0.44055	0.55945	2.0
Splitting_hERG_Dataset_filtered.tsv_05575	True	1	0.3301	0.6699	2.0
Splitting_hERG_Dataset_filtered.tsv_08867	False	0	0.71322	0.28678	2.0
Splitting_hERG_Dataset_filtered.tsv_01948	False	1	0.36385	0.63615	2.0
Splitting_hERG_Dataset_filtered.tsv_01032	True	1	0.41803	0.58197	2.0
Splitting_hERG_Dataset_filtered.tsv_08741	True	1	0.36661	0.63339	2.0
Splitting_hERG_Dataset_filtered.tsv_04974	True	1	0.38897	0.61103	2.0
Splitting_hERG_Dataset_filtered.tsv_07052	False	1	0.49041	0.50959	2.0
Splitting_hERG_Dataset_filtered.tsv_01462	False	1	0.40705	0.59295	2.0
Splitting_hERG_Dataset_filtered.tsv_05780	True	1	0.29694	0.70306	2.0
Splitting_hERG_Dataset_filtered.tsv_07770	True	1	0.30338	0.69662	2.0
Splitting_hERG_Dataset_filtered.tsv_04706	True	1	0.34812	0.65188	2.0
Splitting_hERG_Dataset_filtered.tsv_08933	False	1	0.42074	0.57926	2.0
Splitting_hERG_Dataset_filtered.tsv_10089	False	1	0.4054	0.5946	2.0
Splitting_hERG_Dataset_filtered.tsv_08519	False	0	0.71649	0.28351	2.0
Splitting_hERG_Dataset_filtered.tsv_01457	False	1	0.43544	0.56456	2.0
Splitting_hERG_Dataset_filtered.tsv_03287	True	1	0.37166	0.62834	2.0
Splitting_hERG_Dataset_filtered.tsv_06536	False	1	0.36691	0.63309	2.0
Splitting_hERG_Dataset_filtered.tsv_07510	True	1	0.38964	0.61036	2.0
Splitting_hERG_Dataset_filtered.tsv_00114	False	1	0.34986	0.65014	2.0
Splitting_hERG_Dataset_filtered.tsv_07542	False	1	0.39544	0.60456	2.0
Splitting_hERG_Dataset_filtered.tsv_08352	True	1	0.34307	0.65693	2.0
Splitting_hERG_Dataset_filtered.tsv_01014	True	1	0.2088	0.7912	2.0
Splitting_hERG_Dataset_filtered.tsv_03385	False	0	0.70725	0.29275	2.0
Splitting_hERG_Dataset_filtered.tsv_09095	False	1	0.33059	0.66941	2.0
Splitting_hERG_Dataset_filtered.tsv_06650	True	1	0.34767	0.65233	2.0
Splitting_hERG_Dataset_filtered.tsv_01479	False	0	0.68507	0.31493	2.0
Splitting_hERG_Dataset_filtered.tsv_10854	False	1	0.40746	0.59254	2.0
Splitting_hERG_Dataset_filtered.tsv_01809	True	1	0.36172	0.63828	2.0
Splitting_hERG_Dataset_filtered.tsv_01364	False	1	0.391	0.609	2.0
Splitting_hERG_Dataset_filtered.tsv_02625	True	1	0.38618	0.61382	2.0
Splitting_hERG_Dataset_filtered.tsv_04415	False	1	0.44355	0.55645	2.0
Splitting_hERG_Dataset_filtered.tsv_02969	True	1	0.43577	0.56423	2.0
Splitting_hERG_Dataset_filtered.tsv_05918	True	1	0.40159	0.59841	2.0
Splitting_hERG_Dataset_filtered.tsv_11291	True	1	0.3664	0.6336	2.0
Splitting_hERG_Dataset_filtered.tsv_00642	True	1	0.35078	0.64922	2.0
Splitting_hERG_Dataset_filtered.tsv_01569	True	1	0.28602	0.71398	2.0
Splitting_hERG_Dataset_filtered.tsv_08729	True	1	0.34357	0.65643	2.0
Splitting_hERG_Dataset_filtered.tsv_06004	True	1	0.37319	0.62681	2.0
Splitting_hERG_Dataset_filtered.tsv_05683	False	1	0.45495	0.54505	2.0
Splitting_hERG_Dataset_filtered.tsv_06905	False	1	0.42695	0.57305	2.0
Splitting_hERG_Dataset_filtered.tsv_07352	False	1	0.4566	0.5434	2.0
Splitting_hERG_Dataset_filtered.tsv_06491	False	1	0.33922	0.66078	2.0
Splitting_hERG_Dataset_filtered.tsv_02129	True	1	0.26287	0.73713	2.0
Splitting_hERG_Dataset_filtered.tsv_04341	False	1	0.49419	0.50581	2.0
Splitting_hERG_Dataset_filtered.tsv_09337	True	1	0.35846	0.64154	2.0
Splitting_hERG_Dataset_filtered.tsv_11641	True	1	0.37482	0.62518	2.0
Splitting_hERG_Dataset_filtered.tsv_07626	False	1	0.39924	0.60076	2.0
Splitting_hERG_Dataset_filtered.tsv_01899	True	1	0.40191	0.59809	2.0
Splitting_hERG_Dataset_filtered.tsv_04821	True	1	0.3394	0.6606	2.0
Splitting_hERG_Dataset_filtered.tsv_11217	False	1	0.43206	0.56794	2.0
Splitting_hERG_Dataset_filtered.tsv_09603	True	1	0.37322	0.62678	2.0
Splitting_hERG_Dataset_filtered.tsv_04770	True	1	0.32783	0.67217	2.0
Splitting_hERG_Dataset_filtered.tsv_06806	False	1	0.40961	0.59039	2.0
Splitting_hERG_Dataset_filtered.tsv_06794	True	1	0.31678	0.68322	2.0
Splitting_hERG_Dataset_filtered.tsv_05958	True	1	0.34671	0.65329	2.0
Splitting_hERG_Dataset_filtered.tsv_05324	True	1	0.39842	0.60158	2.0
Splitting_hERG_Dataset_filtered.tsv_04875	False	1	0.41293	0.58707	2.0
Splitting_hERG_Dataset_filtered.tsv_05921	True	1	0.36463	0.63537	2.0
Splitting_hERG_Dataset_filtered.tsv_05341	True	1	0.38492	0.61508	2.0
Splitting_hERG_Dataset_filtered.tsv_11470	True	1	0.36243	0.63757	2.0
Splitting_hERG_Dataset_filtered.tsv_07893	False	1	0.38238	0.61762	2.0
Splitting_hERG_Dataset_filtered.tsv_04577	False	0	0.82603	0.17397	2.0
Splitting_hERG_Dataset_filtered.tsv_08257	False	1	0.36501	0.63499	2.0
Splitting_hERG_Dataset_filtered.tsv_11101	False	1	0.36359	0.63641	2.0
Splitting_hERG_Dataset_filtered.tsv_03305	True	1	0.39406	0.60594	2.0
Splitting_hERG_Dataset_filtered.tsv_00705	True	1	0.35826	0.64174	2.0
Splitting_hERG_Dataset_filtered.tsv_07860	False	1	0.35024	0.64976	2.0
Splitting_hERG_Dataset_filtered.tsv_02813	True	1	0.31119	0.68881	2.0
Splitting_hERG_Dataset_filtered.tsv_09917	True	1	0.22769	0.77231	2.0
Splitting_hERG_Dataset_filtered.tsv_10152	True	1	0.34682	0.65318	2.0
Splitting_hERG_Dataset_filtered.tsv_09810	True	1	0.37268	0.62732	2.0
Splitting_hERG_Dataset_filtered.tsv_02395	True	1	0.34544	0.65456	2.0
Splitting_hERG_Dataset_filtered.tsv_04606	True	1	0.39012	0.60988	2.0
Splitting_hERG_Dataset_filtered.tsv_03571	False	1	0.4205	0.5795	2.0
Splitting_hERG_Dataset_filtered.tsv_06480	False	1	0.35064	0.64936	2.0
Splitting_hERG_Dataset_filtered.tsv_01847	True	1	0.32126	0.67874	2.0
Splitting_hERG_Dataset_filtered.tsv_05161	False	0	0.55299	0.44701	2.0
Splitting_hERG_Dataset_filtered.tsv_08390	False	1	0.40691	0.59309	2.0
Splitting_hERG_Dataset_filtered.tsv_00445	False	0	0.52705	0.47295	2.0
Splitting_hERG_Dataset_filtered.tsv_00348	True	1	0.28178	0.71822	2.0
Splitting_hERG_Dataset_filtered.tsv_11685	True	1	0.31263	0.68737	2.0
Splitting_hERG_Dataset_filtered.tsv_00417	False	1	0.41501	0.58499	2.0
Splitting_hERG_Dataset_filtered.tsv_03687	False	1	0.39086	0.60914	2.0
Splitting_hERG_Dataset_filtered.tsv_03588	False	0	0.55414	0.44586	2.0
Splitting_hERG_Dataset_filtered.tsv_03620	False	1	0.34065	0.65935	2.0
Splitting_hERG_Dataset_filtered.tsv_02973	False	1	0.44641	0.55359	2.0
Splitting_hERG_Dataset_filtered.tsv_06845	False	1	0.41556	0.58444	2.0
Splitting_hERG_Dataset_filtered.tsv_09500	False	1	0.39215	0.60785	2.0
Splitting_hERG_Dataset_filtered.tsv_04843	False	0	0.50538	0.49462	2.0
Splitting_hERG_Dataset_filtered.tsv_00086	False	1	0.28913	0.71087	2.0
Splitting_hERG_Dataset_filtered.tsv_07049	True	1	0.30021	0.69979	2.0
Splitting_hERG_Dataset_filtered.tsv_04156	True	1	0.38077	0.61923	2.0
Splitting_hERG_Dataset_filtered.tsv_06000	True	1	0.25883	0.74117	2.0
Splitting_hERG_Dataset_filtered.tsv_06193	True	1	0.4771	0.5229	2.0
Splitting_hERG_Dataset_filtered.tsv_01332	False	1	0.34997	0.65003	2.0
Splitting_hERG_Dataset_filtered.tsv_10204	False	0	0.68966	0.31034	2.0
Splitting_hERG_Dataset_filtered.tsv_01254	False	1	0.42732	0.57268	2.0
Splitting_hERG_Dataset_filtered.tsv_00829	True	1	0.38269	0.61731	2.0
Splitting_hERG_Dataset_filtered.tsv_08591	False	0	0.75819	0.24181	2.0
Splitting_hERG_Dataset_filtered.tsv_03624	True	1	0.31782	0.68218	2.0
Splitting_hERG_Dataset_filtered.tsv_07862	False	1	0.34593	0.65407	2.0
Splitting_hERG_Dataset_filtered.tsv_00924	True	1	0.3522	0.6478	2.0
Splitting_hERG_Dataset_filtered.tsv_09387	False	1	0.36934	0.63066	2.0
Splitting_hERG_Dataset_filtered.tsv_05037	False	1	0.38686	0.61314	2.0
Splitting_hERG_Dataset_filtered.tsv_02347	True	1	0.38272	0.61728	2.0
Splitting_hERG_Dataset_filtered.tsv_00844	False	1	0.36816	0.63184	2.0
Splitting_hERG_Dataset_filtered.tsv_11116	False	1	0.41131	0.58869	2.0
Splitting_hERG_Dataset_filtered.tsv_09962	False	1	0.45027	0.54973	2.0
Splitting_hERG_Dataset_filtered.tsv_04265	False	0	0.6849	0.3151	2.0
Splitting_hERG_Dataset_filtered.tsv_02078	True	1	0.41687	0.58313	2.0
Splitting_hERG_Dataset_filtered.tsv_04001	True	1	0.39196	0.60804	2.0
Splitting_hERG_Dataset_filtered.tsv_06796	False	0	0.69421	0.30579	2.0
Splitting_hERG_Dataset_filtered.tsv_07035	True	1	0.42471	0.57529	2.0
Splitting_hERG_Dataset_filtered.tsv_02867	True	1	0.39262	0.60738	2.0
Splitting_hERG_Dataset_filtered.tsv_03214	False	1	0.3667	0.6333	2.0
Splitting_hERG_Dataset_filtered.tsv_00793	True	1	0.38776	0.61224	2.0
Splitting_hERG_Dataset_filtered.tsv_02724	False	1	0.38253	0.61747	2.0
Splitting_hERG_Dataset_filtered.tsv_04429	True	1	0.1971	0.8029	2.0
Splitting_hERG_Dataset_filtered.tsv_11418	True	1	0.41969	0.58031	2.0
Splitting_hERG_Dataset_filtered.tsv_09666	False	1	0.42253	0.57747	2.0
Splitting_hERG_Dataset_filtered.tsv_07670	True	1	0.43568	0.56432	2.0
Splitting_hERG_Dataset_filtered.tsv_10297	False	1	0.36517	0.63483	2.0
Splitting_hERG_Dataset_filtered.tsv_02459	False	1	0.40822	0.59178	2.0
Splitting_hERG_Dataset_filtered.tsv_07467	False	1	0.37236	0.62764	2.0
Splitting_hERG_Dataset_filtered.tsv_04237	False	1	0.48822	0.51178	2.0
